timestamp,co2-val,truth-val
2019-07-03 14:30:00,400,0
2019-07-03 14:35:00,413,0
2019-07-03 14:40:00,429,0
2019-07-03 14:45:00,410,0
2019-07-03 14:50:00,422,0
2019-07-03 14:55:00,414,0
2019-07-03 15:00:00,396,0
2019-07-03 15:05:00,313,0
2019-07-03 15:10:00,293,0
2019-07-03 15:15:00,283,0
2019-07-03 15:20:00,283,0
2019-07-03 15:25:00,290,0
2019-07-03 15:30:00,283,0
2019-07-03 15:35:00,285,0
2019-07-03 15:40:00,273,0
2019-07-03 15:45:00,264,0
2019-07-03 15:50:00,253,0
2019-07-03 15:55:00,252,0
2019-07-03 16:00:00,255,0
2019-07-03 16:05:00,263,0
2019-07-03 16:10:00,271,0
2019-07-03 16:15:00,261,0
2019-07-03 16:20:00,259,0
2019-07-03 16:25:00,274,0
2019-07-03 16:30:00,280,0
2019-07-03 16:35:00,283,0
2019-07-03 16:40:00,279,0
2019-07-03 16:45:00,251,0
2019-07-03 16:50:00,244,0
2019-07-03 16:55:00,237,0
2019-07-03 17:00:00,254,0
2019-07-03 17:05:00,243,0
2019-07-03 17:10:00,249,0
2019-07-03 17:15:00,248,0
2019-07-03 17:20:00,249,0
2019-07-03 17:25:00,252,0
2019-07-03 17:30:00,242,0
2019-07-03 17:35:00,220,0
2019-07-03 17:40:00,218,0
2019-07-03 17:45:00,277,0
2019-07-03 17:50:00,230,0
2019-07-03 17:55:00,232,0
2019-07-03 18:00:00,239,0
2019-07-03 18:05:00,244,0
2019-07-03 18:10:00,246,0
2019-07-03 18:15:00,243,0
2019-07-03 18:20:00,271,0
2019-07-03 18:25:00,262,0
2019-07-03 18:30:00,231,0
2019-07-03 18:35:00,224,0
2019-07-03 18:40:00,221,0
2019-07-03 18:45:00,218,0
2019-07-03 18:50:00,213,0
2019-07-03 18:55:00,210,0
2019-07-03 19:00:00,207,0
2019-07-03 19:05:00,204,0
2019-07-03 19:10:00,208,0
2019-07-03 19:15:00,201,0
2019-07-03 19:20:00,199,0
2019-07-03 19:25:00,202,0
2019-07-03 19:30:00,200,0
