fused-proba-dt,fused-proba-SM,truth-val,Elec-val,Elec-proba,WiFi-val,WiFi-proba,CO2-val,CO2-proba
2019-07-16 02:45:00,0.6310290155261065,1,4880.6,0.44294990416755964,2,0.7172238867498594,63,0.7329132556609005
2019-07-16 02:50:00,0.6343006633241669,1,4755.3,0.4444022936064953,2,0.7172238867498594,61,0.7412758096161458
2019-07-16 02:55:00,0.6346138035706975,1,5381.7,0.43715149067650033,2,0.7172238867498594,59,0.7494660332857328
2019-07-16 03:00:00,0.6414892678619598,1,5632.1,0.4342603411761009,2,0.7172238867498594,53,0.7729835756599194
2019-07-16 03:05:00,0.6421226764162574,1,5138.0,0.4399693891317475,2,0.7172238867498594,54,0.7691747533671657
2019-07-16 03:10:00,0.6431817232426922,1,5192.6,0.43933770731829785,2,0.7172238867498594,53,0.7729835756599194
2019-07-16 03:15:00,0.6469421026151764,1,5182.0,0.4394603262090152,2,0.7172238867498594,50,0.7841420948866547
2019-07-16 03:20:00,0.6456358187666275,1,5203.1,0.43921625251027474,2,0.7172238867498594,51,0.7804673170397483
2019-07-16 03:25:00,0.6485852723998239,1,5069.7,0.4407598434420922,2,0.7172238867498594,49,0.7877720870075202
2019-07-16 03:30:00,0.6521974466513741,1,5051.1,0.44097515847005553,2,0.7172238867498594,46,0.7983932947342076
2019-07-16 03:35:00,0.6514170760587019,1,4951.4,0.44212966984805085,2,0.7172238867498594,47,0.7948976715781956
2019-07-16 03:40:00,0.6511809985303696,1,5314.7,0.43792581410704184,2,0.7172238867498594,46,0.7983932947342076
2019-07-16 03:45:00,0.6517125039681413,1,4874.9,0.44301595357636914,2,0.7172238867498594,47,0.7948976715781956
2019-07-16 03:50:00,0.6551066454518534,1,4889.6,0.44284561973539344,2,0.7172238867498594,44,0.8052504298703075
2019-07-16 03:55:00,0.6523914777305068,1,4699.2,0.4450528748634652,2,0.7172238867498594,47,0.7948976715781956
2019-07-16 04:00:00,0.6607547330168556,1,4839.6,0.4434250411984938,2,0.7172238867498594,39,0.8216152711022137
2019-07-16 04:05:00,0.6629768904399915,1,4802.6,0.4438539122879617,2,0.7172238867498594,37,0.8278528722821533
2019-07-16 04:10:00,0.6630313760115519,1,4788.5,0.4440173690026431,2,0.7172238867498594,37,0.8278528722821533
2019-07-16 04:15:00,0.6672554013655897,1,4975.3,0.4418528538686473,2,0.7172238867498594,32,0.8426894634782623
2019-07-16 04:20:00,0.6677282078488105,1,5339.9,0.4376345403495898,2,0.7172238867498594,30,0.8483261964469825
2019-07-16 04:25:00,0.6715450028134202,1,4823.2,0.44361512504513545,2,0.7172238867498594,28,0.8537959966452657
2019-07-16 04:30:00,0.666969201823845,1,4800.7,0.4438759376623437,2,0.7172238867498594,33,0.8398077810593321
2019-07-16 04:35:00,0.6765977510537392,1,4846.9,0.4433404360299709,2,0.7172238867498594,22,0.8692289303813872
2019-07-16 04:40:00,0.673736295431827,1,5157.8,0.4397402951241322,2,0.7172238867498594,24,0.8642447044214897
2019-07-16 04:45:00,0.6783581163061018,1,4807.8,0.4437936334446822,2,0.7172238867498594,20,0.8740568287237634
2019-07-16 04:50:00,0.6768751797360054,1,4775.1,0.4441727220767697,2,0.7172238867498594,22,0.8692289303813872
2019-07-16 04:55:00,0.6797880187024594,1,4841.0,0.4434088152952425,2,0.7172238867498594,18,0.8787313540622765
2019-07-16 05:00:00,0.6782840918133751,1,5230.7,0.43889703462798924,2,0.7172238867498594,18,0.8787313540622765
2019-07-16 05:05:00,0.6793374251283599,1,5348.7,0.43753283582194596,2,0.7172238867498594,16,0.8832555528132743
2019-07-16 05:10:00,0.6834526068724659,1,4844.6,0.4433670920985264,2,0.7172238867498594,13,0.8897668417690116
2019-07-16 05:15:00,0.6803785536834437,1,5269.4,0.43844952084561784,2,0.7172238867498594,15,0.885462253454854
2019-07-16 05:20:00,0.682119503827996,1,5190.0,0.4393677829651174,2,0.7172238867498594,13,0.8897668417690116
2019-07-16 05:25:00,0.6835651273127697,1,5174.9,0.43954246186414014,2,0.7172238867498594,11,0.8939290333243096
2019-07-16 05:30:00,0.6797879711864697,1,5037.9,0.4411279761577795,2,0.7172238867498594,17,0.8810120506517705
2019-07-16 05:35:00,0.6845880845967377,1,5257.4,0.4385882741340721,2,0.7172238867498594,9,0.8979520929062814
2019-07-16 05:40:00,0.685529703166455,1,5349.3,0.4375259016134526,2,0.7172238867498594,7,0.9018393211360528
2019-07-16 05:45:00,0.6810850044552419,1,5458.5,0.43626428484685464,2,0.7172238867498594,13,0.8897668417690116
2019-07-16 05:50:00,0.6851352138833419,1,4768.2,0.4442527215758563,2,0.7172238867498594,11,0.8939290333243096
2019-07-16 05:55:00,0.6093993645391388,1,4768.6,0.44424808384477743,3,0.482110688636586,7,0.9018393211360528
2019-07-16 06:00:00,0.6110263029337554,1,4671.5,0.44537417621436826,3,0.482110688636586,5,0.9055940439503121
2019-07-16 06:05:00,0.6899187848833735,1,4694.3,0.44510970822839546,2,0.7172238867498594,4,0.9074227596718656
2019-07-16 06:10:00,0.6905098708457965,1,4848.6,0.4433207339281157,2,0.7172238867498594,2,0.9109849918594146
2019-07-16 06:15:00,0.6911026687671548,1,4844.8,0.44336477416657366,2,0.7172238867498594,1,0.9127193453850312
2019-07-16 06:20:00,0.6826631432482291,1,4864.8,0.4431329934407673,2,0.7172238867498594,14,0.8876325495540605
2019-07-16 06:25:00,0.6872890511920341,1,5531.3,0.43542366405092,2,0.7172238867498594,3,0.9092196027753228
2019-07-16 06:30:00,0.687866594254852,1,4907.1,0.4426428588811219,2,0.7172238867498594,6,0.9037330371335747
2019-07-16 06:35:00,0.6906128487035531,1,4669.7,0.44539505658547734,2,0.7172238867498594,3,0.9092196027753228
2019-07-16 06:40:00,0.6914960155993158,1,4593.5,0.44627916818867347,2,0.7172238867498594,2,0.9109849918594146
2019-07-16 06:45:00,0.6894114388056112,1,4507.5,0.44727739253339954,2,0.7172238867498594,6,0.9037330371335747
2019-07-16 06:50:00,0.6922324927082751,1,4403.2,0.44848859951555137,2,0.7172238867498594,2,0.9109849918594146
2019-07-16 06:55:00,0.7443612583090737,1,4401.2,0.4485118309797512,1,0.8735869520880554,2,0.9109849918594146
2019-07-16 07:00:00,0.7407573304861442,0,5026.3,0.44126227969851217,1,0.8735869520880554,4,0.9074227596718656
2019-07-16 07:05:00,0.6806584215756911,0,5196.8,0.4392891245223602,2,0.7172238867498594,15,0.885462253454854
2019-07-16 07:10:00,0.6449947699900745,0,4723.0,0.44477684756044494,2,0.7172238867498594,53,0.7729835756599194
2019-07-16 07:15:00,0.6286825565291853,0,4751.8,0.4444428769040344,2,0.7172238867498594,65,0.7243809059336619
2019-07-16 07:20:00,0.6841657167791055,0,4660.1,0.4455064218184458,2,0.7172238867498594,13,0.8897668417690116
2019-07-16 07:25:00,0.6868400037978502,0,5009.5,0.44145680350763833,2,0.7172238867498594,7,0.9018393211360528
2019-07-16 07:30:00,0.6836735855976602,0,5322.2,0.4378391210067731,2,0.7172238867498594,10,0.8959577490363484
2019-07-16 07:35:00,0.6806508215909891,0,5386.5,0.43709602846904766,2,0.7172238867498594,14,0.8876325495540605
2019-07-16 07:40:00,0.6735394114294445,0,6466.2,0.42466299347619746,2,0.7172238867498594,18,0.8787313540622765
2019-07-16 07:45:00,0.5950373426271018,0,5885.5,0.4313391010872534,3,0.482110688636586,21,0.8716622381574662
2019-07-16 07:50:00,0.5939644948740381,0,5739.1,0.43302625694123326,3,0.482110688636586,23,0.8667565390442951
2019-07-16 07:55:00,0.49726173560364817,0,4943.0,0.442226969369269,4,0.2546605658634799,47,0.7948976715781956
2019-07-16 08:00:00,0.4043349378526564,0,6199.3,0.42772819108074317,6,0.04400081286108029,61,0.7412758096161458
2019-07-16 08:05:00,0.3402625168688938,0,6998.7,0.41856502858076905,9,0.002270436613683789,91,0.5999520854122287
2019-07-16 08:10:00,0.3279350766897409,0,6357.9,0.42590607400753355,11,0,99,0.5578991560616893
2019-07-16 08:15:00,0.25663103828791184,0,7084.5,0.4175847559091313,13.0,0.0,138.0,0.3523083589546043
2019-07-16 08:20:00,0.2438860092149742,0,7900.2,0.40829884381934983,13.0,0.0,144.0,0.32335918382557277
2019-07-16 08:25:00,0.24246727389820277,0,9120.6,0.39452907478573596,15.0,0.0,142.0,0.3328727469088723
2019-07-16 08:30:00,0.27688475387331835,0,8972.7,0.3961894092342317,17.0,0.0,122.0,0.4344648523857233
2019-07-16 08:35:00,0.2453318667332217,0,7935.6,0.40789727857939373,20.0,0.0,143.0,0.3280983216202713
2019-07-16 08:40:00,0.2103131840386739,0,9161.2,0.39407372045813954,19.0,0.0,164.0,0.23686583165788222
2019-07-16 08:45:00,0.20217150015121146,0,8685.0,0.39942597896677823,18.0,0.0,172.0,0.20708852148685622
2019-07-16 08:50:00,0.18988795805974432,0,9287.5,0.392658366196493,20.0,0.0,181.0,0.17700550798273992
2019-07-16 08:55:00,0.2056836788237473,0,9374.3,0.391686703268501,23.0,0.0,167.0,0.2253643332027409
2019-07-16 09:00:00,0.20560023341532055,0,9736.0,0.3876470459023745,24.0,0.0,166.0,0.22915365434358723
2019-07-16 09:05:00,0.2085947737503421,0,8596.8,0.4004199880482855,25.0,0.0,167.0,0.2253643332027409
2019-07-16 09:10:00,0.16169178180689706,0,9558.6,0.38962645094474957,27.0,0.0,214.0,0.09544889447594158
2019-07-16 09:15:00,0.14038224433698987,0,8393.4,0.4027154093634593,29.0,0.0,294.0,0.018431323647510302
2019-07-16 09:20:00,0.13047088675078575,0,9678.3,0.3882904512458114,28.0,0.0,377.0,0.0031222090065457795
2019-07-16 09:25:00,0.13292396651843671,0,8833.6,0.3977531413695381,27.0,0.0,429.0,0.0010187581857720287
2019-07-16 09:30:00,0.13030124283417183,0,9444.3,0.3909037285025155,28.0,0.0,490.0,0.0
2019-07-16 09:35:00,0.11627931797401142,0,13290.8,0.34883795392203426,30.0,0.0,536.0,0.0
2019-07-16 09:40:00,0.12083663750694464,0,12020.3,0.3625099125208339,30.0,0.0,553.0,0.0
2019-07-16 09:45:00,0.11820813623459868,0,12750.4,0.354624408703796,30.0,0.0,540.0,0.0
2019-07-16 09:50:00,0.12123297166975022,0,12811.7,0.3539658443691228,30.0,0.0,324.0,0.009733070640127834
2019-07-16 09:55:00,0.11850378301916342,0,13434.3,0.3473087708715866,31.0,0.0,332.0,0.00820257818590363
2019-07-16 10:00:00,0.12139807170027415,0,12623.3,0.3559916369149188,27.0,0.0,332.0,0.00820257818590363
2019-07-16 10:05:00,0.11601042751169781,0,13838.2,0.3430216374218058,21.0,0.0,355.0,0.005009645113287593
2019-07-16 10:10:00,0.11090882496226943,0,15145.4,0.3293237655584703,23.0,0.0,373.0,0.0034027093283379994
2019-07-16 10:15:00,0.11382766060296105,0,14261.5,0.33855591150624753,27.0,0.0,380.0,0.002927070302635637
2019-07-16 10:20:00,0.11459269966183173,0,14149.3,0.33973683990969294,30.0,0.0,365.0,0.004041259075802251
2019-07-16 10:25:00,0.1139925161514448,0,14455.5,0.33651876364959793,34.0,0.0,351.0,0.005458784804736493
2019-07-16 10:30:00,0.10841410513134637,0,16132.7,0.31916541184327235,32.0,0.0,346.0,0.0060769035507667706
2019-07-16 10:35:00,0.10690623922237408,0,16461.9,0.3158154891624759,29.0,0.0,356.0,0.00490322850464628
2019-07-16 10:40:00,0.10382473241438389,0,17311.8,0.30725546611755683,31.0,0.0,363.0,0.004218731125594827
2019-07-16 10:45:00,0.10730333833416188,0,16163.2,0.3188542521693724,34.0,0.0,378.0,0.0030557628331131822
2019-07-16 10:50:00,0.1026688832496362,0,17236.7,0.3080066497489086,32.0,0.0,435.0,0.0
2019-07-16 10:55:00,0.10574627612139868,0,16321.8,0.31723882836419603,30.0,0.0,489.0,0.0
2019-07-16 11:00:00,0.1047887469345646,0,16604.9,0.3143662408036938,33.0,0.0,530.0,0.0
2019-07-16 11:05:00,0.10067529983372865,0,17837.5,0.30202589950118597,35.0,0.0,587.0,0.0
2019-07-16 11:10:00,0.09970450729621405,0,18132.5,0.29911352188864215,34.0,0.0,629.0,0.0
2019-07-16 11:15:00,0.101329549150533,0,17639.6,0.303988647451599,33.0,0.0,635.0,0.0
2019-07-16 11:20:00,0.09981973367309462,0,18097.4,0.29945920101928386,35.0,0.0,523.0,0.0
2019-07-16 11:25:00,0.10133186756915323,0,17638.9,0.3039956027074597,36.0,0.0,453.0,0.0
2019-07-16 11:30:00,0.10076838141354155,0,17809.3,0.30230514424062466,36.0,0.0,492.0,0.0
2019-07-16 11:35:00,0.1016262175918672,0,17550.1,0.3048786527756016,36.0,0.0,493.0,0.0
2019-07-16 11:40:00,0.10157049293783277,0,17566.9,0.3047114788134983,34.0,0.0,466.0,0.0
2019-07-16 11:45:00,0.10105155601707479,0,17723.6,0.3031546680512244,30.0,0.0,465.0,0.0
2019-07-16 11:50:00,0.09788917149134797,0,18688.6,0.29366751447404393,30.0,0.0,458.0,0.0
2019-07-16 11:55:00,0.09307496354291389,0,20193.5,0.2792248906287417,29.0,0.0,498.0,0.0
2019-07-16 12:00:00,0.09487905016020931,0,19624.2,0.28463715048062793,33.0,0.0,546.0,0.0
2019-07-16 12:05:00,0.09432288063351402,0,19799.0,0.28296864190054205,38.0,0.0,601.0,0.0
2019-07-16 12:10:00,0.09901802247718905,0,18342.1,0.29705406743156715,34.0,0.0,612.0,0.0
2019-07-16 12:15:00,0.09404109863553267,0,19887.8,0.282123295906598,27.0,0.0,582.0,0.0
2019-07-16 12:20:00,0.09430160223528179,0,19805.7,0.2829048067058454,31.0,0.0,566.0,0.0
2019-07-16 12:25:00,0.09370445810276203,0,19994.1,0.2811133743082861,38.0,0.0,551.0,0.0
2019-07-16 12:30:00,0.09266030347499209,0,20325.3,0.27798091042497625,36.0,0.0,538.0,0.0
2019-07-16 12:35:00,0.09240979514247362,0,20405.1,0.27722938542742087,33.0,0.0,526.0,0.0
2019-07-16 12:40:00,0.0948137222013309,0,19644.7,0.2844411666039927,32.0,0.0,517.0,0.0
2019-07-16 12:45:00,0.09557575074960256,0,19406.1,0.2867272522488077,29.0,0.0,501.0,0.0
2019-07-16 12:50:00,0.09830107097631573,0,18561.9,0.29490321292894717,29.0,0.0,493.0,0.0
2019-07-16 12:55:00,0.09763739381022281,0,18766.2,0.29291218143066844,29.0,0.0,484.0,0.0
2019-07-16 13:00:00,0.09406392678070624,0,19880.6,0.2821917803421187,28.0,0.0,510.0,0.0
2019-07-16 13:05:00,0.09147022064355992,0,20705.6,0.27441066193067976,26.0,0.0,524.0,0.0
2019-07-16 13:10:00,0.0903586475191887,0,21063.6,0.2710759425575661,27.0,0.0,555.0,0.0
2019-07-16 13:15:00,0.09208018980663292,0,20510.3,0.2762405694198988,28.0,0.0,547.0,0.0
2019-07-16 13:20:00,0.09702737780232963,0,18954.7,0.2910821334069889,22.0,0.0,558.0,0.0
2019-07-16 13:25:00,0.09635140201311378,0,19164.4,0.28905420603934134,13.0,0.0,593.0,0.0
2019-07-16 13:30:00,0.09717571051392343,0,18908.8,0.2915271315417703,14.0,0.0,598.0,0.0
2019-07-16 13:35:00,0.0964089941421984,0,19146.5,0.2892269824265952,16.0,0.0,584.0,0.0
2019-07-16 13:40:00,0.09655225853257392,0,19102.0,0.28965677559772174,21.0,0.0,593.0,0.0
2019-07-16 13:45:00,0.09268701129204605,0,20316.8,0.2780610338761382,30.0,0.0,602.0,0.0
2019-07-16 13:50:00,0.09417113717595112,0,19846.8,0.28251341152785336,32.0,0.0,619.0,0.0
2019-07-16 13:55:00,0.09849811070158436,0,18501.4,0.29549433210475307,37.0,0.0,512.0,0.0
2019-07-16 14:00:00,0.10002937157266541,0,18033.6,0.30008811471799623,33.0,0.0,506.0,0.0
2019-07-16 14:05:00,0.09708391592664606,0,18937.2,0.2912517477799382,27.0,0.0,506.0,0.0
2019-07-16 14:10:00,0.10237484618345082,0,17324.9,0.30712453855035243,28.0,0.0,505.0,0.0
2019-07-16 14:15:00,0.098230453124023,0,18583.6,0.294691359372069,30.0,0.0,510.0,0.0
2019-07-16 14:20:00,0.09601558771687747,0,19268.9,0.28804676315063243,33.0,0.0,524.0,0.0
2019-07-16 14:25:00,0.0916152233062989,0,20659.1,0.2748456699188967,35.0,0.0,533.0,0.0
2019-07-16 14:30:00,0.10277100553658403,0,17206.1,0.3083130166097521,31.0,0.0,446.0,0.0
2019-07-16 14:35:00,0.10119380820565732,0,17680.6,0.30358142461697196,25.0,0.0,475.0,0.0
2019-07-16 14:40:00,0.10033771208076199,0,17939.9,0.301013136242286,27.0,0.0,514.0,0.0
2019-07-16 14:45:00,0.09827308064476524,0,18570.5,0.2948192419342957,30.0,0.0,587.0,0.0
2019-07-16 14:50:00,0.09925123888151634,0,18270.8,0.297753716644549,30.0,0.0,632.0,0.0
2019-07-16 14:55:00,0.10036208645865889,0,17932.5,0.30108625937597666,29.0,0.0,677.0,0.0
2019-07-16 15:00:00,0.10673879386551853,0,16029.8,0.3202163815965556,30.0,0.0,726.0,0.0
2019-07-16 15:05:00,0.10882693232148201,0,15420.1,0.32648079696444604,32.0,0.0,770.0,0.0
2019-07-16 15:10:00,0.09967399001091864,0,18141.8,0.29902197003275593,30.0,0.0,815.0,0.0
2019-07-16 15:15:00,0.10065385177783821,0,17844.0,0.30196155533351465,28.0,0.0,815.0,0.0
2019-07-16 15:20:00,0.09919069651835889,0,18289.3,0.2975720895550767,32.0,0.0,811.0,0.0
2019-07-16 15:25:00,0.10963944542117345,0,15184.5,0.32891833626352035,35.0,0.0,822.0,0.0
2019-07-16 15:30:00,0.10766089941542938,0,15759.8,0.3229826982462881,34.0,0.0,847.0,0.0
2019-07-16 15:35:00,0.10779957419614082,0,15719.3,0.32339872258842245,32.0,0.0,827.0,0.0
2019-07-16 15:40:00,0.11337381362503167,0,14112.8,0.340121440875095,33.0,0.0,528.0,0.0
2019-07-16 15:45:00,0.1145071104710702,0,13791.0,0.3435213314132106,33.0,0.0,491.0,0.0
2019-07-16 15:50:00,0.11107778200075878,0,14769.6,0.33323334600227633,31.0,0.0,453.0,0.0
2019-07-16 15:55:00,0.10987729860581628,0,15115.7,0.32963189581744884,29.0,0.0,488.0,0.0
2019-07-16 16:00:00,0.11056119509113431,0,14918.3,0.3316835852734029,29.0,0.0,506.0,0.0
2019-07-16 16:05:00,0.11111639205210377,0,14758.5,0.3333491761563113,30.0,0.0,525.0,0.0
2019-07-16 16:10:00,0.1140577929014129,0,13918.4,0.3421733787042387,30.0,0.0,487.0,0.0
2019-07-16 16:15:00,0.11817410372919314,0,12759.9,0.35452231118757943,31.0,0.0,462.0,0.0
2019-07-16 16:20:00,0.11115257332282845,0,14748.1,0.33345771996848533,30.0,0.0,453.0,0.0
2019-07-16 16:25:00,0.12125440929749369,0,11904.9,0.36376322789248106,29.0,0.0,440.0,0.0
2019-07-16 16:30:00,0.12264057605493785,0,11652.2,0.3665141544014253,26.0,0.0,414.0,0.0014075737633882585
2019-07-16 16:35:00,0.12080012899804572,0,12175.0,0.3608327052605789,20.0,0.0,409.0,0.0015676817335582513
2019-07-16 16:40:00,0.11446596816884703,0,14030.8,0.3409862442748876,19.0,0.0,389.0,0.002411660231653511
2019-07-16 16:45:00,0.12409467037438177,0,11391.9,0.3693569408205097,18.0,0.0,380.0,0.002927070302635637
2019-07-16 16:50:00,0.12482129320675206,0,11243.0,0.37098720623378634,17.0,0.0,372.0,0.003476673386469867
2019-07-16 16:55:00,0.125521024048417,0,11127.6,0.3722527159647983,16.0,0.0,362.0,0.00431035618045275
2019-07-16 17:00:00,0.12753611190943273,0,10738.6,0.3765314321775314,16.0,0.0,346.0,0.0060769035507667706
2019-07-16 17:05:00,0.1317401822089967,0,9761.6,0.38736170887242644,17.0,0.0,334.0,0.00785883775456366
2019-07-16 17:10:00,0.12792964151417172,0,11002.1,0.37363097507021575,14.0,0.0,322.0,0.010157949472299388
2019-07-16 17:15:00,0.13355361629919213,0,9626.7,0.3888661663458737,10.0,0.0,315.0,0.011794682551702683
2019-07-16 17:20:00,0.1377676119528798,0,9443.6,0.39091155547731343,8.0,0.0061618964571989645,300.0,0.01622938392412697
2019-07-16 17:25:00,0.1711850058303346,0,10316.1,0.38120051989497117,5.0,0.1114288382893124,288.0,0.0209256593067203
2019-07-16 17:30:00,0.17400476130913736,0,9678.2,0.38829156667186004,5.0,0.1114288382893124,285.0,0.02229387896623965
2019-07-16 17:35:00,0.17397696116108752,0,10103.5,0.3835583747839598,5.0,0.1114288382893124,276.0,0.026943670409990295
2019-07-16 17:40:00,0.15159053041531292,0,9931.2,0.38547331090477505,6.0,0.04400081286108029,279.0,0.02529746748008345
2019-07-16 17:45:00,0.14574890635604748,0,9405.9,0.3913331768081161,7.0,0.01661214845549632,272.0,0.02930139380453008
2019-07-16 17:50:00,0.14728009985709353,0,9051.3,0.3953067402946507,7.0,0.01661214845549632,271.0,0.02992141082113362
2019-07-16 17:55:00,0.1553133317589803,0,9459.0,0.3907393750055748,6.0,0.04400081286108029,269.0,0.03119980741028576
2019-07-16 18:00:00,0.18090514182222325,0,8867.7,0.39736960201915006,5.0,0.1114288382893124,265.0,0.03391698515820734
2019-07-16 18:05:00,0.23509538732965737,0,7925.7,0.4080095683598493,4.0,0.2546605658634799,254.0,0.04261602776564286
2019-07-16 18:10:00,0.23752892918592358,0,7361.8,0.41442106649412674,4.0,0.2546605658634799,253.0,0.04350515520016405
2019-07-16 18:15:00,0.24235891686425448,0,6774.1,0.4211341319933319,4.0,0.2546605658634799,245.0,0.05128205273595164
2019-07-16 18:20:00,0.24322611374238376,0,6456.4,0.424775440104116,4.0,0.2546605658634799,246.0,0.05024233525955529
2019-07-16 18:25:00,0.1991609185009097,0,6376.5,0.42569251387578994,5.0,0.1114288382893124,237.0,0.060361403337626775
2019-07-16 18:30:00,0.24444578295180927,0,6708.6,0.4218841700383249,4.0,0.2546605658634799,240.0,0.05679261295362294
2019-07-16 18:35:00,0.32301628877089555,0,6407.1,0.42534123336605384,3.0,0.482110688636586,236.0,0.0615969443100468
2019-07-16 18:40:00,0.40686427190604696,0,5430.3,0.4365900086508001,2.0,0.7172238867498594,232.0,0.06677892031748162
2019-07-16 18:45:00,0.41256140496675714,0,5091.1,0.44051214296964986,2.0,0.7172238867498594,223.0,0.07994818518076213
2019-07-16 18:50:00,0.4118900556908629,0,4610.4,0.446083056162075,2.0,0.7172238867498594,228.0,0.07236322416065447
2019-07-16 18:55:00,0.41561202749686776,0,4439.9,0.4480623421576431,2.0,0.7172238867498594,222.0,0.08154985358310067
2019-07-16 19:00:00,0.42014059265064824,0,4307.9,0.44959582683523913,2.0,0.7172238867498594,215.0,0.09360206436684616
2019-07-16 19:05:00,0.42468899451313774,0,4306.2,0.4496155825725299,2.0,0.7172238867498594,208.0,0.10722751421702378
2019-07-16 19:10:00,0.43059700122387,0,4927.2,0.44240999714607326,2.0,0.7172238867498594,197.0,0.13215711977567754
2019-07-16 19:15:00,0.34985235011921395,0,4916.1,0.4425385893090709,3.0,0.482110688636586,200.0,0.12490777241198488
2019-07-16 19:20:00,0.35792126411283126,0,4335.2,0.4492785947558667,3.0,0.482110688636586,193.0,0.14237450894604106
2019-07-16 19:25:00,0.35657817342413084,0,5621.6,0.4343814870831631,3.0,0.482110688636586,189.0,0.15324234455264338
2019-07-16 19:30:00,0.3617308565395378,0,6071.5,0.42919788459208824,3.0,0.482110688636586,182.0,0.17388399638993907
2019-07-16 19:35:00,0.3692496957236391,1,4940.3,0.4422582451575956,3.0,0.482110688636586,179.0,0.18338015337673552
2019-07-16 19:40:00,0.44734666697899456,1,5011.3,0.44143596081038894,2.0,0.7172238867498594,179.0,0.18338015337673552
