timestamp,WiFi-val,CO2-val,truth-val,Elec-val
7/11/2019 13:50,30,1444,0,"2,497.80"
7/11/2019 13:55,23,1524,0,"2,474.60"
7/11/2019 14:00,26,1596,0,"2,471.40"
7/11/2019 14:05,38,1665,0,"2,475.10"
7/11/2019 14:10,36,1739,0,"3,247.40"
7/11/2019 14:15,31,1789,0,"3,279.70"
7/11/2019 14:20,32,1823,0,"2,492.10"
7/11/2019 14:25,35,1951,0,"2,484.50"
7/11/2019 14:30,35,1997,0,"2,472.20"
7/11/2019 14:35,36,2050,0,"2,473.00"
7/11/2019 14:40,34,2089,0,"2,516.50"
7/11/2019 14:45,32,1869,0,"3,461.00"
7/11/2019 14:50,33,1231,0,"3,399.20"
7/11/2019 14:55,35,1256,0,"2,662.90"
7/11/2019 15:00,34,1277,0,"2,660.30"
7/11/2019 15:05,32,1309,0,"2,656.90"
7/11/2019 15:10,31,1342,0,"2,694.80"
7/11/2019 15:15,28,1367,0,"2,694.60"
7/11/2019 15:20,29,1393,0,"3,440.90"
7/11/2019 15:25,30,1428,0,"3,425.50"
7/11/2019 15:30,29,1478,0,"3,333.20"
7/11/2019 15:35,26,1421,0,"2,551.70"
7/11/2019 15:40,27,1393,0,"2,599.80"
7/11/2019 15:45,29,1314,0,"2,572.30"
7/11/2019 15:50,28,1170,0,"2,465.80"
7/11/2019 15:55,26,1040,0,"2,447.50"
7/11/2019 16:00,24,959,0,"3,254.70"
7/11/2019 16:05,21,914,0,"3,291.10"
7/11/2019 16:10,22,899,0,"2,466.60"
7/11/2019 16:15,24,875,0,"2,418.00"
7/11/2019 16:20,22,837,0,"2,416.10"
7/11/2019 16:25,20,809,0,"2,408.90"
7/11/2019 16:30,21,765,0,"2,417.20"
7/11/2019 16:35,21,750,0,"3,179.00"
7/11/2019 16:40,21,738,0,"3,212.20"
7/11/2019 16:45,20,730,0,"2,412.10"
7/11/2019 16:50,20,725,0,"2,391.40"
7/11/2019 16:55,19,731,0,"2,438.80"
7/11/2019 17:00,19,741,0,"2,402.30"
7/11/2019 17:05,18,736,0,"2,443.00"
7/11/2019 17:10,18,715,0,"2,958.30"
7/11/2019 17:15,17,698,0,"2,368.40"
7/11/2019 17:20,17,684,0,"2,506.30"
7/11/2019 17:25,17,653,0,"1,640.00"
7/11/2019 17:30,15,626,0,"1,643.90"
7/11/2019 17:35,12,598,0,"1,642.30"
7/11/2019 17:40,11,578,0,"1,701.00"
7/11/2019 17:45,10,563,0,"1,705.20"
7/11/2019 17:50,11,565,0,"2,391.00"
7/11/2019 17:55,11,564,0,"2,407.40"
7/11/2019 18:00,10,558,0,"1,834.00"
7/11/2019 18:05,9,416,0,"1,767.20"
7/11/2019 18:10,9,287,0,"1,842.90"
7/11/2019 18:15,9,236,0,"1,684.50"
7/11/2019 18:20,8,221,0,"1,741.90"
7/11/2019 18:25,7,216,0,"1,769.00"
7/11/2019 18:30,6,211,0,"2,483.40"
7/11/2019 18:35,5,199,0,"2,635.00"
7/11/2019 18:40,5,190,0,"1,833.20"
7/11/2019 18:45,6,181,0,"1,850.90"
7/11/2019 18:50,4,179,0,"1,826.90"
7/11/2019 18:55,3,178,0,"1,830.00"
7/11/2019 19:00,3,160,0,"1,864.40"
7/11/2019 19:05,4,157,0,"2,408.80"
7/11/2019 19:10,3,149,0,"2,406.00"
7/11/2019 19:15,2,136,0,"1,765.40"
7/11/2019 19:20,2,129,1,"1,711.70"
7/11/2019 19:25,1,134,1,"1,794.00"
7/11/2019 19:30,0,128,1,"1,709.00"
7/11/2019 19:35,0,123,1,"1,738.60"
7/11/2019 19:40,0,115,1,"2,399.50"
7/11/2019 19:45,0,113,1,"2,352.70"
7/11/2019 19:50,0,109,1,"1,684.10"
7/11/2019 19:55,0,106,1,"1,672.00"
7/11/2019 20:00,0,100,1,"1,753.50"
7/11/2019 20:05,0,94,1,"1,675.40"
7/11/2019 20:10,0,89,1,"1,785.40"
7/11/2019 20:15,0,87,1,"1,771.20"
7/11/2019 20:20,0,77,1,"2,426.90"
7/11/2019 20:25,0,75,1,"2,472.60"
7/11/2019 20:30,0,76,1,"1,885.00"
7/11/2019 20:35,0,71,1,"1,889.40"
7/11/2019 20:40,0,69,1,"1,910.60"
7/11/2019 20:45,1,62,1,"1,927.20"
7/11/2019 20:50,1,61,1,"1,907.40"
7/11/2019 20:55,1,63,1,"2,377.40"
7/11/2019 21:00,1,55,1,"2,249.70"
7/11/2019 21:05,1,50,1,"1,704.80"
7/11/2019 21:10,1,48,1,"1,701.00"
7/11/2019 21:15,1,42,1,"1,706.30"
7/11/2019 21:20,1,44,1,"1,689.70"
7/11/2019 21:25,1,41,1,"1,699.30"
7/11/2019 21:30,1,38,1,"1,702.50"
7/11/2019 21:35,1,41,1,"2,269.20"
7/11/2019 21:40,1,36,1,"2,275.40"
7/11/2019 21:45,1,37,1,"1,732.10"
7/11/2019 21:50,1,37,1,"1,732.90"
7/11/2019 21:55,1,32,1,"1,760.60"
7/11/2019 22:00,1,36,1,"1,686.80"
7/11/2019 22:05,1,37,1,"1,760.20"
7/11/2019 22:10,1,31,1,"1,820.20"
7/11/2019 22:15,1,32,1,"2,270.90"
7/11/2019 22:20,1,29,1,"1,781.70"
7/11/2019 22:25,1,31,1,"1,736.60"
7/11/2019 22:30,1,32,1,"1,751.50"
7/11/2019 22:35,1,31,1,"1,757.60"
7/11/2019 22:40,1,28,1,"1,759.20"
7/11/2019 22:45,1,23,1,"1,804.10"
7/11/2019 22:50,1,24,1,"1,787.20"
7/11/2019 22:55,1,24,1,"2,334.10"
7/11/2019 23:00,1,25,1,"2,377.40"
7/11/2019 23:05,1,29,1,"1,952.40"
7/11/2019 23:10,1,20,1,"1,949.70"
7/11/2019 23:15,1,24,1,"1,942.00"
7/11/2019 23:20,1,22,1,"1,924.90"
7/11/2019 23:25,1,17,1,"1,932.10"
7/11/2019 23:30,1,27,1,"2,229.00"
7/11/2019 23:35,1,24,1,"2,282.90"
7/11/2019 23:40,1,18,1,"1,774.10"
7/11/2019 23:45,1,20,1,"1,759.40"
7/11/2019 23:50,1,19,1,"1,700.40"
7/11/2019 23:55,1,15,1,"1,687.50"
7/12/2019 0:00,1,15,1,"1,692.90"
7/12/2019 0:05,1,10,1,"1,755.00"
7/12/2019 0:10,1,10,1,"1,798.00"
7/12/2019 0:15,1,8,1,"2,223.90"
7/12/2019 0:20,1,12,1,"1,750.10"
7/12/2019 0:25,1,3,1,"1,745.10"
7/12/2019 0:30,1,4,1,"1,767.90"
7/12/2019 0:35,0,1,1,"1,742.90"
7/12/2019 0:40,0,5,1,"1,743.30"
7/12/2019 0:45,0,8,1,"1,747.00"
7/12/2019 0:50,0,6,1,"1,791.90"
7/12/2019 0:55,0,3,1,"2,099.30"
7/12/2019 1:00,0,2,1,"2,135.40"
7/12/2019 1:05,0,4,1,"1,699.70"
7/12/2019 1:10,0,0,1,"1,687.60"
7/12/2019 1:15,0,1,1,"1,715.30"
7/12/2019 1:20,0,3,1,"1,699.80"
7/12/2019 1:25,0,-2,1,"1,694.60"
7/12/2019 1:30,0,1,1,"1,783.80"
7/12/2019 1:35,0,-4,1,"1,742.30"
7/12/2019 1:40,0,-5,1,"2,267.70"
7/12/2019 1:45,0,0,1,"2,264.80"
7/12/2019 1:50,0,5,1,"1,779.90"
7/12/2019 1:55,0,1,1,"1,793.00"
7/12/2019 2:00,0,2,1,"1,827.70"
7/12/2019 2:05,0,4,1,"1,756.40"
7/12/2019 2:10,0,8,1,"1,778.60"
7/12/2019 2:15,0,-1,1,"1,770.10"
7/12/2019 2:20,0,-1,1,"1,888.40"
7/12/2019 2:25,0,1,1,"2,343.10"
7/12/2019 2:30,0,-4,1,"1,910.60"
7/12/2019 2:35,1,-8,1,"1,852.80"
7/12/2019 2:40,1,0,1,"1,850.50"
7/12/2019 2:45,1,2,1,"1,878.30"
7/12/2019 2:50,1,-1,1,"1,806.80"
7/12/2019 2:55,1,4,1,"1,809.60"
7/12/2019 3:00,1,-4,1,"1,743.70"
7/12/2019 3:05,1,-6,1,"2,108.50"
7/12/2019 3:10,1,-10,1,"1,744.40"
7/12/2019 3:15,1,-8,1,"1,736.50"
7/12/2019 3:20,1,-6,1,"1,696.90"
7/12/2019 3:25,1,-4,1,"1,741.60"
7/12/2019 3:30,1,-9,1,"1,698.50"
7/12/2019 3:35,1,-9,1,"1,698.00"
7/12/2019 3:40,1,-11,1,"1,741.60"
7/12/2019 3:45,1,-3,1,"1,758.90"
7/12/2019 3:50,1,-10,1,"2,155.30"
7/12/2019 3:55,1,-8,1,"2,302.20"
7/12/2019 4:00,1,-10,1,"1,820.10"
7/12/2019 4:05,1,-12,1,"1,873.50"
7/12/2019 4:10,1,-9,1,"1,865.10"
7/12/2019 4:15,1,-9,1,"1,865.90"
7/12/2019 4:20,1,-7,1,"1,860.70"
7/12/2019 4:25,1,-6,1,"1,698.60"
7/12/2019 4:30,1,-9,1,"2,255.30"
7/12/2019 4:35,1,-7,1,"1,807.40"
7/12/2019 4:40,1,2,1,"1,776.50"
7/12/2019 4:45,1,-4,1,"1,818.30"
7/12/2019 4:50,1,-7,1,"1,763.90"
7/12/2019 4:55,1,-2,1,"1,789.10"
7/12/2019 5:00,1,-5,1,"1,762.90"
7/12/2019 5:05,1,5,1,"1,854.00"
7/12/2019 5:10,1,-1,1,"1,799.10"
7/12/2019 5:15,1,-7,1,"2,105.80"
7/12/2019 5:20,1,3,1,"1,702.50"
7/12/2019 5:25,1,-5,1,"1,764.60"
7/12/2019 5:30,1,2,1,"1,748.70"
7/12/2019 5:35,1,-3,1,"1,756.20"
7/12/2019 5:40,0,0,1,"1,695.10"
7/12/2019 5:45,0,-3,1,"1,690.40"
7/12/2019 5:50,0,-7,1,"1,759.40"
7/12/2019 5:55,0,-5,1,"1,738.80"
7/12/2019 6:00,0,-1,1,"2,121.10"
7/12/2019 6:05,0,-2,1,"1,741.90"
7/12/2019 6:10,0,-5,1,"1,695.50"
7/12/2019 6:15,0,-8,1,"1,721.50"
7/12/2019 6:20,0,-3,1,"1,691.10"
7/12/2019 6:25,0,-11,1,"1,782.90"
7/12/2019 6:30,0,-16,1,"1,743.10"
7/12/2019 6:35,1,-18,1,"1,810.30"
7/12/2019 6:40,1,-12,1,"1,759.60"
7/12/2019 6:45,1,-11,1,"2,112.70"
7/12/2019 6:50,1,-2,1,"1,779.80"
7/12/2019 6:55,1,-1,1,"1,763.00"
7/12/2019 7:00,1,-3,1,"1,774.40"
7/12/2019 7:05,1,-14,1,"1,768.60"
7/12/2019 7:10,1,-7,0,"1,887.50"
7/12/2019 7:15,2,0,0,"1,863.00"
7/12/2019 7:20,2,13,0,"1,919.70"
7/12/2019 7:25,2,11,0,"2,296.40"
7/12/2019 7:30,2,-5,0,"2,237.80"
7/12/2019 7:35,2,-1,0,"1,793.50"
7/12/2019 7:40,2,4,0,"1,782.50"
7/12/2019 7:45,3,33,0,"1,847.30"
7/12/2019 7:50,3,47,0,"1,846.50"
7/12/2019 7:55,3,58,0,"1,830.20"
7/12/2019 8:00,3,72,0,"1,758.50"
7/12/2019 8:05,3,121,0,"2,180.50"
7/12/2019 8:10,3,128,0,"2,174.40"
7/12/2019 8:15,4,158,0,"1,712.70"
7/12/2019 8:20,6,168,0,"1,713.50"
7/12/2019 8:25,8,191,0,"1,739.70"
7/12/2019 8:30,8,218,0,"2,420.80"
7/12/2019 8:35,9,162,0,"2,645.10"
7/12/2019 8:40,9,163,0,"2,600.50"
7/12/2019 8:45,10,124,0,"3,125.00"
7/12/2019 8:50,10,134,0,"3,185.90"
7/12/2019 8:55,11,144,0,"2,599.40"
7/12/2019 9:00,11,150,0,"2,581.10"
7/12/2019 9:05,12,154,0,"2,595.00"
7/12/2019 9:10,16,150,0,"2,673.10"
7/12/2019 9:15,26,249,0,"2,664.40"
7/12/2019 9:20,27,374,0,"2,652.30"
7/12/2019 9:25,30,518,0,"3,214.60"
7/12/2019 9:30,29,582,0,"3,130.70"
7/12/2019 9:35,27,656,0,"2,622.70"
7/12/2019 9:40,28,713,0,"2,762.70"
7/12/2019 9:45,30,766,0,"2,731.70"
7/12/2019 9:50,29,815,0,"2,740.20"
7/12/2019 9:55,26,859,0,"2,880.20"
7/12/2019 10:00,28,899,0,"2,967.10"
7/12/2019 10:05,34,946,0,"3,506.40"
7/12/2019 10:10,33,970,0,"3,512.00"
7/12/2019 10:15,32,998,0,"3,037.00"
7/12/2019 10:20,33,1041,0,"2,965.40"
7/12/2019 10:25,35,1059,0,"3,137.70"
7/12/2019 10:30,35,1061,0,"3,065.10"
7/12/2019 10:35,34,1083,0,"3,046.80"
7/12/2019 10:40,33,1052,0,"3,548.80"
7/12/2019 10:45,32,740,0,"3,371.20"
7/12/2019 10:50,30,618,0,"2,737.10"
7/12/2019 10:55,25,558,0,"2,732.40"
7/12/2019 11:00,25,494,0,"2,720.90"
7/12/2019 11:05,25,505,0,"2,672.90"
7/12/2019 11:10,26,527,0,"2,678.90"
7/12/2019 11:15,27,539,0,"2,676.40"
7/12/2019 11:20,27,553,0,"3,383.20"
7/12/2019 11:25,27,552,0,"4,063.70"
7/12/2019 11:30,26,574,0,"2,712.50"
7/12/2019 11:35,22,586,0,"2,698.30"
7/12/2019 11:40,23,602,0,"3,397.10"
7/12/2019 11:45,24,602,0,"2,662.00"
7/12/2019 11:50,21,630,0,"2,720.00"
7/12/2019 11:55,18,632,0,"3,332.70"
7/12/2019 12:00,19,663,0,"3,367.20"
7/12/2019 12:05,21,632,0,"2,725.20"
7/12/2019 12:10,20,644,0,"2,682.70"
7/12/2019 12:15,18,617,0,"2,748.20"
7/12/2019 12:20,17,618,0,"2,698.60"
7/12/2019 12:25,16,608,0,"2,697.50"
7/12/2019 12:30,16,609,0,"2,645.70"
7/12/2019 12:35,17,473,0,"3,400.80"
7/12/2019 12:40,17,431,0,"3,482.80"
7/12/2019 12:45,17,413,0,"2,761.70"
7/12/2019 12:50,17,453,0,"2,754.50"
7/12/2019 12:55,16,505,0,"2,777.00"
7/12/2019 13:00,18,531,0,"2,768.30"
7/12/2019 13:05,23,526,0,"2,804.30"
7/12/2019 13:10,24,581,0,"3,477.50"
7/12/2019 13:15,26,629,0,"3,534.90"
7/12/2019 13:20,26,688,0,"2,774.40"
7/12/2019 13:25,25,711,0,"2,778.00"
7/12/2019 13:30,25,577,0,"2,713.10"
7/12/2019 13:35,27,599,0,"2,715.60"
7/12/2019 13:40,27,573,0,"2,695.00"
7/12/2019 13:45,27,579,0,"2,739.10"
7/12/2019 13:50,26,578,0,"3,494.10"
7/12/2019 13:55,23,570,0,"3,503.80"
7/12/2019 14:00,25,553,0,"2,753.30"
7/12/2019 14:05,28,407,0,"2,899.20"
7/12/2019 14:10,27,399,0,"2,877.70"
7/12/2019 14:15,24,388,0,"2,837.50"
7/12/2019 14:20,24,383,0,"2,827.40"
7/12/2019 14:25,25,368,0,"2,835.50"
7/12/2019 14:30,25,365,0,"3,599.10"
7/12/2019 14:35,26,352,0,"3,620.40"
7/12/2019 14:40,25,342,0,"2,845.90"
7/12/2019 14:45,22,337,0,"2,749.50"
7/12/2019 14:50,22,328,0,"2,757.00"
7/12/2019 14:55,22,339,0,"2,750.50"
7/12/2019 15:00,22,317,0,"2,786.30"
7/12/2019 15:05,23,316,0,"3,575.40"
7/12/2019 15:10,22,327,0,"3,549.40"
7/12/2019 15:15,20,327,0,"2,760.70"
7/12/2019 15:20,19,325,0,"2,755.40"
7/12/2019 15:25,17,323,0,"2,805.30"
7/12/2019 15:30,17,316,0,"2,775.60"
7/12/2019 15:35,19,314,0,"2,767.20"
7/12/2019 15:40,19,336,0,"2,751.90"
7/12/2019 15:45,20,324,0,"3,568.90"
7/12/2019 15:50,20,326,0,"3,568.60"
7/12/2019 15:55,19,355,0,"2,753.20"
7/12/2019 16:00,19,334,0,"2,711.40"
7/12/2019 16:05,18,329,0,"2,790.30"
7/12/2019 16:10,15,336,0,"2,785.10"
7/12/2019 16:15,11,345,0,"2,760.60"
7/12/2019 16:20,12,329,0,"3,471.00"
7/12/2019 16:25,17,335,0,"3,461.50"
7/12/2019 16:30,16,323,0,"2,639.60"
7/12/2019 16:35,16,321,0,"2,562.20"
7/12/2019 16:40,17,309,0,"2,553.10"
7/12/2019 16:45,18,299,0,"2,551.10"
7/12/2019 16:50,18,298,0,"2,559.20"
7/12/2019 16:55,18,297,0,"3,428.90"
7/12/2019 17:00,17,289,0,"3,420.10"
7/12/2019 17:05,15,285,0,"3,410.50"
7/12/2019 17:10,15,286,0,"2,631.50"
7/12/2019 17:15,14,277,0,"2,630.90"
7/12/2019 17:20,13,274,0,"2,630.90"
7/12/2019 17:25,10,269,0,"2,633.00"
7/12/2019 17:30,10,263,0,"2,630.90"
7/12/2019 17:35,8,262,0,"3,415.20"
7/12/2019 17:40,8,256,0,"3,482.60"
7/12/2019 17:45,7,261,0,"2,586.20"
7/12/2019 17:50,7,277,0,"2,597.40"
7/12/2019 17:55,6,285,0,"2,685.80"
7/12/2019 18:00,6,288,0,"2,621.70"
7/12/2019 18:05,6,287,0,"2,604.30"
7/12/2019 18:10,6,286,0,"3,480.40"
7/12/2019 18:15,5,279,0,"3,458.50"
7/12/2019 18:20,5,280,0,"2,678.80"
7/12/2019 18:25,5,278,0,"2,665.20"
7/12/2019 18:30,5,286,0,"2,550.60"
7/12/2019 18:35,4,271,0,"2,535.80"
7/12/2019 18:40,4,263,0,"1,760.60"
7/12/2019 18:45,4,264,0,"2,550.00"
7/12/2019 18:50,4,259,0,"2,547.20"
7/12/2019 18:55,2,254,0,"1,757.30"
7/12/2019 19:00,2,243,0,"1,698.70"
7/12/2019 19:05,2,241,0,"1,697.90"
7/12/2019 19:10,2,234,0,"1,695.80"
7/12/2019 19:15,2,237,0,"1,682.40"
7/12/2019 19:20,2,231,0,"2,398.00"
7/12/2019 19:25,1,232,0,"2,439.70"
7/12/2019 19:30,1,229,0,"1,699.50"
7/12/2019 19:35,1,223,0,"1,672.00"
7/12/2019 19:40,1,217,0,"1,687.00"
7/12/2019 19:45,1,217,0,"1,686.00"
7/12/2019 19:50,1,219,0,"1,687.80"
7/12/2019 19:55,1,216,0,"1,694.20"
7/12/2019 20:00,1,219,0,"2,412.10"
7/12/2019 20:05,0,213,0,"2,501.90"
7/12/2019 20:10,0,208,0,"1,815.10"
7/12/2019 20:15,1,204,0,"1,927.30"
7/12/2019 20:20,1,214,0,"1,804.10"
7/12/2019 20:25,1,203,0,"1,798.30"
7/12/2019 20:30,1,194,0,"1,805.50"
7/12/2019 20:35,1,193,0,"2,346.30"
7/12/2019 20:40,1,189,0,"1,729.50"
7/12/2019 20:45,1,178,0,"1,698.70"
7/12/2019 20:50,1,172,0,"1,794.90"
7/12/2019 20:55,1,171,0,"1,779.60"
7/12/2019 21:00,1,165,0,"1,760.60"
7/12/2019 21:05,1,167,0,"1,780.20"
7/12/2019 21:10,1,163,0,"2,401.30"
7/12/2019 21:15,1,154,0,"2,342.30"
7/12/2019 21:20,1,158,0,"1,768.60"
7/12/2019 21:25,1,151,0,"1,760.30"
7/12/2019 21:30,1,150,1,"1,802.90"
7/12/2019 21:35,1,144,1,"1,703.40"
7/12/2019 21:40,1,144,1,"1,738.10"
7/12/2019 21:45,1,143,1,"2,244.80"
7/12/2019 21:50,1,143,1,"2,245.70"
7/12/2019 21:55,0,137,1,"1,826.20"
7/12/2019 22:00,0,138,1,"1,878.50"
7/12/2019 22:05,0,137,1,"1,806.10"
7/12/2019 22:10,0,135,1,"1,851.10"
7/12/2019 22:15,0,132,1,"1,807.60"
7/12/2019 22:20,0,130,1,"2,393.50"
7/12/2019 22:25,0,128,1,"2,343.80"
7/12/2019 22:30,0,124,1,"1,845.10"
7/12/2019 22:35,0,124,1,"1,815.10"
7/12/2019 22:40,0,126,1,"1,814.70"
7/12/2019 22:45,1,125,1,"1,797.10"
7/12/2019 22:50,1,122,1,"1,801.30"
7/12/2019 22:55,1,122,1,"2,209.10"
7/12/2019 23:00,1,119,1,"2,187.20"
7/12/2019 23:05,1,119,1,"1,701.40"
7/12/2019 23:10,1,108,1,"1,727.50"
7/12/2019 23:15,0,117,1,"1,692.60"
7/12/2019 23:20,0,113,1,"1,700.10"
7/12/2019 23:25,0,114,1,"1,713.60"
7/12/2019 23:30,0,111,1,"1,809.90"
7/12/2019 23:35,1,107,1,"2,300.30"
7/12/2019 23:40,1,104,1,"1,800.60"
7/12/2019 23:45,1,102,1,"1,797.10"
7/12/2019 23:50,1,101,1,"1,766.70"
7/12/2019 23:55,1,102,1,"1,769.10"
7/13/2019 0:00,1,92,1,"1,764.80"
7/13/2019 0:05,1,94,1,"1,759.40"
7/13/2019 0:10,1,90,1,"2,225.20"
7/13/2019 0:15,1,87,1,"2,214.30"
7/13/2019 0:20,1,93,1,"1,722.90"
7/13/2019 0:25,1,87,1,"1,710.50"
7/13/2019 0:30,1,91,1,"1,683.00"
7/13/2019 0:35,1,87,1,"1,693.70"
7/13/2019 0:40,1,85,1,"1,702.20"
7/13/2019 0:45,1,80,1,"1,691.10"
7/13/2019 0:50,1,80,1,"1,723.50"
7/13/2019 0:55,1,77,1,"2,133.90"
7/13/2019 1:00,1,77,1,"1,707.30"
7/13/2019 1:05,1,77,1,"1,672.10"
7/13/2019 1:10,1,73,1,"1,681.90"
7/13/2019 1:15,1,70,1,"1,689.30"
7/13/2019 1:20,1,63,1,"1,710.30"
7/13/2019 1:25,0,65,1,"1,707.60"
7/13/2019 1:30,0,63,1,"1,728.30"
7/13/2019 1:35,1,64,1,"2,120.40"
7/13/2019 1:40,1,58,1,"1,683.50"
7/13/2019 1:45,1,60,1,"1,673.80"
7/13/2019 1:50,1,54,1,"1,683.30"
7/13/2019 1:55,1,55,1,"1,750.10"
7/13/2019 2:00,1,59,1,"1,720.10"
7/13/2019 2:05,1,54,1,"1,659.60"
7/13/2019 2:10,1,54,1,"1,812.70"
7/13/2019 2:15,1,49,1,"2,145.60"
7/13/2019 2:20,1,49,1,"2,223.30"
7/13/2019 2:25,1,47,1,"1,773.80"
7/13/2019 2:30,1,43,1,"1,768.20"
7/13/2019 2:35,1,46,1,"1,769.50"
7/13/2019 2:40,1,37,1,"1,772.10"
7/13/2019 2:45,1,47,1,"1,757.80"
7/13/2019 2:50,1,40,1,"1,813.20"
7/13/2019 2:55,1,42,1,"1,798.60"
7/13/2019 3:00,1,40,1,"2,112.40"
7/13/2019 3:05,1,39,1,"1,769.10"
7/13/2019 3:10,1,39,1,"1,681.60"
7/13/2019 3:15,1,37,1,"1,740.60"
7/13/2019 3:20,1,33,1,"1,706.70"
7/13/2019 3:25,1,34,1,"1,692.80"
7/13/2019 3:30,1,28,1,"1,701.50"
7/13/2019 3:35,1,39,1,"1,745.20"
7/13/2019 3:40,1,34,1,"2,064.40"
7/13/2019 3:45,1,36,1,"1,816.30"
7/13/2019 3:50,1,36,1,"1,819.30"
7/13/2019 3:55,1,31,1,"1,799.20"
7/13/2019 4:00,1,28,1,"1,802.30"
7/13/2019 4:05,1,26,1,"1,804.70"
7/13/2019 4:10,1,25,1,"1,810.40"
7/13/2019 4:15,1,26,1,"1,758.20"
7/13/2019 4:20,1,26,1,"2,095.90"
7/13/2019 4:25,1,21,1,"1,689.60"
7/13/2019 4:30,1,22,1,"1,693.40"
7/13/2019 4:35,1,21,1,"1,766.70"
7/13/2019 4:40,1,20,1,"1,726.00"
7/13/2019 4:45,1,19,1,"1,725.90"
7/13/2019 4:50,1,23,1,"1,705.10"
7/13/2019 4:55,1,19,1,"1,854.90"
7/13/2019 5:00,1,22,1,"2,178.40"
7/13/2019 5:05,1,19,1,"1,912.00"
7/13/2019 5:10,1,22,1,"1,901.90"
7/13/2019 5:15,1,15,1,"1,938.60"
7/13/2019 5:20,1,12,1,"1,882.10"
7/13/2019 5:25,1,9,1,"1,880.70"
7/13/2019 5:30,1,12,1,"1,880.00"
7/13/2019 5:35,1,13,1,"1,818.20"
7/13/2019 5:40,1,12,1,"2,161.80"
7/13/2019 5:45,1,7,1,"1,800.70"
7/13/2019 5:50,1,9,1,"1,822.30"
7/13/2019 5:55,1,12,1,"1,806.50"
7/13/2019 6:00,1,6,1,"1,808.30"
7/13/2019 6:05,1,11,1,"1,825.00"
7/13/2019 6:10,1,4,1,"1,832.30"
7/13/2019 6:15,1,3,1,"2,052.60"
7/13/2019 6:20,1,2,1,"1,705.50"
7/13/2019 6:25,1,1,1,"1,686.30"
7/13/2019 6:30,1,-1,1,"1,688.20"
7/13/2019 6:35,1,3,1,"1,673.00"
7/13/2019 6:40,1,5,1,"1,740.30"
7/13/2019 6:45,1,6,1,"1,695.40"
7/13/2019 6:50,1,7,1,"1,757.10"
7/13/2019 6:55,1,6,1,"2,062.00"
7/13/2019 7:00,1,6,1,"1,832.70"
7/13/2019 7:05,1,12,1,"1,812.70"
7/13/2019 7:10,1,8,1,"1,816.80"
7/13/2019 7:15,1,9,1,"1,816.90"
7/13/2019 7:20,1,8,1,"1,871.90"
7/13/2019 7:25,2,10,1,"1,884.20"
7/13/2019 7:30,2,8,1,"2,081.60"
7/13/2019 7:35,1,8,1,"2,133.60"
7/13/2019 7:40,1,14,1,"1,820.80"
7/13/2019 7:45,1,10,1,"1,817.30"
7/13/2019 7:50,1,9,1,"1,778.60"
7/13/2019 7:55,1,16,1,"1,776.50"
7/13/2019 8:00,1,14,1,"1,795.90"
7/13/2019 8:05,1,11,1,"1,773.80"
7/13/2019 8:10,1,10,1,"2,195.00"
7/13/2019 8:15,1,14,1,"1,800.70"
7/13/2019 8:20,1,9,1,"1,773.00"
7/13/2019 8:25,1,11,1,"1,690.60"
7/13/2019 8:30,1,11,1,"1,697.10"
7/13/2019 8:35,1,11,1,"1,704.90"
7/13/2019 8:40,1,20,1,"1,703.50"
7/13/2019 8:45,1,15,1,"1,756.30"
7/13/2019 8:50,1,15,1,"2,240.10"
7/13/2019 8:55,1,11,1,"1,698.10"
7/13/2019 9:00,1,16,1,"1,004.40"
7/13/2019 9:05,1,19,1,552.3
7/13/2019 9:10,1,20,1,549.2
7/13/2019 9:15,1,25,1,548.4
7/13/2019 9:20,1,23,1,546.8
7/13/2019 9:25,1,22,1,887.7
7/13/2019 9:30,1,28,1,"1,013.50"
7/13/2019 9:35,1,29,1,573.9
7/13/2019 9:40,1,27,1,569
7/13/2019 9:45,1,27,1,556.7
7/13/2019 9:50,1,31,1,548.2
7/13/2019 9:55,1,26,1,557.6
7/13/2019 10:00,1,30,1,565.1
7/13/2019 10:05,1,28,1,"1,130.50"
7/13/2019 10:10,1,32,1,"1,065.20"
7/13/2019 10:15,1,29,1,550.6
7/13/2019 10:20,1,33,1,665.4
7/13/2019 10:25,1,34,1,636.4
7/13/2019 10:30,1,33,1,634.1
7/13/2019 10:35,1,33,1,630.6
7/13/2019 10:40,1,32,1,706
7/13/2019 10:45,1,36,1,"1,169.60"
7/13/2019 10:50,1,41,1,"1,194.70"
7/13/2019 10:55,1,39,1,684.6
7/13/2019 11:00,1,39,1,620
7/13/2019 11:05,1,43,1,623.2
7/13/2019 11:10,1,48,1,549.7
7/13/2019 11:15,1,43,1,604.8
7/13/2019 11:20,1,51,1,"1,121.40"
7/13/2019 11:25,1,46,1,"1,107.80"
7/13/2019 11:30,1,46,1,560.8
7/13/2019 11:35,1,43,1,621.1
7/13/2019 11:40,1,46,1,551.6
7/13/2019 11:45,1,45,1,548.4
7/13/2019 11:50,1,47,1,579.7
7/13/2019 11:55,1,51,1,576.2
7/13/2019 12:00,1,52,1,"1,221.20"
7/13/2019 12:05,1,52,1,"1,170.00"
7/13/2019 12:10,1,57,1,574.9
7/13/2019 12:15,1,149,0,564.3
7/13/2019 12:20,1,230,0,563.5
7/13/2019 12:25,3,196,0,655.8
