runtimedt,overallprobadt,overallprobaval,wifidt,wifival,wifiproba,co2dt,co2val,co2proba,elecdt,elecval,elecproba
2019-02-04 00:22:54.032577000,2019-02-04 00:22:38.025009100,0.7558809618703621,2019-02-04 00:21:41.289001400,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 00:22:38.025009100,72.7127457,0.7558809618703621
2019-02-04 00:27:54.825992000,2019-02-04 00:27:48.581008900,0.7480631123524428,2019-02-04 00:21:41.289001400,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 00:27:48.581008900,74.4146652,0.7480631123524428
2019-02-04 00:32:55.586227000,2019-02-04 00:32:48.649002000,0.7588602102315852,2019-02-04 00:31:41.276000900,17,0.6528473974592715,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 00:32:48.649002000,72.05450440000001,0.7588602102315852
2019-02-04 00:37:56.399823000,2019-02-04 00:37:48.999008100,0.6528473974592715,2019-02-04 00:31:41.276000900,17,0.6528473974592715,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 00:37:48.999008100,168.345779,0.2270111493566811
2019-02-04 00:42:57.156969000,2019-02-04 00:42:48.618011400,0.6585055683644558,2019-02-04 00:41:41.276000900,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 00:42:48.618011400,98.54884,0.6210179010312074
2019-02-04 00:47:57.924925000,2019-02-04 00:47:48.687011700,0.6790599187053488,2019-02-04 00:41:41.276000900,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 00:47:48.687011700,88.17213000000001,0.6790599187053488
2019-02-04 00:52:58.676540000,2019-02-04 00:52:48.411010700,0.6737645109200223,2019-02-04 00:51:41.295013400,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 00:52:48.411010700,89.15439609999999,0.6737645109200223
2019-02-04 00:57:59.433926000,2019-02-04 00:57:48.526000900,0.7001847616173362,2019-02-04 00:51:41.295013400,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 00:57:48.526000900,84.16398000000001,0.7001847616173362
2019-02-04 01:03:00.238349000,2019-02-04 01:02:48.746002100,0.6585055683644558,2019-02-04 01:01:41.993011400,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:02:48.746002100,92.42938000000001,0.6557917769883094
2019-02-04 01:08:00.996542000,2019-02-04 01:07:49.986999500,0.7008299852654375,2019-02-04 01:01:41.993011400,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:07:49.986999500,84.03911590000001,0.7008299852654375
2019-02-04 01:13:01.778662000,2019-02-04 01:12:48.730010900,0.7271224379718654,2019-02-04 01:11:41.314010600,17,0.6528473974592715,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:12:48.730010900,78.80909,0.7271224379718654
2019-02-04 01:18:02.558389000,2019-02-04 01:17:48.703002900,0.6637133825015239,2019-02-04 01:11:41.314010600,17,0.6528473974592715,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:17:48.703002900,90.99660490000001,0.6637133825015239
2019-02-04 01:23:03.315551000,2019-02-04 01:22:48.916000300,0.6804623291906455,2019-02-04 01:21:41.354003900,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:22:48.916000300,87.91056999999999,0.6804623291906455
2019-02-04 01:28:04.070655000,2019-02-04 01:27:48.706008900,0.7041715163112854,2019-02-04 01:21:41.354003900,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:27:48.706008900,83.38996999999999,0.7041715163112854
2019-02-04 01:33:04.843075000,2019-02-04 01:32:48.644012400,0.6891600355332518,2019-02-04 01:31:41.416000300,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:32:48.644012400,86.27447,0.6891600355332518
2019-02-04 01:38:05.632086000,2019-02-04 01:37:58.543014500,0.6942103784913085,2019-02-04 01:31:41.416000300,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:37:58.543014500,85.31296540000001,0.6942103784913085
2019-02-04 01:43:06.423161000,2019-02-04 01:42:58.591003400,0.7275828212525803,2019-02-04 01:41:41.992004300,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:42:58.591003400,78.71483609999999,0.7275828212525803
2019-02-04 01:48:07.187676000,2019-02-04 01:47:58.511001500,0.6792432592146871,2019-02-04 01:41:41.992004300,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:47:58.511001500,88.13797,0.6792432592146871
2019-02-04 01:53:07.975140000,2019-02-04 01:52:58.180007900,0.6696863735487015,2019-02-04 01:51:41.378005900,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:52:58.180007900,95.24336,0.6399821563872639
2019-02-04 01:58:08.723351000,2019-02-04 01:57:58.358001700,0.7248313211030193,2019-02-04 01:51:41.378005900,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 01:57:58.358001700,79.27668,0.7248313211030193
2019-02-04 02:03:09.483575000,2019-02-04 02:02:59.139007500,0.6768952910364645,2019-02-04 02:01:41.398010200,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:02:59.139007500,88.57467,0.6768952910364645
2019-02-04 02:08:10.290456000,2019-02-04 02:07:59.784011800,0.7028776927044575,2019-02-04 02:01:41.398010200,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:07:59.784011800,83.6418152,0.7028776927044575
2019-02-04 02:13:11.089349000,2019-02-04 02:12:58.645004200,0.7127784449087543,2019-02-04 02:11:41.401000900,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:12:58.645004200,81.69798,0.7127784449087543
2019-02-04 02:18:11.866489000,2019-02-04 02:17:58.295013400,0.6791638327588643,2019-02-04 02:11:41.401000900,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:17:58.295013400,88.15276999999999,0.6791638327588643
2019-02-04 02:23:12.658911000,2019-02-04 02:22:58.569015500,0.7416787658511845,2019-02-04 02:21:41.420013400,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:22:58.569015500,75.77868000000001,0.7416787658511845
2019-02-04 02:28:13.410031000,2019-02-04 02:27:58.777999800,0.7685222215462667,2019-02-04 02:21:41.420013400,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:27:58.777999800,69.8805847,0.7685222215462667
2019-02-04 02:33:14.165196000,2019-02-04 02:33:08.170013400,0.7429152369813231,2019-02-04 02:31:41.428009000,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:33:08.170013400,75.51625,0.7429152369813231
2019-02-04 02:38:14.931054000,2019-02-04 02:38:00.485015800,0.7290574177627993,2019-02-04 02:31:41.428009000,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:38:00.485015800,78.41226999999999,0.7290574177627993
2019-02-04 02:43:15.703225000,2019-02-04 02:43:08.682006800,0.8171755200383718,2019-02-04 02:41:41.445007300,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:43:08.682006800,57.80851,0.8171755200383718
2019-02-04 02:48:16.473746000,2019-02-04 02:48:09.256011900,0.7682270052164262,2019-02-04 02:41:41.445007300,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:48:09.256011900,69.94793,0.7682270052164262
2019-02-04 02:53:17.219423000,2019-02-04 02:53:09.605010900,0.7893732186347013,2019-02-04 02:51:41.460006700,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:53:09.605010900,64.96125,0.7893732186347013
2019-02-04 02:58:17.972148000,2019-02-04 02:58:10.899002000,0.7924313248328313,2019-02-04 02:51:41.460006700,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 02:58:10.899002000,64.21047,0.7924313248328313
2019-02-04 03:03:18.725804000,2019-02-04 03:03:09.514007500,0.7784389021118959,2019-02-04 03:01:41.510009700,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:03:09.514007500,67.58236,0.7784389021118959
2019-02-04 03:08:19.507068000,2019-02-04 03:07:59.314010600,0.7759808320491532,2019-02-04 03:01:41.510009700,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:07:59.314010600,68.15871429999999,0.7759808320491532
2019-02-04 03:13:20.308553000,2019-02-04 03:13:09.545013400,0.7887971666101196,2019-02-04 03:11:41.517013500,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:13:09.545013400,65.10177610000001,0.7887971666101196
2019-02-04 03:18:21.074957000,2019-02-04 03:18:09.347000100,0.7245181317109548,2019-02-04 03:11:41.517013500,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:18:09.347000100,79.34040999999999,0.7245181317109548
2019-02-04 03:23:21.832560000,2019-02-04 03:22:39.187011700,0.7943415579410649,2019-02-04 03:21:41.524002000,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:22:39.187011700,63.73735,0.7943415579410649
2019-02-04 03:28:22.577961000,2019-02-04 03:28:09.427001900,0.7527509727947871,2019-02-04 03:21:41.524002000,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:28:09.427001900,73.39846,0.7527509727947871
2019-02-04 03:33:23.349111000,2019-02-04 03:33:09.832000700,0.6752066315145282,2019-02-04 03:31:41.531005800,13,0.6752066315145282,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:33:09.832000700,185.658875,0.16087980420190573
2019-02-04 03:38:24.099899000,2019-02-04 03:37:48.398010200,0.7162259745509548,2019-02-04 03:31:41.531005800,13,0.6752066315145282,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:37:48.398010200,81.01181,0.7162259745509548
2019-02-04 03:43:24.862574000,2019-02-04 03:43:08.351013100,0.7582227471865115,2019-02-04 03:41:41.536010700,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:43:08.351013100,72.19581,0.7582227471865115
2019-02-04 03:48:25.571704000,2019-02-04 03:48:09.249008100,0.7249484216231177,2019-02-04 03:41:41.536010700,15,0.6641189645170259,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:48:09.249008100,79.25284,0.7249484216231177
2019-02-04 03:53:26.320287000,2019-02-04 03:53:08.538009600,0.6696863735487015,2019-02-04 03:51:41.560012800,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:53:08.538009600,96.04275,0.6354332275726499
2019-02-04 03:58:27.393701000,2019-02-04 03:58:09.046005200,0.6696863735487015,2019-02-04 03:51:41.560012800,14,0.6696863735487015,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 03:58:09.046005200,96.04231,0.6354357381465507
2019-02-04 04:03:28.171124000,2019-02-04 04:03:09.442001300,0.6601962107379022,2019-02-04 04:01:41.575012200,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:03:09.442001300,91.63475,0.6601962107379022
2019-02-04 04:08:28.930584000,2019-02-04 04:08:09.347000100,0.6585055683644558,2019-02-04 04:01:41.575012200,16,0.6585055683644558,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:08:09.347000100,95.10221999999999,0.640782735482831
2019-02-04 04:13:29.665354000,2019-02-04 04:12:49.464004500,0.6897930280284152,2019-02-04 04:11:41.585006700,17,0.6528473974592715,2019-02-03 17:45:00.000000000,617.0,0.056574796671136525,2019-02-04 04:12:49.464004500,86.15443420000001,0.6897930280284152
