timestamp,Actual_Campus_Demand
2019-07-02 15:10:00,31769.2149312973
2019-07-02 15:20:00,31777.660262644054
2019-07-02 15:30:00,32544.862865204246
2019-07-02 15:40:00,35482.491669095354
2019-07-02 15:50:00,36129.40651953379
2019-07-02 16:00:00,36103.464311294556
2019-07-02 16:10:00,36060.407279675805
2019-07-02 16:20:00,36086.76853834788
2019-07-02 16:30:00,35815.66084583283
2019-07-02 16:40:00,35592.36989256541
2019-07-02 16:50:00,35548.81741354625
2019-07-02 17:00:00,35239.84879163106
2019-07-02 17:10:00,34879.55763840993
2019-07-02 17:20:00,34925.234312909444
2019-07-02 17:30:00,34996.24490505218
2019-07-02 17:40:00,34832.01813180288
2019-07-02 17:50:00,34397.96758886973
2019-07-02 18:00:00,34236.69860839844
2019-07-02 18:10:00,33628.4764574941
2019-07-02 18:20:00,33664.70538881938
2019-07-02 18:30:00,33726.64772286733
2019-07-02 18:40:00,33307.95816692352
2019-07-02 18:50:00,33372.33286290487
2019-07-02 19:00:00,32672.712536532083
2019-07-02 19:10:00,32552.555564117432
2019-07-02 19:20:00,32270.991579526264
2019-07-02 19:30:00,32128.71547838847
2019-07-02 19:40:00,31851.914489542643
2019-07-02 19:50:00,31722.90945649465
2019-07-02 20:00:00,31131.053300374348
2019-07-02 20:10:00,31059.12722024282
2019-07-02 20:20:00,31032.012415517172
2019-07-02 20:30:00,31030.53931231181
2019-07-02 20:40:00,31038.51726632436
2019-07-02 20:50:00,30860.541537132263
2019-07-02 21:00:00,30701.27351319631
2019-07-02 21:10:00,30495.75720094045
2019-07-02 21:20:00,30131.79891014099
2019-07-02 21:30:00,29965.62270417531
2019-07-02 21:40:00,29994.228264541627
2019-07-02 21:50:00,29895.43604306539
2019-07-02 22:00:00,29500.09309448242
2019-07-02 22:10:00,29315.706378720603
2019-07-02 22:20:00,29175.765669148765
2019-07-02 22:30:00,29064.070030199688
2019-07-02 22:40:00,28783.721071777345
2019-07-02 22:50:00,28784.0548326238
2019-07-02 23:00:00,28368.06595395406
2019-07-02 23:10:00,28189.418548812868
2019-07-02 23:20:00,28091.659821802776
2019-07-02 23:30:00,27930.72499089559
2019-07-02 23:40:00,27760.18837416331
2019-07-02 23:50:00,27528.194782040915
2019-07-03 00:00:00,26062.08602470398
2019-07-03 00:10:00,24119.996927871704
2019-07-03 00:20:00,24180.87049297333
2019-07-03 00:30:00,24060.33593908946
2019-07-03 00:40:00,23857.074283269245
2019-07-03 00:50:00,23659.857260843914
2019-07-03 01:00:00,23271.7850022761
2019-07-03 01:10:00,22940.374394861858
2019-07-03 01:20:00,22367.34748013814
2019-07-03 01:30:00,21849.405080833436
2019-07-03 01:40:00,21256.588764127097
2019-07-03 01:50:00,21206.723099276223
2019-07-03 02:00:00,21187.030342559814
2019-07-03 02:10:00,21159.836318766276
2019-07-03 02:20:00,21228.504105733235
2019-07-03 02:30:00,21166.79850593567
2019-07-03 02:40:00,21164.01806168874
2019-07-03 02:50:00,21126.9104189682
2019-07-03 03:00:00,21072.904711430867
2019-07-03 03:10:00,20943.561798960367
2019-07-03 03:20:00,20877.716946729026
2019-07-03 03:30:00,20911.314793637594
2019-07-03 03:40:00,20886.678391215006
2019-07-03 03:50:00,20720.20362449646
2019-07-03 04:00:00,20758.57073735555
2019-07-03 04:10:00,20731.602254676818
2019-07-03 04:20:00,20797.99329797109
2019-07-03 04:30:00,20784.70290098826
2019-07-03 04:40:00,20764.088785845437
2019-07-03 04:50:00,20794.055819307963
2019-07-03 05:00:00,21375.078458798725
2019-07-03 05:10:00,21527.70236064911
2019-07-03 05:20:00,21152.380680834453
2019-07-03 05:30:00,20954.62970535278
2019-07-03 05:40:00,21259.300870285035
2019-07-03 05:50:00,21126.30771232605
2019-07-03 06:00:00,21482.87890604655
2019-07-03 06:10:00,21758.41202747345
2019-07-03 06:20:00,21804.58789653778
2019-07-03 06:30:00,22107.088541374207
2019-07-03 06:40:00,22326.842335535686
2019-07-03 06:50:00,22585.202799135845
2019-07-03 07:00:00,23347.11000199636
2019-07-03 07:10:00,23317.3911847051
2019-07-03 07:20:00,23715.089324874876
2019-07-03 07:30:00,24169.97084447225
2019-07-03 07:40:00,24392.652098414103
2019-07-03 07:50:00,24754.95047598521
2019-07-03 08:00:00,25098.21657681783
2019-07-03 08:10:00,25680.05975359599
2019-07-03 08:20:00,26059.979241943358
2019-07-03 08:30:00,26246.917513605753
2019-07-03 08:40:00,26759.772411511738
2019-07-03 08:50:00,27078.97258617401
2019-07-03 09:00:00,27494.219228897095
2019-07-03 09:10:00,27565.97366110484
2019-07-03 09:20:00,27687.733401476544
2019-07-03 09:30:00,27700.334207318625
2019-07-03 09:40:00,27936.41796031952
2019-07-03 09:50:00,28131.796028289795
2019-07-03 10:00:00,28425.123219744364
2019-07-03 10:10:00,28451.640161069234
2019-07-03 10:20:00,28502.50555375417
2019-07-03 10:30:00,28605.30178703308
2019-07-03 10:40:00,28880.61771461487
2019-07-03 10:50:00,29049.441152648928
2019-07-03 11:00:00,29410.415246734618
2019-07-03 11:10:00,29636.199185816447
2019-07-03 11:20:00,29621.903675613405
2019-07-03 11:30:00,29541.165680999755
2019-07-03 11:40:00,29588.58073600769
2019-07-03 11:50:00,29774.42772734324
2019-07-03 12:00:00,29962.8305683136
2019-07-03 12:10:00,29861.991777445477
2019-07-03 12:20:00,29859.340061543782
2019-07-03 12:30:00,30005.18296415965
2019-07-03 12:40:00,29879.89305211385
2019-07-03 12:50:00,29576.216450627646
2019-07-03 13:00:00,30045.116924349466
2019-07-03 13:10:00,31310.26106990814
2019-07-03 13:20:00,32155.579364382425
2019-07-03 13:30:00,32445.87089747111
2019-07-03 13:40:00,32307.261169611615
2019-07-03 13:50:00,32604.387346318563
2019-07-03 14:00:00,32641.472095413206
2019-07-03 14:10:00,32670.19045524597
2019-07-03 14:20:00,32675.19290503184
2019-07-03 14:30:00,32690.398821894327
2019-07-03 14:40:00,32774.338429730735
2019-07-03 14:50:00,32660.034358914694
2019-07-03 15:00:00,32626.350656560262
2019-07-03 15:10:00,32533.187505111695
2019-07-03 15:20:00,32526.621909446716
2019-07-03 15:30:00,32576.219113756815
2019-07-03 15:40:00,33850.000083592735
2019-07-03 15:50:00,35399.638699099225
2019-07-03 16:00:00,35857.68831326802
2019-07-03 16:10:00,35850.40724309286
2019-07-03 16:20:00,35700.76957979838
2019-07-03 16:30:00,35651.05041962941
2019-07-03 16:40:00,35627.685762201945
2019-07-03 16:50:00,35609.05721518199
2019-07-03 17:00:00,35447.38586686452
2019-07-03 17:10:00,35238.338165461224
2019-07-03 17:20:00,35176.56556716919
2019-07-03 17:30:00,35126.98989706675
2019-07-03 17:40:00,35026.14541346232
2019-07-03 17:50:00,34876.70692829132
2019-07-03 18:00:00,34281.089069976806
2019-07-03 18:10:00,33990.98553961436
2019-07-03 18:20:00,33767.045037015276
2019-07-03 18:30:00,33670.96532028198
2019-07-03 18:40:00,33566.10862898509
2019-07-03 18:50:00,33595.77072605133
2019-07-03 19:00:00,33343.556327616374
2019-07-03 19:10:00,32983.43379430135
2019-07-03 19:20:00,32597.77748788198
2019-07-03 19:30:00,32337.634318885805
2019-07-03 19:40:00,31997.906931203208
2019-07-03 19:50:00,31804.578947970072
2019-07-03 20:00:00,31150.529597345987
2019-07-03 20:10:00,31024.970800272622
2019-07-03 20:20:00,30890.939078203835
2019-07-03 20:30:00,30845.288889083862
2019-07-03 20:40:00,30822.98982175191
2019-07-03 20:50:00,30850.027669130963
2019-07-03 21:00:00,30517.50301841736
2019-07-03 21:10:00,30159.131443074544
2019-07-03 21:20:00,29728.336711832682
2019-07-03 21:30:00,29585.23926343282
2019-07-03 21:40:00,29289.131541519164
2019-07-03 21:50:00,28864.349355570474
2019-07-03 22:00:00,28646.75213063558
2019-07-03 22:10:00,28559.00443033854
2019-07-03 22:20:00,28526.22993610382
2019-07-03 22:30:00,28474.035704994203
2019-07-03 22:40:00,28216.798995933532
2019-07-03 22:50:00,28080.77346069336
2019-07-03 23:00:00,27720.596821289062
2019-07-03 23:10:00,27551.533007481892
2019-07-03 23:20:00,27171.756657689413
2019-07-03 23:30:00,25669.688791847228
2019-07-03 23:40:00,24329.736857083637
2019-07-03 23:50:00,24162.92411891937
2019-07-04 00:00:00,23780.43002035777
2019-07-04 00:10:00,23541.5132512029
2019-07-04 00:20:00,23542.495231170655
2019-07-04 00:30:00,23481.832024383544
2019-07-04 00:40:00,23426.15880769094
2019-07-04 00:50:00,23258.176790974936
2019-07-04 01:00:00,23110.209909502664
2019-07-04 01:10:00,22609.86803255717
2019-07-04 01:20:00,22170.243852678934
2019-07-04 01:30:00,20884.389422365824
2019-07-04 01:40:00,20912.722529729206
2019-07-04 01:50:00,20889.923671798708
2019-07-04 02:00:00,20774.159530995687
2019-07-04 02:10:00,20653.608474706012
2019-07-04 02:20:00,20543.061634724934
2019-07-04 02:30:00,20630.556942418418
2019-07-04 02:40:00,20554.553949432375
2019-07-04 02:50:00,20519.130964927674
2019-07-04 03:00:00,20531.088373120627
2019-07-04 03:10:00,20479.73238952637
2019-07-04 03:20:00,20461.131666234334
2019-07-04 03:30:00,20168.29212843577
2019-07-04 03:40:00,20126.03464972178
2019-07-04 03:50:00,20187.33460184733
2019-07-04 04:00:00,20187.93228608449
2019-07-04 04:10:00,20254.29606338501
2019-07-04 04:20:00,20383.008618469237
2019-07-04 04:30:00,20354.604594755863
2019-07-04 04:40:00,20113.445834007263
2019-07-04 04:50:00,20152.859251480102
2019-07-04 05:00:00,20257.762822113036
2019-07-04 05:10:00,20278.631484858193
2019-07-04 05:20:00,20306.5674844869
2019-07-04 05:30:00,20381.716739832562
2019-07-04 05:40:00,20408.5287260437
2019-07-04 05:50:00,20397.012348709108
2019-07-04 06:00:00,20546.903019536338
2019-07-04 06:10:00,20592.817571283977
2019-07-04 06:20:00,20616.343710454305
2019-07-04 06:30:00,20525.822204093933
2019-07-04 06:40:00,20628.511761067708
2019-07-04 06:50:00,20697.67568743388
2019-07-04 07:00:00,21020.23298423767
2019-07-04 07:10:00,20904.923914375304
2019-07-04 07:20:00,20961.288394012452
2019-07-04 07:30:00,21013.08410783132
2019-07-04 07:40:00,20969.304659957885
2019-07-04 07:50:00,21151.03508880615
2019-07-04 08:00:00,21378.14378089905
2019-07-04 08:10:00,21653.312638371786
2019-07-04 08:20:00,21843.528186798096
2019-07-04 08:30:00,21929.858205223085
2019-07-04 08:40:00,21993.61310600281
2019-07-04 08:50:00,22034.541679840087
2019-07-04 09:00:00,22412.695653305054
2019-07-04 09:10:00,22424.654044672647
2019-07-04 09:20:00,22515.39538682302
2019-07-04 09:30:00,22628.107427864074
2019-07-04 09:40:00,22752.262359542845
2019-07-04 09:50:00,22875.49381863912
2019-07-04 10:00:00,23006.978762207033
2019-07-04 10:10:00,23209.493708445232
2019-07-04 10:20:00,23330.009058469135
2019-07-04 10:30:00,23582.647009951274
2019-07-04 10:40:00,23757.340234375
2019-07-04 10:50:00,23900.545688845315
2019-07-04 11:00:00,23976.81028594971
2019-07-04 11:10:00,24050.9454364268
2019-07-04 11:20:00,24214.551927477518
2019-07-04 11:30:00,24142.188034006755
2019-07-04 11:40:00,24267.67904240926
2019-07-04 11:50:00,25137.146473871868
2019-07-04 12:00:00,25944.854436289468
2019-07-04 12:10:00,26187.003373057047
2019-07-04 12:20:00,26285.680343462627
2019-07-04 12:30:00,26368.42827967326
2019-07-04 12:40:00,26331.471174545288
2019-07-04 12:50:00,26445.906942214966
2019-07-04 13:00:00,26521.655497894288
2019-07-04 13:10:00,26551.089502868654
2019-07-04 13:20:00,26729.050229123433
2019-07-04 13:30:00,26667.03479031881
2019-07-04 13:40:00,26906.067338816323
2019-07-04 13:50:00,26898.18525943756
2019-07-04 14:00:00,26860.20152726491
2019-07-04 14:10:00,27003.357665290834
2019-07-04 14:20:00,27007.652634913127
2019-07-04 14:30:00,27024.87930516561
2019-07-04 14:40:00,27152.4113800176
2019-07-04 14:50:00,27152.153601977032
2019-07-04 15:00:00,27121.117539011637
2019-07-04 15:10:00,27320.7242292277
2019-07-04 15:20:00,29289.032654685972
2019-07-04 15:30:00,31573.779550590516
2019-07-04 15:40:00,31826.67623215993
2019-07-04 15:50:00,32841.36878753662
2019-07-04 16:00:00,33821.54556388855
2019-07-04 16:10:00,33734.94430862427
2019-07-04 16:20:00,33898.6466319402
2019-07-04 16:30:00,33689.93627564748
2019-07-04 16:40:00,33662.92107913971
2019-07-04 16:50:00,33706.87470081329
2019-07-04 17:00:00,33420.171269709266
2019-07-04 17:10:00,33425.829099375405
2019-07-04 17:20:00,33470.24103652954
2019-07-04 17:30:00,33556.89820430756
2019-07-04 17:40:00,33768.37709063212
2019-07-04 17:50:00,33763.279409268696
2019-07-04 18:00:00,33495.18299943288
2019-07-04 18:10:00,33548.745264892576
2019-07-04 18:20:00,33448.935577023825
2019-07-04 18:30:00,33487.058358154296
2019-07-04 18:40:00,33295.87976950328
2019-07-04 18:50:00,33139.5552703476
2019-07-04 19:00:00,33256.82509849549
2019-07-04 19:10:00,33003.72202728272
2019-07-04 19:20:00,31542.487561887105
2019-07-04 19:30:00,31392.699697532655
2019-07-04 19:40:00,31281.895864690145
2019-07-04 19:50:00,31189.40874226888
2019-07-04 20:00:00,31046.59755771637
2019-07-04 20:10:00,29542.408073743183
2019-07-04 20:20:00,29076.973573366802
2019-07-04 20:30:00,29127.92548614502
2019-07-04 20:40:00,28948.520580444336
2019-07-04 20:50:00,28792.558041763306
2019-07-04 21:00:00,28408.809328206382
2019-07-04 21:10:00,28041.963181813557
2019-07-04 21:20:00,27836.52878101349
2019-07-04 21:30:00,26726.51513226827
2019-07-04 21:40:00,25587.08548102061
2019-07-04 21:50:00,25390.632208938598
2019-07-04 22:00:00,25291.196534639996
2019-07-04 22:10:00,25288.53381395976
2019-07-04 22:20:00,25245.21241476695
2019-07-04 22:30:00,25013.498589286803
2019-07-04 22:40:00,24824.230896555582
2019-07-04 22:50:00,23832.949335594178
2019-07-04 23:00:00,23589.877545026142
2019-07-04 23:10:00,23503.19787940979
2019-07-04 23:20:00,23395.1189904658
2019-07-04 23:30:00,23274.47594702501
2019-07-04 23:40:00,23096.178629131766
2019-07-04 23:50:00,22975.415416946413
2019-07-05 00:00:00,22910.206143747964
2019-07-05 00:10:00,22883.297024154665
2019-07-05 00:20:00,22671.029219398497
2019-07-05 00:30:00,22560.088530782064
2019-07-05 00:40:00,22490.158357429504
2019-07-05 00:50:00,22389.75977027893
2019-07-05 01:00:00,22318.791354230245
2019-07-05 01:10:00,22357.464789555866
2019-07-05 01:20:00,22222.162420870463
2019-07-05 01:30:00,22162.94638694763
2019-07-05 01:40:00,22152.96239092509
2019-07-05 01:50:00,22051.905999209088
2019-07-05 02:00:00,21924.204857215882
2019-07-05 02:10:00,21792.817356656393
2019-07-05 02:20:00,21755.396014060974
2019-07-05 02:30:00,21553.225131543477
2019-07-05 02:40:00,21482.34243460337
2019-07-05 02:50:00,21425.916163686117
2019-07-05 03:00:00,21335.933265228272
2019-07-05 03:10:00,20987.136579055787
2019-07-05 03:20:00,20519.74035354614
2019-07-05 03:30:00,20477.535188954673
2019-07-05 03:40:00,20341.548792610167
2019-07-05 03:50:00,20221.737582105
2019-07-05 04:00:00,20238.597519836425
2019-07-05 04:10:00,20365.09689857483
2019-07-05 04:20:00,20439.232473665874
2019-07-05 04:30:00,20547.93711620331
2019-07-05 04:40:00,20494.54956328074
2019-07-05 04:50:00,20267.911978136697
2019-07-05 05:00:00,20869.893645884196
2019-07-05 05:10:00,21036.238127649427
2019-07-05 05:20:00,20971.903802218636
2019-07-05 05:30:00,21066.383870226542
2019-07-05 05:40:00,21114.423833554585
2019-07-05 05:50:00,21184.300328890484
2019-07-05 06:00:00,21532.33790462494
2019-07-05 06:10:00,21616.47341529846
2019-07-05 06:20:00,21668.840422579447
2019-07-05 06:30:00,22045.566680056254
2019-07-05 06:40:00,22124.816271273296
2019-07-05 06:50:00,22198.894519373574
2019-07-05 07:00:00,22644.48880139669
2019-07-05 07:10:00,23125.211051839193
2019-07-05 07:20:00,23285.721328430176
2019-07-05 07:30:00,23397.83666928609
2019-07-05 07:40:00,23491.614051386514
2019-07-05 07:50:00,23866.962944463095
2019-07-05 08:00:00,24219.574073931377
2019-07-05 08:10:00,24428.78185450236
2019-07-05 08:20:00,24517.10921836853
2019-07-05 08:30:00,24736.351822128297
2019-07-05 08:40:00,25112.741519711813
2019-07-05 08:50:00,25226.631943613687
2019-07-05 09:00:00,25373.709815330505
2019-07-05 09:10:00,25529.749332580566
2019-07-05 09:20:00,25912.265963872273
2019-07-05 09:30:00,26292.0425426356
2019-07-05 09:40:00,26320.65762615204
2019-07-05 09:50:00,26494.83874312083
2019-07-05 10:00:00,26793.905838712057
2019-07-05 10:10:00,27086.74085273743
2019-07-05 10:20:00,27273.787489204406
2019-07-05 10:30:00,27503.4678280131
2019-07-05 10:40:00,27820.064220504762
2019-07-05 10:50:00,28109.22926619212
2019-07-05 11:00:00,28271.174315083823
2019-07-05 11:10:00,28332.291184183756
2019-07-05 11:20:00,28479.38206190745
2019-07-05 11:30:00,28804.515231691996
2019-07-05 11:40:00,29213.971520767212
2019-07-05 11:50:00,29849.996036198932
2019-07-05 12:00:00,30036.53804239909
2019-07-05 12:10:00,30698.842468414306
2019-07-05 12:20:00,31071.222374483743
2019-07-05 12:30:00,31475.854835421243
2019-07-05 12:40:00,31670.526366844177
2019-07-05 12:50:00,31956.28906838735
2019-07-05 13:00:00,32130.130959765116
2019-07-05 13:10:00,32171.118661893208
2019-07-05 13:20:00,33012.886264177956
2019-07-05 13:30:00,33819.82627506256
2019-07-05 13:40:00,34012.745935630795
2019-07-05 13:50:00,34084.72662176768
2019-07-05 14:00:00,33968.52276481628
2019-07-05 14:10:00,34101.52155061086
2019-07-05 14:20:00,33934.97832247416
2019-07-05 14:30:00,33936.335293807984
2019-07-05 14:40:00,34180.94369190216
