runtimedt,overallprobadt,overallproba_wghtavg,overallproba_iterprod,overallproba_iterrms,overallproba_rss,overallproba_rms,overallproba_max,overallproba_avg,overallproba_mult,wifidt,wifival,wifiproba,co2dt,co2val,co2proba,elecdt,elecval,elecproba,truthdt,truthval
2019-07-19 09:11:30.629944,2/3/2019 0:41,0.9785199470706403,0,0,1.4572369746061289,0.8413361595619243,0.9043212398725514,0.8393861037510763,0.5872333852668167,2/3/2019 0:41,1,0.8487972223538105,2/3/2019 0:41,420,0.9043212398725514,2/3/2019 0:41,4901.0,0.7650398490268666,2019-02-03 00:41:00,1
2019-07-19 09:11:30.653876,2/3/2019 0:51,0.9786474883718869,0,0,1.4626027719332124,0.844434104093133,0.9170692873559309,0.8419849019648898,0.591657108925928,2/3/2019 0:51,1,0.8487972223538105,2/3/2019 0:51,416,0.9170692873559309,2/3/2019 0:51,4959.1,0.7600881961849282,2019-02-03 00:51:00,1
2019-07-19 09:11:30.676926,2/3/2019 1:01,0.97849745606813,0,0,1.4498206806889553,0.8370543602724548,0.9228469417016876,0.8331901788263437,0.5701919491124565,2/3/2019 1:01,1,0.8487972223538105,2/3/2019 1:01,414,0.9228469417016876,2/3/2019 1:01,5318.2,0.727926372423533,2019-02-03 01:01:00,1
2019-07-19 09:11:30.704871,2/3/2019 1:11,0.9785331102811592,0,0,1.4556177416017955,0.8404012949509917,0.9140351272839935,0.8377010049507442,0.5820828482018132,2/3/2019 1:11,1,0.8487972223538105,2/3/2019 1:11,417,0.9140351272839935,2/3/2019 1:11,5071.92,0.7502706652144288,2019-02-03 01:11:00,1
2019-07-19 09:11:30.732101,2/3/2019 1:21,0.9789820892639132,0,0,1.4774555342245086,0.8530093504002224,0.9357104343086455,0.8501927413159597,0.6084350144010242,2/3/2019 1:21,1,0.8487972223538105,2/3/2019 1:21,409,0.9357104343086455,2/3/2019 1:21,4888.8,0.7660705672854231,2019-02-03 01:21:00,1
2019-07-19 09:11:30.758514,2/3/2019 1:31,0.9790869017457113,0,0,1.4804397434366794,0.8547322843921874,0.9424403403294671,0.8516051771074551,0.610817127652393,2/3/2019 1:31,1,0.8487972223538105,2/3/2019 1:31,406,0.9424403403294671,2/3/2019 1:31,4918.24,0.7635779686390876,2019-02-03 01:31:00,1
2019-07-19 09:11:30.796775,2/3/2019 1:41,0.9787859880296826,0,0,1.470045647514738,0.8487312503136718,0.9228469417016876,0.846354188590713,0.6011264474492494,2/3/2019 1:41,1,0.8487972223538105,2/3/2019 1:41,414,0.9228469417016876,2/3/2019 1:41,4872.79,0.7674184017166409,2019-02-03 01:41:00,1
2019-07-19 09:11:30.845632,2/3/2019 1:51,0.9784056941772209,0,0,1.4507100208475916,0.8375678210524445,0.8973106490216473,0.835662199866629,0.5795117077069181,2/3/2019 1:51,1,0.8487972223538105,2/3/2019 1:51,422,0.8973106490216473,2/3/2019 1:51,4949.88,0.7608787282244295,2019-02-03 01:51:00,1
2019-07-19 09:11:30.888337,2/3/2019 2:01,0.9782599178510744,0,0,1.4388439915438658,0.8307169658397265,0.9043212398725514,0.8275047927796478,0.5598736243130523,2/3/2019 2:01,1,0.8487972223538105,2/3/2019 2:01,420,0.9043212398725514,2/3/2019 2:01,5302.41,0.7293959161125814,2019-02-03 02:01:00,1
2019-07-19 09:11:30.935696,2/3/2019 2:11,0.9780693531005575,0,0,1.427930519156687,0.8244160696191952,0.8898489459914445,0.8214618605861794,0.5481519323346027,2/3/2019 2:11,1,0.8487972223538105,2/3/2019 2:11,424,0.8898489459914445,2/3/2019 2:11,5341.6,0.7257394134132835,2019-02-03 02:11:00,1
2019-07-19 09:11:30.974162,2/3/2019 2:21,0.9781180323710057,0,0,1.4308360704321452,0.8260935904302253,0.8936374288171459,0.8230802904271354,0.5512948499448446,2/3/2019 2:21,1,0.8487972223538105,2/3/2019 2:21,423,0.8936374288171459,2/3/2019 2:21,5330.2,0.7268062201104497,2019-02-03 02:21:00,1
2019-07-19 09:11:31.012629,2/3/2019 2:31,0.9783845808492526,0,0,1.4428024065608556,0.8330023578153498,0.9200057281178037,0.8287688742963907,0.5602974027529226,2/3/2019 2:31,1,0.8487972223538105,2/3/2019 2:31,415,0.9200057281178037,2/3/2019 2:31,5428.7,0.7175036724175581,2019-02-03 02:31:00,1
2019-07-19 09:11:31.052739,2/3/2019 2:41,0.9783887394063486,0,0,1.4488527214858782,0.8364955087659937,0.9008710865728282,0.8342537038268677,0.5758575897253496,2/3/2019 2:41,1,0.8487972223538105,2/3/2019 2:41,421,0.9008710865728282,2/3/2019 2:41,5039.8,0.7530928025539639,2019-02-03 02:41:00,1
2019-07-19 09:11:31.092991,2/3/2019 2:51,0.9784730017590089,0,0,1.453998212194542,0.8394662592117534,0.9043212398725514,0.8373236660998593,0.5824840944473918,2/3/2019 2:51,1,0.8487972223538105,2/3/2019 2:51,420,0.9043212398725514,2/3/2019 2:51,4973.47,0.758852536073216,2019-02-03 02:51:00,1
2019-07-19 09:11:31.135554,2/3/2019 3:01,0.9785488602894308,0,0,1.4546607157803924,0.8398487558353832,0.9200057281178037,0.8366211206790338,0.5786928204619928,2/3/2019 3:01,1,0.8487972223538105,2/3/2019 3:01,415,0.9200057281178037,2/3/2019 3:01,5175.1,0.7410604115654873,2019-02-03 03:01:00,1
2019-07-19 09:11:31.176220,2/3/2019 3:11,0.9783705753862281,0,0,1.4475742942047913,0.8357574084311188,0.9008710865728282,0.8334328808918601,0.5739746460216983,2/3/2019 3:11,1,0.8487972223538105,2/3/2019 3:11,421,0.9008710865728282,2/3/2019 3:11,5067.84,0.7506303337489415,2019-02-03 03:11:00,1
2019-07-19 09:11:31.220320,2/3/2019 3:21,0.978581547626135,0,0,1.4598899931305065,0.8428678805211388,0.910900742677449,0.8406617498976118,0.5893776752987777,2/3/2019 3:21,1,0.8487972223538105,2/3/2019 3:21,418,0.910900742677449,2/3/2019 3:21,4933.4,0.7622872846615756,2019-02-03 03:21:00,1
2019-07-19 09:11:31.247468,2/3/2019 3:31,0.9785107678921413,0,0,1.4566067646196663,0.8409723076565941,0.9043212398725514,0.8389857376649575,0.5863114398319618,2/3/2019 3:31,1,0.8487972223538105,2/3/2019 3:31,420,0.9043212398725514,2/3/2019 3:31,4915.17,0.7638387507685107,2019-02-03 03:31:00,1
2019-07-19 09:11:31.277251,2/3/2019 3:41,0.9782142375943551,0,0,1.4397518428892766,0.8312411140583835,0.8777675398755749,0.8298076883906272,0.5683650228174193,2/3/2019 3:41,1,0.8487972223538105,2/3/2019 3:41,427,0.8777675398755749,2/3/2019 3:41,4926.7,0.762858302942496,2019-02-03 03:41:00,1
2019-07-19 09:11:31.301145,2/3/2019 3:51,0.9783680488807869,0,0,1.4492149938251668,0.8367046667986019,0.8898489459914445,0.8351387214928058,0.579142385363655,2/3/2019 3:51,1,0.8487972223538105,2/3/2019 3:51,424,0.8898489459914445,2/3/2019 3:51,4880.5,0.7667699961331624,2019-02-03 03:51:00,1
2019-07-19 09:11:31.328918,2/3/2019 4:01,0.9779509305594607,0,0,1.4208364775633269,0.8203203227956264,0.8777675398755749,0.8176977669063205,0.5412976535267008,2/3/2019 4:01,1,0.8487972223538105,2/3/2019 4:01,427,0.8777675398755749,2/3/2019 4:01,5333.17,0.726528538489576,2019-02-03 04:01:00,1
2019-07-19 09:11:31.355824,2/3/2019 4:11,0.9783987757843932,0,0,1.4502298643809708,0.837290602587188,0.8973106490216473,0.8353569072653201,0.5788141433112843,2/3/2019 4:11,1,0.8487972223538105,2/3/2019 4:11,422,0.8973106490216473,2/3/2019 4:11,4960.56,0.7599628504205026,2019-02-03 04:11:00,1
2019-07-19 09:11:31.380790,2/3/2019 4:21,0.9787045262453399,0,0,1.4665020140443426,0.8466853325756294,0.9170692873559309,0.8444770234409195,0.5974767548367607,2/3/2019 4:21,1,0.8487972223538105,2/3/2019 4:21,416,0.9170692873559309,2/3/2019 4:21,4871.05,0.7675645606130171,2019-02-03 04:21:00,1
2019-07-19 09:11:31.406193,2/3/2019 4:31,0.9777310295356713,0,0,1.4059468738698653,0.8117238060950795,0.8551057040885367,0.8094961365106403,0.5259123650988234,2/3/2019 4:31,1,0.8487972223538105,2/3/2019 4:31,432,0.8551057040885367,2/3/2019 4:31,5353.9,0.7245854830895738,2019-02-03 04:31:00,1
2019-07-19 09:11:31.429509,2/3/2019 4:41,0.9784700545684473,0,0,1.447835837745791,0.8359084106649197,0.9228469417016876,0.8318697419219686,0.5670890151315968,2/3/2019 4:41,1,0.8487972223538105,2/3/2019 4:41,414,0.9228469417016876,2/3/2019 4:41,5360.5,0.7239650617104078,2019-02-03 04:41:00,1
2019-07-19 09:11:31.455387,2/3/2019 4:51,0.9782646531929817,0,0,1.4391881315869826,0.830915655186259,0.9043212398725514,0.8277310040715627,0.5603945337385123,2/3/2019 4:51,1,0.8487972223538105,2/3/2019 4:51,420,0.9043212398725514,2/3/2019 4:51,5295.1,0.7300745499883265,2019-02-03 04:51:00,1
2019-07-19 09:11:31.479430,2/3/2019 5:01,0.9782086278625383,0,0,1.4380314680667112,0.8302478551914685,0.8898489459914445,0.8280210847128284,0.5630145041331838,2/3/2019 5:01,1,0.8487972223538105,2/3/2019 5:01,424,0.8898489459914445,2/3/2019 5:01,5126.6,0.7454170857932304,2019-02-03 05:01:00,1
2019-07-19 09:11:31.506622,2/3/2019 5:11,0.978311203226925,0,0,1.4447218262965906,0.8341105353164644,0.8936374288171459,0.8320698452272572,0.5717510394798668,2/3/2019 5:11,1,0.8487972223538105,2/3/2019 5:11,423,0.8936374288171459,2/3/2019 5:11,5032.0,0.7537748845108153,2019-02-03 05:11:00,1
2019-07-19 09:11:31.546176,2/3/2019 5:21,0.9780557622228709,0,0,1.4293059343917385,0.8252101659753998,0.864562723420008,0.8238803046469818,0.5564557213886232,2/3/2019 5:21,1,0.8487972223538105,2/3/2019 5:21,430,0.864562723420008,2/3/2019 5:21,4980.1,0.758280968167127,2019-02-03 05:21:00,1
2019-07-19 09:11:31.586993,2/3/2019 5:31,0.9784804859721042,0,0,1.4528544019026786,0.8388058800318441,0.910900742677449,0.836140966042978,0.5788916716658227,2/3/2019 5:31,1,0.8487972223538105,2/3/2019 5:31,418,0.910900742677449,2/3/2019 5:31,5089.41,0.7487249330976746,2019-02-03 05:31:00,1
2019-07-19 09:11:31.627947,2/3/2019 5:41,0.9781279520208861,0,0,1.4336764881772275,0.8277335063799596,0.8777675398755749,0.8259646823030541,0.5597753663862344,2/3/2019 5:41,1,0.8487972223538105,2/3/2019 5:41,427,0.8777675398755749,2/3/2019 5:41,5059.9,0.7513292846797769,2019-02-03 05:41:00,1
2019-07-19 09:11:31.661911,2/3/2019 5:51,0.9779434700146251,0,0,1.4214207732454263,0.8206576660649728,0.8599009960700158,0.8191324894624352,0.5464617892347371,2/3/2019 5:51,1,0.8487972223538105,2/3/2019 5:51,431,0.8599009960700158,2/3/2019 5:51,5089.7,0.7486992499634791,2019-02-03 05:51:00,1
2019-07-19 09:11:31.689101,2/3/2019 6:01,0.9779692217681377,0,0,1.4233249922680178,0.821757067430262,0.8551057040885367,0.820552401029263,0.549986651809705,2/3/2019 6:01,1,0.8487972223538105,2/3/2019 6:01,432,0.8551057040885367,2/3/2019 6:01,4986.2,0.7577542766454416,2019-02-03 06:01:00,1
2019-07-19 09:11:31.718046,2/3/2019 6:11,0.9777628444737142,0,0,1.4081057664882073,0.8129702433294309,0.8487972223538105,0.8118549249438379,0.5328435503899775,2/3/2019 6:11,1,0.8487972223538105,2/3/2019 6:11,436,0.8345510699546004,2/3/2019 6:11,5049.8,0.752216482523103,2019-02-03 06:11:00,1
2019-07-19 09:11:31.754154,2/3/2019 6:21,0.977820173852483,0,0,1.4122248978346381,0.81534842492112,0.8487972223538105,0.8144158647357059,0.5382857878950242,2/3/2019 6:21,1,0.8487972223538105,2/3/2019 6:21,436,0.8345510699546004,2/3/2019 6:21,4961.3,0.7598993018987066,2019-02-03 06:21:00,1
2019-07-19 09:11:31.779744,2/3/2019 6:31,0.978178721408388,0,0,1.4375531911613284,0.8299717218913986,0.8734938146928232,0.828636031063965,0.5661602885748503,2/3/2019 6:31,1,0.8487972223538105,2/3/2019 6:31,428,0.8734938146928232,2/3/2019 6:31,4917.78,0.763617056145261,2019-02-03 06:31:00,1
2019-07-19 09:11:31.804738,2/3/2019 6:41,0.9775484304798329,0,0,1.3923106805611642,0.8038509462175792,0.8487972223538105,0.8015621283282016,0.5104321798101576,2/3/2019 6:41,1,0.8487972223538105,2/3/2019 6:41,435,0.8398992556070517,2/3/2019 6:41,5444.54,0.7159899070237431,2019-02-03 06:41:00,1
2019-07-19 09:11:31.843016,2/3/2019 6:51,0.9778462325625028,0,0,1.4138522696620983,0.8162879884837758,0.869092948224408,0.8137383688733063,0.5335850009589194,2/3/2019 6:51,1,0.8487972223538105,2/3/2019 6:51,429,0.869092948224408,2/3/2019 6:51,5367.3,0.7233249360417002,2019-02-03 06:51:00,1
2019-07-19 09:11:31.872832,2/3/2019 7:01,0.9775110232524126,0,0,1.3854743911054648,0.7999040126600729,0.8898489459914445,0.7922695667302442,0.4820049986391411,2/3/2019 7:01,1,0.8487972223538105,2/3/2019 7:01,424,0.8898489459914445,2/3/2019 7:01,6203.5,0.6381625318454773,2019-02-03 07:01:00,1
2019-07-19 09:11:31.902759,2/3/2019 7:11,0.9776828388548913,0,0,1.3943270326010018,0.8050150876105604,0.9076636195556196,0.7962627373164396,0.4871591441562159,2/3/2019 7:11,1,0.8487972223538105,2/3/2019 7:11,419,0.9076636195556196,2/3/2019 7:11,6257.0,0.6323273700398888,2019-02-03 07:11:00,1
2019-07-19 09:11:31.931758,2/3/2019 7:21,0.9779072028968843,0,0,1.4125057892984896,0.8155105976833877,0.9043212398725514,0.8096920942782339,0.5188553247237125,2/3/2019 7:21,1,0.8487972223538105,2/3/2019 7:21,420,0.9043212398725514,2/3/2019 7:21,5846.9,0.6759578206083396,2019-02-03 07:21:00,1
2019-07-19 09:11:31.963644,2/3/2019 7:31,0.9780299202829669,0,0,1.4186560567391557,0.8190614562458446,0.9140351272839935,0.8128681838156746,0.5242846697895344,2/3/2019 7:31,1,0.8487972223538105,2/3/2019 7:31,417,0.9140351272839935,2/3/2019 7:31,5848.7,0.6757722018092196,2019-02-03 07:31:00,1
2019-07-19 09:11:31.998584,2/3/2019 7:41,0.9779968333079646,0,0,1.4172617716093387,0.8182564653508176,0.910900742677449,0.8122585131004252,0.5234960817919997,2/3/2019 7:41,1,0.8487972223538105,2/3/2019 7:41,418,0.910900742677449,2/3/2019 7:41,5836.03,0.677077574270016,2019-02-03 07:41:00,1
2019-07-19 09:11:32.034227,2/3/2019 7:51,0.978074738727455,0,0,1.4208797092664507,0.8203452826310624,0.9170692873559309,0.8140665078765665,0.52646158392609,2/3/2019 7:51,1,0.8487972223538105,2/3/2019 7:51,416,0.9170692873559309,2/3/2019 7:51,5843.26,0.6763330139199581,2019-02-03 07:51:00,1
2019-07-19 09:11:32.071197,2/3/2019 8:01,0.9783006770241911,0,0,1.4353714301584946,0.8287120815891048,0.9228469417016876,0.8234495455519033,0.547302145076982,2/3/2019 8:01,1,0.8487972223538105,2/3/2019 8:01,414,0.9228469417016876,2/3/2019 8:01,5621.97,0.6987044726002116,2019-02-03 08:01:00,1
2019-07-19 09:11:32.100638,2/3/2019 8:11,0.9786199403759978,0,0,1.4504443364996613,0.8374144281226477,0.9380314239095316,0.8321186738700795,0.5649246086131376,2/3/2019 8:11,1,0.8487972223538105,2/3/2019 8:11,408,0.9380314239095316,2/3/2019 8:11,5511.6,0.7095273753468962,2019-02-03 08:11:00,1
2019-07-19 09:11:32.127226,2/3/2019 8:21,0.978624293269971,0,0,1.4588725225108354,0.8422804435849792,0.9228469417016876,0.8391454164422911,0.5841863392278728,2/3/2019 8:21,1,0.8487972223538105,2/3/2019 8:21,414,0.9228469417016876,2/3/2019 8:21,5122.4,0.7457920852713753,2019-02-03 08:21:00,1
2019-07-19 09:11:32.153974,2/3/2019 8:31,0.9790862150887453,0,0,1.4803932799556236,0.8547054586888923,0.9424403403294671,0.8515751477084447,0.6107450624331148,2/3/2019 8:31,1,0.8487972223538105,2/3/2019 8:31,406,0.9424403403294671,2/3/2019 8:31,4919.3,0.7634878804420563,2019-02-03 08:31:00,1
2019-07-19 09:11:32.177006,2/3/2019 8:41,0.9788271682660332,0,0,1.4653688821525768,0.8460311185728911,0.9380314239095316,0.8421289380896487,0.5888350796936485,2/3/2019 8:41,1,0.8487972223538105,2/3/2019 8:41,408,0.9380314239095316,2/3/2019 8:41,5191.7,0.7395581680056039,2019-02-03 08:41:00,1
2019-07-19 09:11:32.203632,2/3/2019 8:51,0.978935059739635,0,0,1.4742607089072708,0.8511648171433012,0.9357104343086455,0.8481327900134907,0.6035267988113387,2/3/2019 8:51,1,0.8487972223538105,2/3/2019 8:51,409,0.9357104343086455,2/3/2019 8:51,4961.4,0.759890713378016,2019-02-03 08:51:00,1
2019-07-19 09:11:32.234988,2/3/2019 9:01,0.9793501700392682,0,0,1.4935395274739238,0.8622954482324163,0.9485045228439336,0.8595580351990394,0.6290735143115888,2/3/2019 9:01,1,0.8487972223538105,2/3/2019 9:01,403,0.9485045228439336,2/3/2019 9:01,4703.07,0.781372360399374,2019-02-03 09:01:00,1
2019-07-19 09:11:32.269613,2/3/2019 9:11,0.9793063016021544,0,0,1.4948434058082707,0.8630482427397421,0.9424403403294671,0.8607933190099873,0.6328670348362133,2/3/2019 9:11,1,0.8487972223538105,2/3/2019 9:11,406,0.9424403403294671,2/3/2019 9:11,4579.55,0.7911423943466842,2019-02-03 09:11:00,1
2019-07-19 09:11:32.303731,2/3/2019 9:21,0.9791895114908258,0,0,1.491061149044447,0.8608645557790042,0.9357104343086455,0.8588334883715785,0.6290231949828096,2/3/2019 9:21,1,0.8487972223538105,2/3/2019 9:21,409,0.9357104343086455,2/3/2019 9:21,4568.6,0.7919928084522794,2019-02-03 09:21:00,1
2019-07-19 09:11:32.337121,2/3/2019 9:31,0.9792519886795539,0,0,1.4938598463242345,0.8624803844068697,0.9380314239095316,0.8604486117389487,0.6325933679254084,2/3/2019 9:31,1,0.8487972223538105,2/3/2019 9:31,408,0.9380314239095316,2/3/2019 9:31,4535.9,0.7945171889535039,2019-02-03 09:31:00,1
2019-07-19 09:11:32.371269,2/3/2019 9:41,0.9791173822371977,0,0,1.487582991645803,0.8588564406686131,0.9333086942124383,0.8567944503393273,0.6244653646203799,2/3/2019 9:41,1,0.8487972223538105,2/3/2019 9:41,410,0.9333086942124383,2/3/2019 9:41,4616.2,0.7882774344517328,2019-02-03 09:41:00,1
2019-07-19 09:11:32.405782,2/3/2019 9:51,0.9787392609752639,0,0,1.461973546681483,0.8440708207246661,0.9333086942124383,0.8403063413587001,0.5852802280054423,2/3/2019 9:51,1,0.8487972223538105,2/3/2019 9:51,410,0.9333086942124383,2/3/2019 9:51,5199.91,0.7388131075098514,2019-02-03 09:51:00,1
2019-07-19 09:11:32.435700,2/3/2019 10:01,0.9791169632912498,0,0,1.488638199198498,0.8594656650332125,0.930823862767332,0.8576044354757056,0.6266858727552729,2/3/2019 10:01,1,0.8487972223538105,2/3/2019 10:01,411,0.930823862767332,2/3/2019 10:01,4553.1,0.7931922213059746,2019-02-03 10:01:00,1
2019-07-19 09:11:32.468945,2/3/2019 10:11,0.9790942151641515,0,0,1.4849119427358624,0.8573143098614403,0.9357104343086455,0.8549539647519516,0.6197795112668003,2/3/2019 10:11,1,0.8487972223538105,2/3/2019 10:11,409,0.9357104343086455,2/3/2019 10:11,4715.71,0.7803542375933991,2019-02-03 10:11:00,1
2019-07-19 09:11:32.500165,2/3/2019 10:21,0.9785509332161207,0,0,1.4548079343059754,0.8399337524907584,0.9200057281178037,0.8367174340591146,0.5789184533282098,2/3/2019 10:21,1,0.8487972223538105,2/3/2019 10:21,415,0.9200057281178037,2/3/2019 10:21,5171.9,0.7413493517057295,2019-02-03 10:21:00,1
2019-07-19 09:11:32.526140,2/3/2019 10:31,0.97682326093553,0,0,1.3319701515641056,0.769013325558083,0.9076636195556196,0.7452904772729695,0.3693486376605764,2/3/2019 10:31,1,0.8487972223538105,2/3/2019 10:31,419,0.9076636195556196,2/3/2019 10:31,7583.94,0.4794105899094784,2019-02-03 10:31:00,1
2019-07-19 09:11:32.549768,2/3/2019 10:41,0.9759425006746694,0,0,1.2902133362037367,0.7449050169692726,0.9333086942124383,0.6841763120679422,0.21422636521008304,2/3/2019 10:41,1,0.8487972223538105,2/3/2019 10:41,410,0.9333086942124383,2/3/2019 10:41,9517.3,0.27042301963757787,2019-02-03 10:41:00,1
2019-07-19 09:11:32.574985,2/3/2019 10:51,0.9743774839996704,0,0,1.2576143970227855,0.7260840106578541,0.9200057281178037,0.6300521984892807,0.0947648558743781,2/3/2019 10:51,1,0.8487972223538105,2/3/2019 10:51,415,0.9200057281178037,2/3/2019 10:51,11614.5,0.12135364499622825,2019-02-03 10:51:00,1
2019-07-19 09:11:32.602732,2/3/2019 11:01,0.9719912517569417,0,0,1.2540485436235729,0.7240252642379279,0.9228469417016876,0.5982548142052379,0.018110343567277715,2/3/2019 11:01,1,0.8487972223538105,2/3/2019 11:01,414,0.9228469417016876,2/3/2019 11:01,15361.9,0.0231202785602157,2019-02-03 11:01:00,1
2019-07-19 09:11:32.631173,2/3/2019 11:11,0.9719322361339892,0,0,1.261709335426521,0.7284482244475657,0.9333086942124383,0.6006063170657446,0.01561646549881792,2/3/2019 11:11,1,0.8487972223538105,2/3/2019 11:11,410,0.9333086942124383,2/3/2019 11:11,15707.99,0.01971303463098495,2019-02-03 11:11:00,1
2019-07-19 09:11:32.660618,2/3/2019 11:21,0.9753619516435666,0,0,1.276621306927414,0.7370576552077543,0.9333086942124383,0.6592189076974323,0.15491335963972103,2/3/2019 11:21,1,0.8487972223538105,2/3/2019 11:21,410,0.9333086942124383,2/3/2019 11:21,10413.5,0.19555080652604795,2019-02-03 11:21:00,1
2019-07-19 09:11:32.689142,2/3/2019 11:31,0.9743314353242505,0,0,1.1734098845147016,0.6774685126943306,0.9333086942124383,0.6023572049964452,0.12022696092982152,2/3/2019 11:31,2,0.6859746332394836,2/3/2019 11:31,410,0.9333086942124383,2/3/2019 11:31,10519.95,0.1877882875374136,2019-02-03 11:31:00,1
2019-07-19 09:11:32.718733,2/3/2019 11:41,0.9754896460449533,0,0,1.2780335555089855,0.7378730173064872,0.930823862767332,0.6650710827745202,0.17033520920471348,2/3/2019 11:41,1,0.8487972223538105,2/3/2019 11:41,411,0.930823862767332,2/3/2019 11:41,10152.63,0.21559216320241803,2019-02-03 11:41:00,1
2019-07-19 09:11:32.744961,2/3/2019 11:51,0.976363717386818,0,0,1.3053417550052386,0.753639413636733,0.9424403403294671,0.6999634686217369,0.24690398473668299,2/3/2019 11:51,1,0.8487972223538105,2/3/2019 11:51,406,0.9424403403294671,2/3/2019 11:51,9122.05,0.30865284318193276,2019-02-03 11:51:00,1
2019-07-19 09:11:32.773629,2/3/2019 12:01,0.9755423913167444,0,0,1.280988853039512,0.7395792591312722,0.9357104343086455,0.6654850186477297,0.16833464753852878,2/3/2019 12:01,1,0.8487972223538105,2/3/2019 12:01,409,0.9357104343086455,2/3/2019 12:01,10198.7,0.21194739928073314,2019-02-03 12:01:00,1
2019-07-19 09:11:32.800023,2/3/2019 12:11,0.9785410006104485,0,0,1.4490856810005843,0.8366300080045195,0.930823862767332,0.8319443369853824,0.5658652263137922,2/3/2019 12:11,1,0.8487972223538105,2/3/2019 12:11,411,0.930823862767332,2/3/2019 12:11,5442.22,0.7162119258350048,2019-02-03 12:11:00,1
2019-07-19 09:11:32.833038,2/3/2019 12:21,0.973621081897767,0,0,1.2631879642756625,0.7293019112116492,0.9333086942124383,0.6154362134021545,0.05086074454927583,2/3/2019 12:21,1,0.8487972223538105,2/3/2019 12:21,410,0.9333086942124383,2/3/2019 12:21,13100.9,0.06420272364021462,2019-02-03 12:21:00,1
2019-07-19 09:11:32.861643,2/3/2019 12:31,0.9750940561410847,0,0,1.2737540270386813,0.7354022303921526,0.9357104343086455,0.6490357008958215,0.12914110071398244,2/3/2019 12:31,1,0.8487972223538105,2/3/2019 12:31,409,0.9357104343086455,2/3/2019 12:31,10890.8,0.1625994460250083,2019-02-03 12:31:00,1
2019-07-19 09:11:32.896037,2/3/2019 12:41,0.9662475823759074,0,0,1.2633331870688818,0.7293857556304068,0.9357104343086455,0.594835885554152,0.0,2/3/2019 12:41,1,0.8487972223538105,2/3/2019 12:41,409,0.9357104343086455,2/3/2019 12:41,24547.2,0,2019-02-03 12:41:00,1
2019-07-19 09:11:32.921048,2/3/2019 12:51,0.9785483790599233,0,0,1.445176034037276,0.834372772277817,0.9380314239095316,0.8285077364384467,0.5562995400696117,2/3/2019 12:51,1,0.8487972223538105,2/3/2019 12:51,408,0.9380314239095316,2/3/2019 12:51,5622.07,0.6986945630519978,2019-02-03 12:51:00,1
2019-07-19 09:11:32.950156,2/3/2019 13:01,0.9777633402366064,0,0,1.3768142190082606,0.7949040599685236,0.9255954031540276,0.7884820834292287,0.47866236914683635,2/3/2019 13:01,2,0.6859746332394836,2/3/2019 13:01,413,0.9255954031540276,2/3/2019 13:01,5030.84,0.753876213894175,2019-02-03 13:01:00,1
2019-07-19 09:11:32.975590,2/3/2019 13:11,0.9688999918046693,0,0,1.1639056382818234,0.671981233573334,0.9402739693175467,0.5420828675190101,0.0,2/3/2019 13:11,2,0.6859746332394836,2/3/2019 13:11,407,0.9402739693175467,2/3/2019 13:11,19095.77,0,2019-02-03 13:11:00,1
2019-07-19 09:11:33.002079,2/3/2019 13:21,0.9702968503278381,0,0,1.2633331870688818,0.7293857556304068,0.9357104343086455,0.594835885554152,0.0,2/3/2019 13:21,1,0.8487972223538105,2/3/2019 13:21,409,0.9357104343086455,2/3/2019 13:21,18296.3,0,2019-02-03 13:21:00,1
2019-07-19 09:11:33.029044,2/3/2019 13:31,0.9785108265713179,0,0,1.446877860280432,0.8353553221174171,0.930823862767332,0.8304518045478027,0.5623275630533524,2/3/2019 13:31,1,0.8487972223538105,2/3/2019 13:31,411,0.930823862767332,2/3/2019 13:31,5488.8,0.7117343285222654,2019-02-03 13:31:00,1
2019-07-19 09:11:33.052089,2/3/2019 13:41,0.9781734015687523,0,0,1.4231020487152752,0.8216283509100721,0.928253566773522,0.8142381306578744,0.5244757197146437,2/3/2019 13:41,1,0.8487972223538105,2/3/2019 13:41,412,0.928253566773522,2/3/2019 13:41,5945.94,0.6656636028462908,2019-02-03 13:41:00,1
2019-07-19 09:11:33.074313,2/3/2019 13:51,0.9788926295214502,0,0,1.4713459190043106,0.8494819624081961,0.9357104343086455,0.8462426104312858,0.5990230957958532,2/3/2019 13:51,1,0.8487972223538105,2/3/2019 13:51,409,0.9357104343086455,2/3/2019 13:51,5026.9,0.7542201746314012,2019-02-03 13:51:00,1
2019-07-19 09:11:33.097017,2/3/2019 14:01,0.9784846601064294,0,0,1.4476491943541818,0.8358006520525318,0.9255954031540276,0.8314884236927799,0.5657198946687687,2/3/2019 14:01,1,0.8487972223538105,2/3/2019 14:01,413,0.9255954031540276,2/3/2019 14:01,5401.7,0.7200726455705015,2019-02-03 14:01:00,1
2019-07-19 09:11:33.120199,2/3/2019 14:11,0.9774554754210558,0,0,1.3788179096095439,0.7960608912765473,0.9008710865728282,0.7857384449097449,0.46456501076229323,2/3/2019 14:11,1,0.8487972223538105,2/3/2019 14:11,421,0.9008710865728282,2/3/2019 14:11,6480.49,0.6075470258025961,2019-02-03 14:11:00,1
