wifi1-dt,wifi1-val,co21-dt,co21-val,elec1-dt,elec1-val
2019-02-15 13:12:00,18.0,2019-02-15 13:12:00,718.0,2019-02-15 13:12:00,26454.3
2019-02-15 13:22:00,17.0,2019-02-15 13:22:00,729.0,2019-02-15 13:22:00,27869.67
2019-02-15 13:32:00,19.0,2019-02-15 13:32:00,730.0,2019-02-15 13:32:00,19853.6
2019-02-15 13:42:00,20.0,2019-02-15 13:42:00,731.0,2019-02-15 13:42:00,23916.11
2019-02-15 13:52:00,22.0,2019-02-15 13:52:00,724.0,2019-02-15 13:52:00,21443.32
2019-02-15 14:02:00,18.0,2019-02-15 14:02:00,736.0,2019-02-15 14:02:00,21476.38
2019-02-15 14:12:00,21.0,2019-02-15 14:12:00,736.0,2019-02-15 14:12:00,19008.62
2019-02-15 14:22:00,21.0,2019-02-15 14:22:00,744.0,2019-02-15 14:22:00,19467.73
2019-02-15 14:32:00,22.0,2019-02-15 14:32:00,728.0,2019-02-15 14:32:00,19146.77
2019-02-15 14:42:00,20.0,2019-02-15 14:42:00,729.0,2019-02-15 14:42:00,22173.7
2019-02-15 14:52:00,20.0,2019-02-15 14:52:00,709.0,2019-02-15 14:52:00,21845.03
2019-02-15 15:02:00,20.0,2019-02-15 15:02:00,694.0,2019-02-15 15:02:00,19796.16
2019-02-15 15:12:00,21.0,2019-02-15 15:12:00,744.0,2019-02-15 15:12:00,16094.02
2019-02-15 15:22:00,25.0,2019-02-15 15:22:00,701.0,2019-02-15 15:22:00,21931.09
2019-02-15 15:32:00,23.0,2019-02-15 15:32:00,711.0,2019-02-15 15:32:00,22423.21
2019-02-15 15:42:00,20.0,2019-02-15 15:42:00,717.0,2019-02-15 15:42:00,22991.57
2019-02-15 15:52:00,20.0,2019-02-15 15:52:00,745.0,2019-02-15 15:52:00,27532.16
2019-02-15 16:02:00,24.0,2019-02-15 16:02:00,707.0,2019-02-15 16:02:00,22724.37
2019-02-15 16:12:00,22.0,2019-02-15 16:12:00,694.0,2019-02-15 16:12:00,19219.9
2019-02-15 16:22:00,24.0,2019-02-15 16:22:00,728.0,2019-02-15 16:22:00,18481.7
2019-02-15 16:32:00,21.0,2019-02-15 16:32:00,685.0,2019-02-15 16:32:00,18063.13
2019-02-15 16:42:00,23.0,2019-02-15 16:42:00,654.0,2019-02-15 16:42:00,20475.81
2019-02-15 16:52:00,16.0,2019-02-15 16:52:00,650.0,2019-02-15 16:52:00,20722.7
2019-02-15 17:02:00,16.0,2019-02-15 17:02:00,657.0,2019-02-15 17:02:00,22781.49
2019-02-15 17:12:00,14.0,2019-02-15 17:12:00,636.0,2019-02-15 17:12:00,16252.48
2019-02-15 17:22:00,11.0,2019-02-15 17:22:00,634.0,2019-02-15 17:22:00,20460.02
2019-02-15 17:32:00,8.0,2019-02-15 17:32:00,616.0,2019-02-15 17:32:00,19775.42
2019-02-15 17:42:00,7.0,2019-02-15 17:42:00,607.0,2019-02-15 17:42:00,18270.4
2019-02-15 17:52:00,6.0,2019-02-15 17:52:00,600.0,2019-02-15 17:52:00,19464.91
2019-02-15 18:02:00,5.0,2019-02-15 18:02:00,584.0,2019-02-15 18:02:00,21188.2
2019-02-15 18:12:00,7.0,2019-02-15 18:12:00,574.0,2019-02-15 18:12:00,17513.0
2019-02-15 18:22:00,6.0,2019-02-15 18:22:00,562.0,2019-02-15 18:22:00,15963.67
2019-02-15 18:32:00,3.0,2019-02-15 18:32:00,563.0,2019-02-15 18:32:00,16215.87
2019-02-15 18:42:00,4.0,2019-02-15 18:42:00,555.0,2019-02-15 18:42:00,17941.93
2019-02-15 18:52:00,2.0,2019-02-15 18:52:00,545.0,2019-02-15 18:52:00,16004.18
2019-02-15 19:02:00,1.0,2019-02-15 19:02:00,534.0,2019-02-15 19:02:00,17773.48
2019-02-15 19:22:00,0.0,2019-02-15 19:22:00,541.0,2019-02-15 19:22:00,20212.04
2019-02-15 19:32:00,0.0,2019-02-15 19:32:00,548.0,2019-02-15 19:32:00,13516.7
2019-02-15 19:42:00,0.0,2019-02-15 19:42:00,556.0,2019-02-15 19:42:00,13200.2
2019-02-15 19:52:00,0.0,2019-02-15 19:52:00,538.0,2019-02-15 19:52:00,13379.2
2019-02-15 20:02:00,1.0,2019-02-15 20:02:00,536.0,2019-02-15 20:02:00,10931.8
2019-02-15 20:12:00,0.0,2019-02-15 20:12:00,548.0,2019-02-15 20:12:00,11807.36
2019-02-15 20:22:00,0.0,2019-02-15 20:22:00,545.0,2019-02-15 20:22:00,29828.16
2019-02-15 20:32:00,0.0,2019-02-15 20:32:00,531.0,2019-02-15 20:32:00,12791.39
2019-02-15 20:42:00,0.0,2019-02-15 20:42:00,551.0,2019-02-15 20:42:00,12607.7
2019-02-15 20:52:00,0.0,2019-02-15 20:52:00,542.0,2019-02-15 20:52:00,12519.5
2019-02-15 21:02:00,0.0,2019-02-15 21:02:00,538.0,2019-02-15 21:02:00,12405.9
2019-02-15 21:12:00,0.0,2019-02-15 21:12:00,540.0,2019-02-15 21:12:00,10666.0
2019-02-15 21:22:00,0.0,2019-02-15 21:22:00,531.0,2019-02-15 21:22:00,15008.36
2019-02-15 21:32:00,0.0,2019-02-15 21:32:00,523.0,2019-02-15 21:32:00,23118.0
2019-02-15 21:42:00,1.0,2019-02-15 21:42:00,530.0,2019-02-15 21:42:00,12162.96
2019-02-15 21:52:00,0.0,2019-02-15 21:52:00,522.0,2019-02-15 21:52:00,12841.6
2019-02-15 22:02:00,0.0,2019-02-15 22:02:00,530.0,2019-02-15 22:02:00,13539.12
2019-02-15 22:12:00,0.0,2019-02-15 22:12:00,535.0,2019-02-15 22:12:00,15175.5
2019-02-15 22:22:00,0.0,2019-02-15 22:22:00,532.0,2019-02-15 22:22:00,14432.16
2019-02-15 22:32:00,0.0,2019-02-15 22:32:00,544.0,2019-02-15 22:32:00,14996.83
2019-02-15 22:42:00,0.0,2019-02-15 22:42:00,543.0,2019-02-15 22:42:00,19539.63
2019-02-15 22:52:00,0.0,2019-02-15 22:52:00,537.0,2019-02-15 22:52:00,17882.0
2019-02-15 23:02:00,0.0,2019-02-15 23:02:00,537.0,2019-02-15 23:02:00,20095.04
2019-02-15 23:12:00,0.0,2019-02-15 23:12:00,540.0,2019-02-15 23:12:00,13373.6
2019-02-15 23:22:00,0.0,2019-02-15 23:22:00,548.0,2019-02-15 23:22:00,10913.8
2019-02-15 23:32:00,0.0,2019-02-15 23:32:00,546.0,2019-02-15 23:32:00,10897.1
2019-02-15 23:42:00,0.0,2019-02-15 23:42:00,533.0,2019-02-15 23:42:00,11341.83
2019-02-15 23:52:00,0.0,2019-02-15 23:52:00,548.0,2019-02-15 23:52:00,11317.79
2019-02-16 00:02:00,0.0,2019-02-16 00:02:00,544.0,2019-02-16 00:02:00,11310.2
2019-02-16 00:12:00,0.0,2019-02-16 00:12:00,543.0,2019-02-16 00:12:00,12898.85
2019-02-16 00:22:00,0.0,2019-02-16 00:22:00,540.0,2019-02-16 00:22:00,12106.2
2019-02-16 00:32:00,0.0,2019-02-16 00:32:00,530.0,2019-02-16 00:32:00,13593.7
2019-02-16 00:42:00,0.0,2019-02-16 00:42:00,524.0,2019-02-16 00:42:00,12975.0
2019-02-16 00:52:00,0.0,2019-02-16 00:52:00,528.0,2019-02-16 00:52:00,12979.63
2019-02-16 01:02:00,0.0,2019-02-16 01:02:00,532.0,2019-02-16 01:02:00,13102.68
2019-02-16 01:12:00,1.0,2019-02-16 01:12:00,528.0,2019-02-16 01:12:00,13828.07
2019-02-16 01:22:00,1.0,2019-02-16 01:22:00,521.0,2019-02-16 01:22:00,14019.8
2019-02-16 01:32:00,1.0,2019-02-16 01:32:00,524.0,2019-02-16 01:32:00,13257.3
2019-02-16 01:42:00,1.0,2019-02-16 01:42:00,519.0,2019-02-16 01:42:00,10859.7
2019-02-16 01:52:00,1.0,2019-02-16 01:52:00,515.0,2019-02-16 01:52:00,14307.4
2019-02-16 02:02:00,1.0,2019-02-16 02:02:00,515.0,2019-02-16 02:02:00,14298.19
2019-02-16 02:12:00,1.0,2019-02-16 02:12:00,522.0,2019-02-16 02:12:00,9538.31
2019-02-16 02:22:00,1.0,2019-02-16 02:22:00,519.0,2019-02-16 02:22:00,10606.93
2019-02-16 02:32:00,1.0,2019-02-16 02:32:00,512.0,2019-02-16 02:32:00,10345.5
2019-02-16 02:42:00,1.0,2019-02-16 02:42:00,515.0,2019-02-16 02:42:00,10409.6
2019-02-16 02:52:00,1.0,2019-02-16 02:52:00,523.0,2019-02-16 02:52:00,10509.7
2019-02-16 03:02:00,1.0,2019-02-16 03:02:00,502.0,2019-02-16 03:02:00,10750.3
2019-02-16 03:12:00,1.0,2019-02-16 03:12:00,498.0,2019-02-16 03:12:00,10755.88
2019-02-16 03:22:00,1.0,2019-02-16 03:22:00,501.0,2019-02-16 03:22:00,11036.04
2019-02-16 03:32:00,1.0,2019-02-16 03:32:00,505.0,2019-02-16 03:32:00,10561.3
2019-02-16 03:42:00,1.0,2019-02-16 03:42:00,517.0,2019-02-16 03:42:00,10386.5
2019-02-16 03:52:00,1.0,2019-02-16 03:52:00,511.0,2019-02-16 03:52:00,11661.2
2019-02-16 04:02:00,1.0,2019-02-16 04:02:00,508.0,2019-02-16 04:02:00,10615.0
2019-02-16 04:12:00,1.0,2019-02-16 04:12:00,513.0,2019-02-16 04:12:00,10483.3
2019-02-16 04:22:00,1.0,2019-02-16 04:22:00,508.0,2019-02-16 04:22:00,10563.43
2019-02-16 04:32:00,1.0,2019-02-16 04:32:00,503.0,2019-02-16 04:32:00,14808.53
2019-02-16 04:42:00,1.0,2019-02-16 04:42:00,520.0,2019-02-16 04:42:00,18814.0
2019-02-16 04:52:00,1.0,2019-02-16 04:52:00,509.0,2019-02-16 04:52:00,11459.2
2019-02-16 05:02:00,1.0,2019-02-16 05:02:00,498.0,2019-02-16 05:02:00,13823.0
2019-02-16 05:12:00,0.0,2019-02-16 05:12:00,509.0,2019-02-16 05:12:00,16687.9
2019-02-16 05:22:00,0.0,2019-02-16 05:22:00,507.0,2019-02-16 05:22:00,13516.5
2019-02-16 05:32:00,0.0,2019-02-16 05:32:00,500.0,2019-02-16 05:32:00,11550.33
2019-02-16 05:42:00,0.0,2019-02-16 05:42:00,507.0,2019-02-16 05:42:00,11844.97
2019-02-16 05:52:00,0.0,2019-02-16 05:52:00,517.0,2019-02-16 05:52:00,10461.8
2019-02-16 06:02:00,0.0,2019-02-16 06:02:00,506.0,2019-02-16 06:02:00,5625.74
2019-02-16 06:12:00,0.0,2019-02-16 06:12:00,505.0,2019-02-16 06:12:00,5384.5
2019-02-16 06:22:00,0.0,2019-02-16 06:22:00,504.0,2019-02-16 06:22:00,4898.4
2019-02-16 06:32:00,0.0,2019-02-16 06:32:00,498.0,2019-02-16 06:32:00,4865.1
2019-02-16 06:42:00,0.0,2019-02-16 06:42:00,493.0,2019-02-16 06:42:00,9868.1
2019-02-16 06:52:00,0.0,2019-02-16 06:52:00,484.0,2019-02-16 06:52:00,9210.19
2019-02-16 07:02:00,0.0,2019-02-16 07:02:00,492.0,2019-02-16 07:02:00,6034.7
2019-02-16 07:12:00,0.0,2019-02-16 07:12:00,476.0,2019-02-16 07:12:00,5749.7
2019-02-16 07:22:00,0.0,2019-02-16 07:22:00,472.0,2019-02-16 07:22:00,5492.0
2019-02-16 07:32:00,0.0,2019-02-16 07:32:00,475.0,2019-02-16 07:32:00,4980.3
2019-02-16 07:42:00,0.0,2019-02-16 07:42:00,475.0,2019-02-16 07:42:00,4759.2
2019-02-16 07:52:00,0.0,2019-02-16 07:52:00,459.0,2019-02-16 07:52:00,5318.35
2019-02-16 08:02:00,0.0,2019-02-16 08:02:00,469.0,2019-02-16 08:02:00,5408.18
2019-02-16 08:12:00,0.0,2019-02-16 08:12:00,468.0,2019-02-16 08:12:00,5013.8
2019-02-16 08:22:00,0.0,2019-02-16 08:22:00,458.0,2019-02-16 08:22:00,6401.3
2019-02-16 08:32:00,0.0,2019-02-16 08:32:00,453.0,2019-02-16 08:32:00,6458.0
2019-02-16 08:42:00,0.0,2019-02-16 08:42:00,456.0,2019-02-16 08:42:00,9756.1
2019-02-16 08:52:00,0.0,2019-02-16 08:52:00,464.0,2019-02-16 08:52:00,4594.59
2019-02-16 09:02:00,0.0,2019-02-16 09:02:00,456.0,2019-02-16 09:02:00,13264.5
2019-02-16 09:12:00,0.0,2019-02-16 09:12:00,450.0,2019-02-16 09:12:00,14271.83
2019-02-16 09:22:00,0.0,2019-02-16 09:22:00,444.0,2019-02-16 09:22:00,13862.3
2019-02-16 09:32:00,0.0,2019-02-16 09:32:00,452.0,2019-02-16 09:32:00,14776.2
2019-02-16 09:42:00,0.0,2019-02-16 09:42:00,442.0,2019-02-16 09:42:00,15674.6
2019-02-16 09:52:00,0.0,2019-02-16 09:52:00,452.0,2019-02-16 09:52:00,16862.8
2019-02-16 10:02:00,0.0,2019-02-16 10:02:00,454.0,2019-02-16 10:02:00,20778.86
2019-02-16 10:12:00,0.0,2019-02-16 10:12:00,441.0,2019-02-16 10:12:00,6860.47
2019-02-16 10:22:00,0.0,2019-02-16 10:22:00,445.0,2019-02-16 10:22:00,6933.73
2019-02-16 10:32:00,0.0,2019-02-16 10:32:00,437.0,2019-02-16 10:32:00,8693.1
2019-02-16 10:42:00,0.0,2019-02-16 10:42:00,446.0,2019-02-16 10:42:00,21390.6
2019-02-16 10:52:00,0.0,2019-02-16 10:52:00,441.0,2019-02-16 10:52:00,20728.4
2019-02-16 11:02:00,0.0,2019-02-16 11:02:00,442.0,2019-02-16 11:02:00,25038.2
2019-02-16 11:12:00,0.0,2019-02-16 11:12:00,446.0,2019-02-16 11:12:00,8645.38
2019-02-16 11:32:00,0.0,2019-02-16 11:32:00,455.0,2019-02-16 11:32:00,7152.2
2019-02-16 11:52:00,0.0,2019-02-16 11:52:00,441.0,2019-02-16 11:52:00,6420.2
2019-02-16 12:12:00,0.0,2019-02-16 12:12:00,432.0,2019-02-16 12:12:00,11822.37
2019-02-16 12:22:00,0.0,2019-02-16 12:22:00,446.0,2019-02-16 12:22:00,10651.82
2019-02-16 12:32:00,0.0,2019-02-16 12:32:00,446.0,2019-02-16 12:32:00,10847.51
2019-02-16 12:42:00,0.0,2019-02-16 12:42:00,445.0,2019-02-16 12:42:00,9796.3
2019-02-16 12:52:00,0.0,2019-02-16 12:52:00,447.0,2019-02-16 12:52:00,9441.5
2019-02-16 13:02:00,0.0,2019-02-16 13:02:00,437.0,2019-02-16 13:02:00,31136.3
2019-02-16 13:12:00,0.0,2019-02-16 13:12:00,441.0,2019-02-16 13:12:00,7124.8
2019-02-16 13:22:00,0.0,2019-02-16 13:22:00,445.0,2019-02-16 13:22:00,10654.4
2019-02-16 13:32:00,0.0,2019-02-16 13:32:00,431.0,2019-02-16 13:32:00,23747.16
2019-02-16 13:42:00,0.0,2019-02-16 13:42:00,436.0,2019-02-16 13:42:00,21703.55
2019-02-16 13:52:00,0.0,2019-02-16 13:52:00,434.0,2019-02-16 13:52:00,15549.2
2019-02-16 14:02:00,0.0,2019-02-16 14:02:00,440.0,2019-02-16 14:02:00,20663.6
2019-02-16 14:12:00,0.0,2019-02-16 14:12:00,437.0,2019-02-16 14:12:00,23211.23
2019-02-16 14:22:00,0.0,2019-02-16 14:22:00,444.0,2019-02-16 14:22:00,14215.0
2019-02-16 14:32:00,0.0,2019-02-16 14:32:00,443.0,2019-02-16 14:32:00,17364.7
2019-02-16 14:42:00,0.0,2019-02-16 14:42:00,442.0,2019-02-16 14:42:00,5185.1
2019-02-16 14:52:00,0.0,2019-02-16 14:52:00,442.0,2019-02-16 14:52:00,14911.0
2019-02-16 15:02:00,0.0,2019-02-16 15:02:00,443.0,2019-02-16 15:02:00,13437.96
2019-02-16 15:12:00,0.0,2019-02-16 15:12:00,451.0,2019-02-16 15:12:00,12606.83
2019-02-16 15:22:00,0.0,2019-02-16 15:22:00,446.0,2019-02-16 15:22:00,11741.87
2019-02-16 15:32:00,0.0,2019-02-16 15:32:00,438.0,2019-02-16 15:32:00,10050.7
2019-02-16 15:42:00,0.0,2019-02-16 15:42:00,444.0,2019-02-16 15:42:00,11689.98
2019-02-16 15:52:00,0.0,2019-02-16 15:52:00,438.0,2019-02-16 15:52:00,10068.1
2019-02-16 16:02:00,0.0,2019-02-16 16:02:00,434.0,2019-02-16 16:02:00,7816.2
2019-02-16 16:12:00,0.0,2019-02-16 16:12:00,447.0,2019-02-16 16:12:00,7445.6
2019-02-16 16:22:00,0.0,2019-02-16 16:22:00,436.0,2019-02-16 16:22:00,6023.6
2019-02-16 16:32:00,1.0,2019-02-16 16:32:00,434.0,2019-02-16 16:32:00,4763.0
2019-02-16 16:42:00,0.0,2019-02-16 16:42:00,438.0,2019-02-16 16:42:00,4737.3
2019-02-16 16:52:00,0.0,2019-02-16 16:52:00,433.0,2019-02-16 16:52:00,5925.57
2019-02-16 17:02:00,0.0,2019-02-16 17:02:00,441.0,2019-02-16 17:02:00,4547.92
2019-02-16 17:12:00,0.0,2019-02-16 17:12:00,440.0,2019-02-16 17:12:00,4900.92
2019-02-16 17:22:00,0.0,2019-02-16 17:22:00,438.0,2019-02-16 17:22:00,5134.7
2019-02-16 17:32:00,0.0,2019-02-16 17:32:00,440.0,2019-02-16 17:32:00,6122.0
2019-02-16 17:42:00,1.0,2019-02-16 17:42:00,447.0,2019-02-16 17:42:00,6169.16
2019-02-16 17:52:00,0.0,2019-02-16 17:52:00,437.0,2019-02-16 17:52:00,6154.26
2019-02-16 18:02:00,0.0,2019-02-16 18:02:00,431.0,2019-02-16 18:02:00,5771.44
2019-02-16 18:12:00,0.0,2019-02-16 18:12:00,439.0,2019-02-16 18:12:00,5619.62
2019-02-16 18:22:00,0.0,2019-02-16 18:22:00,427.0,2019-02-16 18:22:00,5757.2
2019-02-16 18:32:00,1.0,2019-02-16 18:32:00,428.0,2019-02-16 18:32:00,5631.0
2019-02-16 18:42:00,1.0,2019-02-16 18:42:00,421.0,2019-02-16 18:42:00,5728.8
2019-02-16 18:52:00,0.0,2019-02-16 18:52:00,432.0,2019-02-16 18:52:00,5628.6
2019-02-16 19:02:00,0.0,2019-02-16 19:02:00,429.0,2019-02-16 19:02:00,4883.77
2019-02-16 19:12:00,0.0,2019-02-16 19:12:00,427.0,2019-02-16 19:12:00,4983.74
2019-02-16 19:22:00,0.0,2019-02-16 19:22:00,435.0,2019-02-16 19:22:00,4805.82
2019-02-16 19:32:00,0.0,2019-02-16 19:32:00,434.0,2019-02-16 19:32:00,4929.8
2019-02-16 19:42:00,0.0,2019-02-16 19:42:00,442.0,2019-02-16 19:42:00,4913.4
2019-02-16 19:52:00,0.0,2019-02-16 19:52:00,429.0,2019-02-16 19:52:00,5364.2
2019-02-16 20:02:00,0.0,2019-02-16 20:02:00,441.0,2019-02-16 20:02:00,5209.0
2019-02-16 20:12:00,0.0,2019-02-16 20:12:00,439.0,2019-02-16 20:12:00,4765.84
2019-02-16 20:22:00,0.0,2019-02-16 20:22:00,435.0,2019-02-16 20:22:00,4935.31
2019-02-16 20:32:00,0.0,2019-02-16 20:32:00,437.0,2019-02-16 20:32:00,4833.13
2019-02-16 20:42:00,0.0,2019-02-16 20:42:00,425.0,2019-02-16 20:42:00,4749.8
2019-02-16 20:52:00,0.0,2019-02-16 20:52:00,430.0,2019-02-16 20:52:00,4731.53
2019-02-16 21:02:00,0.0,2019-02-16 21:02:00,430.0,2019-02-16 21:02:00,4748.4
2019-02-16 21:12:00,0.0,2019-02-16 21:12:00,442.0,2019-02-16 21:12:00,4943.19
2019-02-16 21:22:00,0.0,2019-02-16 21:22:00,434.0,2019-02-16 21:22:00,11646.89
2019-02-16 21:32:00,0.0,2019-02-16 21:32:00,425.0,2019-02-16 21:32:00,7835.11
2019-02-16 21:42:00,0.0,2019-02-16 21:42:00,432.0,2019-02-16 21:42:00,8110.93
2019-02-16 21:52:00,0.0,2019-02-16 21:52:00,430.0,2019-02-16 21:52:00,7496.6
2019-02-16 22:02:00,0.0,2019-02-16 22:02:00,433.0,2019-02-16 22:02:00,9885.7
2019-02-16 22:12:00,0.0,2019-02-16 22:12:00,440.0,2019-02-16 22:12:00,8246.9
2019-02-16 22:22:00,0.0,2019-02-16 22:22:00,434.0,2019-02-16 22:22:00,8349.1
2019-02-16 22:32:00,0.0,2019-02-16 22:32:00,433.0,2019-02-16 22:32:00,7705.64
2019-02-16 22:42:00,0.0,2019-02-16 22:42:00,434.0,2019-02-16 22:42:00,7614.45
2019-02-16 22:52:00,0.0,2019-02-16 22:52:00,438.0,2019-02-16 22:52:00,7509.4
2019-02-16 23:02:00,1.0,2019-02-16 23:02:00,447.0,2019-02-16 23:02:00,7795.6
2019-02-16 23:12:00,0.0,2019-02-16 23:12:00,436.0,2019-02-16 23:12:00,7789.1
2019-02-16 23:22:00,0.0,2019-02-16 23:22:00,437.0,2019-02-16 23:22:00,7524.4
2019-02-16 23:32:00,0.0,2019-02-16 23:32:00,432.0,2019-02-16 23:32:00,7820.32
2019-02-16 23:42:00,0.0,2019-02-16 23:42:00,433.0,2019-02-16 23:42:00,7711.2
2019-02-16 23:52:00,0.0,2019-02-16 23:52:00,435.0,2019-02-16 23:52:00,8056.87
2019-02-17 00:02:00,0.0,2019-02-17 00:02:00,440.0,2019-02-17 00:02:00,7924.72
2019-02-17 00:12:00,0.0,2019-02-17 00:12:00,428.0,2019-02-17 00:12:00,7663.1
2019-02-17 00:22:00,0.0,2019-02-17 00:22:00,432.0,2019-02-17 00:22:00,7811.07
2019-02-17 00:32:00,1.0,2019-02-17 00:32:00,435.0,2019-02-17 00:32:00,5305.7
2019-02-17 00:42:00,1.0,2019-02-17 00:42:00,439.0,2019-02-17 00:42:00,5451.9
2019-02-17 00:52:00,0.0,2019-02-17 00:52:00,442.0,2019-02-17 00:52:00,5384.52
2019-02-17 01:02:00,0.0,2019-02-17 01:02:00,440.0,2019-02-17 01:02:00,4958.59
2019-02-17 01:12:00,1.0,2019-02-17 01:12:00,430.0,2019-02-17 01:12:00,4744.3
2019-02-17 01:22:00,1.0,2019-02-17 01:22:00,433.0,2019-02-17 01:22:00,4781.7
2019-02-17 01:32:00,1.0,2019-02-17 01:32:00,429.0,2019-02-17 01:32:00,4800.5
2019-02-17 01:42:00,1.0,2019-02-17 01:42:00,431.0,2019-02-17 01:42:00,4841.4
2019-02-17 01:52:00,1.0,2019-02-17 01:52:00,430.0,2019-02-17 01:52:00,4810.5
2019-02-17 02:02:00,1.0,2019-02-17 02:02:00,434.0,2019-02-17 02:02:00,4934.14
2019-02-17 02:12:00,2.0,2019-02-17 02:12:00,430.0,2019-02-17 02:12:00,4854.31
2019-02-17 02:22:00,2.0,2019-02-17 02:22:00,440.0,2019-02-17 02:22:00,4973.4
2019-02-17 02:32:00,1.0,2019-02-17 02:32:00,440.0,2019-02-17 02:32:00,5210.4
2019-02-17 02:42:00,1.0,2019-02-17 02:42:00,429.0,2019-02-17 02:42:00,4878.1
2019-02-17 02:52:00,1.0,2019-02-17 02:52:00,431.0,2019-02-17 02:52:00,5288.7
2019-02-17 03:02:00,1.0,2019-02-17 03:02:00,439.0,2019-02-17 03:02:00,5303.4
2019-02-17 03:12:00,1.0,2019-02-17 03:12:00,431.0,2019-02-17 03:12:00,10592.66
2019-02-17 03:22:00,1.0,2019-02-17 03:22:00,438.0,2019-02-17 03:22:00,7833.93
2019-02-17 03:32:00,0.0,2019-02-17 03:32:00,438.0,2019-02-17 03:32:00,7745.66
2019-02-17 03:42:00,0.0,2019-02-17 03:42:00,425.0,2019-02-17 03:42:00,8034.41
2019-02-17 03:52:00,0.0,2019-02-17 03:52:00,438.0,2019-02-17 03:52:00,8015.79
2019-02-17 04:02:00,0.0,2019-02-17 04:02:00,430.0,2019-02-17 04:02:00,7874.6
2019-02-17 04:12:00,0.0,2019-02-17 04:12:00,429.0,2019-02-17 04:12:00,8119.94
2019-02-17 04:22:00,0.0,2019-02-17 04:22:00,432.0,2019-02-17 04:22:00,8051.4
2019-02-17 04:32:00,0.0,2019-02-17 04:32:00,436.0,2019-02-17 04:32:00,8077.37
2019-02-17 04:42:00,0.0,2019-02-17 04:42:00,430.0,2019-02-17 04:42:00,7703.3
2019-02-17 04:52:00,0.0,2019-02-17 04:52:00,434.0,2019-02-17 04:52:00,7729.3
2019-02-17 05:02:00,0.0,2019-02-17 05:02:00,426.0,2019-02-17 05:02:00,8030.1
2019-02-17 05:12:00,0.0,2019-02-17 05:12:00,436.0,2019-02-17 05:12:00,8366.6
2019-02-17 05:22:00,0.0,2019-02-17 05:22:00,441.0,2019-02-17 05:22:00,8276.0
2019-02-17 05:32:00,0.0,2019-02-17 05:32:00,438.0,2019-02-17 05:32:00,8311.7
2019-02-17 05:42:00,0.0,2019-02-17 05:42:00,446.0,2019-02-17 05:42:00,7863.68
2019-02-17 05:52:00,0.0,2019-02-17 05:52:00,435.0,2019-02-17 05:52:00,8081.18
2019-02-17 06:02:00,0.0,2019-02-17 06:02:00,431.0,2019-02-17 06:02:00,7944.58
2019-02-17 06:12:00,0.0,2019-02-17 06:12:00,439.0,2019-02-17 06:12:00,7641.2
2019-02-17 06:22:00,0.0,2019-02-17 06:22:00,433.0,2019-02-17 06:22:00,11822.9
2019-02-17 06:32:00,0.0,2019-02-17 06:32:00,428.0,2019-02-17 06:32:00,7975.8
2019-02-17 06:42:00,0.0,2019-02-17 06:42:00,435.0,2019-02-17 06:42:00,4749.81
2019-02-17 06:52:00,0.0,2019-02-17 06:52:00,446.0,2019-02-17 06:52:00,4782.2
2019-02-17 07:02:00,0.0,2019-02-17 07:02:00,436.0,2019-02-17 07:02:00,5780.32
2019-02-17 07:12:00,0.0,2019-02-17 07:12:00,437.0,2019-02-17 07:12:00,5720.78
2019-02-17 07:22:00,0.0,2019-02-17 07:22:00,441.0,2019-02-17 07:22:00,5907.1
2019-02-17 07:32:00,0.0,2019-02-17 07:32:00,435.0,2019-02-17 07:32:00,5506.7
2019-02-17 07:42:00,0.0,2019-02-17 07:42:00,432.0,2019-02-17 07:42:00,5172.1
2019-02-17 07:52:00,0.0,2019-02-17 07:52:00,433.0,2019-02-17 07:52:00,4568.9
2019-02-17 08:02:00,0.0,2019-02-17 08:02:00,432.0,2019-02-17 08:02:00,6304.8
2019-02-17 08:12:00,0.0,2019-02-17 08:12:00,428.0,2019-02-17 08:12:00,5005.34
2019-02-17 08:22:00,0.0,2019-02-17 08:22:00,421.0,2019-02-17 08:22:00,5058.7
2019-02-17 08:32:00,0.0,2019-02-17 08:32:00,420.0,2019-02-17 08:32:00,5061.85
2019-02-17 08:42:00,0.0,2019-02-17 08:42:00,420.0,2019-02-17 08:42:00,5144.36
2019-02-17 08:52:00,0.0,2019-02-17 08:52:00,424.0,2019-02-17 08:52:00,5606.75
2019-02-17 09:02:00,0.0,2019-02-17 09:02:00,426.0,2019-02-17 09:02:00,17563.86
2019-02-17 09:12:00,1.0,2019-02-17 09:12:00,423.0,2019-02-17 09:12:00,20634.69
2019-02-17 09:22:00,0.0,2019-02-17 09:22:00,414.0,2019-02-17 09:22:00,9895.1
2019-02-17 09:32:00,0.0,2019-02-17 09:32:00,412.0,2019-02-17 09:32:00,13783.3
2019-02-17 09:42:00,0.0,2019-02-17 09:42:00,423.0,2019-02-17 09:42:00,9107.8
2019-02-17 09:52:00,0.0,2019-02-17 09:52:00,416.0,2019-02-17 09:52:00,7950.61
2019-02-17 10:02:00,0.0,2019-02-17 10:02:00,419.0,2019-02-17 10:02:00,11728.51
2019-02-17 10:12:00,0.0,2019-02-17 10:12:00,418.0,2019-02-17 10:12:00,9399.3
2019-02-17 10:22:00,0.0,2019-02-17 10:22:00,420.0,2019-02-17 10:22:00,23683.1
