timestamp,Haring_Hall_TOTAL/Electricity_Demand
2019-07-01 22:00:00,171.7731694539388
2019-07-01 22:10:00,170.34792404174806
2019-07-01 22:20:00,169.31691055297853
2019-07-01 22:30:00,171.4823226928711
2019-07-01 22:40:00,169.37677612304688
2019-07-01 22:50:00,170.61938400268554
2019-07-01 23:00:00,173.2311569213867
2019-07-01 23:10:00,169.24102630615235
2019-07-01 23:20:00,168.24593505859374
2019-07-01 23:30:00,168.2972297668457
2019-07-01 23:40:00,167.71700897216797
2019-07-01 23:50:00,168.25200653076172
2019-07-02 00:00:00,170.08003158569335
2019-07-02 00:10:00,172.74984741210938
2019-07-02 00:20:00,168.0692512512207
2019-07-02 00:30:00,167.09325714111327
2019-07-02 00:40:00,167.75597229003907
2019-07-02 00:50:00,166.13910980224608
2019-07-02 01:00:00,168.08790817260743
2019-07-02 01:10:00,167.57537536621095
2019-07-02 01:20:00,165.63153228759765
2019-07-02 01:30:00,165.8740089416504
2019-07-02 01:40:00,166.67060546875
2019-07-02 01:50:00,164.97354583740236
2019-07-02 02:00:00,166.35237350463868
2019-07-02 02:10:00,165.87531051635742
2019-07-02 02:20:00,173.28950729370118
2019-07-02 02:30:00,173.82184448242188
2019-07-02 02:40:00,169.77719192504884
2019-07-02 02:50:00,165.55803756713868
2019-07-02 03:00:00,164.67381210327147
2019-07-02 03:10:00,166.60312538146974
2019-07-02 03:20:00,167.7461368560791
2019-07-02 03:30:00,167.59440536499022
2019-07-02 03:40:00,161.61834564208985
2019-07-02 03:50:00,165.71797714233398
2019-07-02 04:00:00,170.73251419067384
2019-07-02 04:10:00,161.81968002319337
2019-07-02 04:20:00,158.87065334320067
2019-07-02 04:30:00,160.2398012161255
2019-07-02 04:40:00,170.43594818115236
2019-07-02 04:50:00,161.8735336303711
2019-07-02 05:00:00,162.1078338623047
2019-07-02 05:10:00,162.05426025390625
2019-07-02 05:20:00,162.60062103271486
2019-07-02 05:30:00,160.587557220459
2019-07-02 05:40:00,165.67036361694335
2019-07-02 05:50:00,164.29855346679688
2019-07-02 06:00:00,165.13725662231445
2019-07-02 06:10:00,161.7090181986491
2019-07-02 06:20:00,161.50568364461262
2019-07-02 06:30:00,160.43096237182618
2019-07-02 06:40:00,164.99678649902344
2019-07-02 06:50:00,166.8135871887207
2019-07-02 07:00:00,165.72952270507812
2019-07-02 07:10:00,171.90232620239257
2019-07-02 07:20:00,169.36674067179362
2019-07-02 07:30:00,170.25225423177082
2019-07-02 07:40:00,172.33526077270508
2019-07-02 07:50:00,175.7124336242676
2019-07-02 08:00:00,182.6572021484375
2019-07-02 08:10:00,181.97422943115234
2019-07-02 08:20:00,179.47403411865236
2019-07-02 08:30:00,179.17941436767578
2019-07-02 08:40:00,180.68399391174316
2019-07-02 08:50:00,189.76800193786622
2019-07-02 09:00:00,191.13532562255858
2019-07-02 09:10:00,189.04317169189454
2019-07-02 09:20:00,187.24756393432617
2019-07-02 09:30:00,187.39633026123047
2019-07-02 09:40:00,186.59839324951173
2019-07-02 09:50:00,184.5961006164551
2019-07-02 10:00:00,191.32818298339845
2019-07-02 10:10:00,186.08753509521483
2019-07-02 10:20:00,187.9705551147461
2019-07-02 10:30:00,184.312451171875
2019-07-02 10:40:00,185.39464416503907
2019-07-02 10:50:00,187.44574317932128
2019-07-02 11:00:00,194.84478263854982
2019-07-02 11:10:00,190.50083923339844
2019-07-02 11:20:00,192.17048187255858
2019-07-02 11:30:00,186.96909561157227
2019-07-02 11:40:00,192.84477310180665
2019-07-02 11:50:00,202.56506805419923
2019-07-02 12:00:00,202.2570686340332
2019-07-02 12:10:00,186.53637466430663
2019-07-02 12:20:00,188.52267684936524
2019-07-02 12:30:00,196.58541870117188
2019-07-02 12:40:00,194.515128326416
2019-07-02 12:50:00,200.96366271972656
2019-07-02 13:00:00,197.17944259643554
2019-07-02 13:10:00,205.82058067321776
2019-07-02 13:20:00,204.8574005126953
2019-07-02 13:30:00,194.91550331115724
2019-07-02 13:40:00,206.51072158813477
2019-07-02 13:50:00,201.99883880615235
2019-07-02 14:00:00,188.51686172485353
2019-07-02 14:10:00,187.39574508666993
2019-07-02 14:20:00,196.24271087646486
2019-07-02 14:30:00,210.16570904071514
2019-07-02 14:40:00,204.1249899644118
2019-07-02 14:50:00,208.9250617980957
2019-07-02 15:00:00,189.36960220336914
2019-07-02 15:10:00,190.49181175231934
2019-07-02 15:20:00,187.932368850708
2019-07-02 15:30:00,192.24940567016603
2019-07-02 15:40:00,195.9629035949707
2019-07-02 15:50:00,185.36997451782227
2019-07-02 16:00:00,182.9984214782715
2019-07-02 16:10:00,183.2177110671997
2019-07-02 16:20:00,175.1035192489624
2019-07-02 16:30:00,181.31260299682617
2019-07-02 16:40:00,186.4065383911133
2019-07-02 16:50:00,183.48104705810547
2019-07-02 17:00:00,172.51533088684081
2019-07-02 17:10:00,176.61732902526856
2019-07-02 17:20:00,182.19985961914062
2019-07-02 17:30:00,171.11199417114258
2019-07-02 17:40:00,167.5150062561035
2019-07-02 17:50:00,180.55507278442383
2019-07-02 18:00:00,174.102685546875
2019-07-02 18:10:00,169.55072631835938
2019-07-02 18:20:00,172.93957188924153
2019-07-02 18:30:00,169.5266222635905
2019-07-02 18:40:00,173.8632942199707
2019-07-02 18:50:00,170.7712043762207
2019-07-02 19:00:00,165.14483032226562
2019-07-02 19:10:00,166.12299880981445
2019-07-02 19:20:00,171.77349758148193
2019-07-02 19:30:00,167.9289125442505
2019-07-02 19:40:00,168.48928928375244
2019-07-02 19:50:00,168.4314240137736
2019-07-02 20:00:00,166.5938741048177
2019-07-02 20:10:00,167.55920448303223
2019-07-02 20:20:00,169.54499702453614
2019-07-02 20:30:00,174.05715942382812
2019-07-02 20:40:00,172.27518882751465
2019-07-02 20:50:00,166.4911075592041
2019-07-02 21:00:00,167.08048095703126
2019-07-02 21:10:00,165.561013285319
2019-07-02 21:20:00,166.1848607381185
2019-07-02 21:30:00,168.8881820678711
2019-07-02 21:40:00,172.52494939168295
2019-07-02 21:50:00,173.62886377970378
2019-07-02 22:00:00,167.5894012451172
2019-07-02 22:10:00,167.84472732543946
2019-07-02 22:20:00,170.2150863647461
2019-07-02 22:30:00,168.7594123840332
2019-07-02 22:40:00,171.5889762878418
2019-07-02 22:50:00,172.36268692016603
2019-07-02 23:00:00,169.01002578735353
2019-07-02 23:10:00,166.48269500732422
2019-07-02 23:20:00,167.61375198364257
2019-07-02 23:30:00,165.57886199951173
2019-07-02 23:40:00,167.36714401245118
2019-07-02 23:50:00,169.80544204711913
2019-07-03 00:00:00,167.4669189453125
2019-07-03 00:10:00,166.79058914184571
2019-07-03 00:20:00,164.03490600585937
2019-07-03 00:30:00,164.5225471496582
2019-07-03 00:40:00,165.86723403930665
2019-07-03 00:50:00,167.28912277221679
2019-07-03 01:00:00,166.15260620117186
2019-07-03 01:10:00,167.01468963623046
2019-07-03 01:20:00,176.41686553955077
2019-07-03 01:30:00,168.54891204833984
2019-07-03 01:40:00,169.40041885375976
2019-07-03 01:50:00,165.77454109191893
2019-07-03 02:00:00,164.29255180358888
2019-07-03 02:10:00,163.0669090270996
2019-07-03 02:20:00,167.27044499715169
2019-07-03 02:30:00,167.2755335489909
2019-07-03 02:40:00,163.8032585144043
2019-07-03 02:50:00,164.08097610473632
2019-07-03 03:00:00,164.98064041137695
2019-07-03 03:10:00,163.66402053833008
2019-07-03 03:20:00,166.91747131347657
2019-07-03 03:30:00,163.10452880859376
2019-07-03 03:40:00,162.76061782836913
2019-07-03 03:50:00,165.40289268493652
2019-07-03 04:00:00,163.57665824890137
2019-07-03 04:10:00,164.36371307373048
2019-07-03 04:20:00,167.04279556274415
2019-07-03 04:30:00,166.7561264038086
2019-07-03 04:40:00,166.26120719909667
2019-07-03 04:50:00,165.5267463684082
2019-07-03 05:00:00,164.55297966003417
2019-07-03 05:10:00,163.7100631713867
2019-07-03 05:20:00,163.95995635986327
2019-07-03 05:30:00,169.99394836425782
2019-07-03 05:40:00,167.65914916992188
2019-07-03 05:50:00,164.87658920288087
2019-07-03 06:00:00,167.48629837036134
2019-07-03 06:10:00,160.7147415161133
2019-07-03 06:20:00,162.67821044921874
2019-07-03 06:30:00,163.06656799316406
2019-07-03 06:40:00,163.61392974853516
2019-07-03 06:50:00,167.85481872558594
2019-07-03 07:00:00,170.11531448364258
2019-07-03 07:10:00,165.91517868041993
2019-07-03 07:20:00,167.82621002197266
2019-07-03 07:30:00,170.3312614440918
2019-07-03 07:40:00,170.8624298095703
2019-07-03 07:50:00,181.24043884277344
2019-07-03 08:00:00,187.36728210449218
2019-07-03 08:10:00,181.86694564819337
2019-07-03 08:20:00,184.81445693969727
2019-07-03 08:30:00,180.79956741333007
2019-07-03 08:40:00,179.1631072998047
2019-07-03 08:50:00,181.19716110229493
2019-07-03 09:00:00,189.40010681152344
2019-07-03 09:10:00,182.64167404174805
2019-07-03 09:20:00,179.2539535522461
2019-07-03 09:30:00,180.12545928955078
2019-07-03 09:40:00,179.9312629699707
2019-07-03 09:50:00,183.6238983154297
2019-07-03 10:00:00,186.8596984863281
2019-07-03 10:10:00,187.07825088500977
2019-07-03 10:20:00,183.41207326253254
2019-07-03 10:30:00,187.20563379923502
2019-07-03 10:40:00,188.5268241882324
2019-07-03 10:50:00,184.8173400878906
2019-07-03 11:00:00,191.63748779296876
2019-07-03 11:10:00,184.03598556518554
2019-07-03 11:20:00,183.65524444580078
2019-07-03 11:30:00,193.0541000366211
2019-07-03 11:40:00,187.6250015258789
2019-07-03 11:50:00,189.31051940917968
2019-07-03 12:00:00,189.99855041503906
2019-07-03 12:10:00,183.8060447692871
2019-07-03 12:20:00,181.42473017374675
2019-07-03 12:30:00,190.96711095174155
2019-07-03 12:40:00,186.625830078125
2019-07-03 12:50:00,189.42840194702148
2019-07-03 13:00:00,209.2107666015625
2019-07-03 13:10:00,190.2179916381836
2019-07-03 13:20:00,199.1087875366211
2019-07-03 13:30:00,190.68839492797852
2019-07-03 13:40:00,186.2676971435547
2019-07-03 13:50:00,196.12590408325195
2019-07-03 14:00:00,194.20746078491212
2019-07-03 14:10:00,195.41656951904298
2019-07-03 14:20:00,186.12622528076173
2019-07-03 14:30:00,187.127921295166
2019-07-03 14:40:00,193.53009490966798
2019-07-03 14:50:00,196.9159942626953
2019-07-03 15:00:00,188.0701446533203
2019-07-03 15:10:00,197.36886901855468
2019-07-03 15:20:00,185.8396873474121
2019-07-03 15:30:00,190.10002365112305
2019-07-03 15:40:00,192.15346603393556
2019-07-03 15:50:00,185.4658462524414
2019-07-03 16:00:00,181.90818405151367
2019-07-03 16:10:00,192.3527458190918
2019-07-03 16:20:00,199.38793029785157
2019-07-03 16:30:00,193.2764976501465
2019-07-03 16:40:00,191.11155700683594
2019-07-03 16:50:00,193.55034790039062
2019-07-03 17:00:00,203.65582122802735
2019-07-03 17:10:00,205.42184677124024
2019-07-03 17:20:00,189.2036163330078
2019-07-03 17:30:00,187.9520408630371
2019-07-03 17:40:00,189.19777450561523
2019-07-03 17:50:00,200.47866165161133
2019-07-03 18:00:00,198.2153988647461
2019-07-03 18:10:00,194.94162139892578
2019-07-03 18:20:00,190.29692001342772
2019-07-03 18:30:00,183.10205688476563
2019-07-03 18:40:00,198.84161529541015
2019-07-03 18:50:00,199.68204040527343
2019-07-03 19:00:00,194.5511329650879
2019-07-03 19:10:00,185.83398303985595
2019-07-03 19:20:00,193.35569744110109
2019-07-03 19:30:00,198.6251480102539
2019-07-03 19:40:00,188.75575942993163
2019-07-03 19:50:00,193.2041778564453
2019-07-03 20:00:00,194.69292780558268
2019-07-03 20:10:00,183.72214787801107
2019-07-03 20:20:00,186.0180862426758
2019-07-03 20:30:00,188.65198364257813
2019-07-03 20:40:00,202.4615623474121
2019-07-03 20:50:00,186.07761001586914
2019-07-03 21:00:00,196.06347904205322
2019-07-03 21:10:00,182.2242307662964
2019-07-03 21:20:00,182.47117309570314
2019-07-03 21:30:00,186.3123291015625
2019-07-03 21:40:00,186.78297424316406
2019-07-03 21:50:00,184.5103561401367
2019-07-03 22:00:00,182.82727661132813
2019-07-03 22:10:00,184.01846008300782
2019-07-03 22:20:00,180.15492782592773
2019-07-03 22:30:00,184.35966771443685
2019-07-03 22:40:00,185.70937220255533
2019-07-03 22:50:00,185.02484512329102
2019-07-03 23:00:00,183.75559921264647
2019-07-03 23:10:00,181.3756088256836
2019-07-03 23:20:00,181.82946014404297
2019-07-03 23:30:00,182.51034851074218
2019-07-03 23:40:00,180.20381698608398
2019-07-03 23:50:00,181.99138488769532
2019-07-04 00:00:00,183.1450973510742
2019-07-04 00:10:00,182.04787826538086
2019-07-04 00:20:00,181.46708857218425
2019-07-04 00:30:00,181.03111775716147
2019-07-04 00:40:00,181.44247283935547
2019-07-04 00:50:00,182.79411087036132
2019-07-04 01:00:00,179.8757293701172
2019-07-04 01:10:00,176.87386245727538
2019-07-04 01:20:00,179.55070037841796
2019-07-04 01:30:00,184.02128524780272
2019-07-04 01:40:00,177.44600982666014
2019-07-04 01:50:00,180.4383201599121
2019-07-04 02:00:00,176.94105529785156
2019-07-04 02:10:00,176.63344802856446
2019-07-04 02:20:00,182.29621175130208
2019-07-04 02:30:00,180.24913126627604
2019-07-04 02:40:00,179.26149139404296
2019-07-04 02:50:00,178.43365605672201
2019-07-04 03:00:00,177.1304484049479
2019-07-04 03:10:00,176.26783142089843
2019-07-04 03:20:00,177.10776290893554
2019-07-04 03:30:00,178.37455062866212
2019-07-04 03:40:00,179.85907821655275
2019-07-04 03:50:00,179.09383595784504
2019-07-04 04:00:00,177.22379786173502
2019-07-04 04:10:00,175.7487533569336
2019-07-04 04:20:00,177.86263529459634
2019-07-04 04:30:00,179.88390935262044
2019-07-04 04:40:00,175.64667816162108
2019-07-04 04:50:00,174.81452484130858
2019-07-04 05:00:00,173.5558074951172
2019-07-04 05:10:00,171.73725967407228
2019-07-04 05:20:00,178.9311866760254
2019-07-04 05:30:00,174.2749053955078
2019-07-04 05:40:00,170.82649765014648
2019-07-04 05:50:00,172.23093338012694
2019-07-04 06:00:00,172.39281768798827
2019-07-04 06:10:00,170.88098754882813
2019-07-04 06:20:00,173.97063547770182
2019-07-04 06:30:00,173.30134557088215
2019-07-04 06:40:00,168.29335174560546
2019-07-04 06:50:00,169.45460815429686
2019-07-04 07:00:00,169.25300140380858
2019-07-04 07:10:00,169.28491897583007
2019-07-04 07:20:00,174.94902572631835
2019-07-04 07:30:00,175.88101196289062
2019-07-04 07:40:00,172.59285354614258
2019-07-04 07:50:00,175.32415771484375
2019-07-04 08:00:00,175.85967330932618
2019-07-04 08:10:00,172.60472030639647
2019-07-04 08:20:00,176.3646120707194
2019-07-04 08:30:00,176.53951009114584
2019-07-04 08:40:00,173.48025207519532
2019-07-04 08:50:00,176.2568832397461
2019-07-04 09:00:00,172.99877395629883
2019-07-04 09:10:00,171.26648025512696
2019-07-04 09:20:00,174.72422993977864
2019-07-04 09:30:00,176.6998156229655
2019-07-04 09:40:00,177.04961547851562
2019-07-04 09:50:00,183.78594182332355
2019-07-04 10:00:00,177.74541803995768
2019-07-04 10:10:00,172.70198669433594
2019-07-04 10:20:00,174.57020924886066
2019-07-04 10:30:00,174.5479242960612
2019-07-04 10:40:00,175.67374954223632
2019-07-04 10:50:00,178.60200373331705
2019-07-04 11:00:00,177.41368306477864
2019-07-04 11:10:00,178.38819961547853
2019-07-04 11:20:00,182.22358474731445
2019-07-04 11:30:00,179.0659912109375
2019-07-04 11:40:00,177.38685607910156
2019-07-04 11:50:00,177.78280220031738
2019-07-04 12:00:00,186.1063060760498
2019-07-04 12:10:00,187.22196044921876
2019-07-04 12:20:00,181.91672172546387
2019-07-04 12:30:00,178.48345756530762
2019-07-04 12:40:00,179.3846549987793
2019-07-04 12:50:00,179.7757125854492
2019-07-04 13:00:00,183.72453384399415
2019-07-04 13:10:00,190.5070327758789
2019-07-04 13:20:00,187.8746025085449
2019-07-04 13:30:00,180.27399368286132
2019-07-04 13:40:00,184.93063201904297
2019-07-04 13:50:00,185.80047836303712
2019-07-04 14:00:00,182.5174331665039
2019-07-04 14:10:00,183.92266006469725
2019-07-04 14:20:00,189.8686851501465
2019-07-04 14:30:00,185.97827606201173
2019-07-04 14:40:00,188.55747680664064
2019-07-04 14:50:00,187.1573341369629
2019-07-04 15:00:00,183.66060104370118
2019-07-04 15:10:00,189.98540267944335
2019-07-04 15:20:00,185.32665481567383
2019-07-04 15:30:00,188.9232048034668
2019-07-04 15:40:00,187.06378326416015
2019-07-04 15:50:00,185.83609771728516
2019-07-04 16:00:00,189.95332107543945
2019-07-04 16:10:00,184.98393173217772
2019-07-04 16:20:00,188.39035263061524
2019-07-04 16:30:00,187.3951431274414
2019-07-04 16:40:00,188.3641845703125
2019-07-04 16:50:00,185.28875350952148
2019-07-04 17:00:00,182.05482788085936
2019-07-04 17:10:00,194.98744430541993
2019-07-04 17:20:00,195.5964256286621
2019-07-04 17:30:00,180.18958053588867
2019-07-04 17:40:00,191.32099685668945
2019-07-04 17:50:00,195.06586151123048
2019-07-04 18:00:00,184.16278457641602
2019-07-04 18:10:00,187.0941192626953
2019-07-04 18:20:00,188.15680618286132
2019-07-04 18:30:00,186.19370956420897
2019-07-04 18:40:00,187.44191360473633
2019-07-04 18:50:00,187.37969818115235
2019-07-04 19:00:00,192.67797775268554
2019-07-04 19:10:00,184.35618858337403
2019-07-04 19:20:00,189.7045642852783
2019-07-04 19:30:00,187.13383712768555
2019-07-04 19:40:00,190.5808982849121
2019-07-04 19:50:00,180.46753463745117
2019-07-04 20:00:00,194.34108963012696
2019-07-04 20:10:00,188.3067367553711
2019-07-04 20:20:00,187.76935653686525
2019-07-04 20:30:00,189.8215705871582
2019-07-04 20:40:00,189.52855758666993
2019-07-04 20:50:00,189.69091364542643
2019-07-04 21:00:00,187.20324300130207
2019-07-04 21:10:00,187.85122146606446
2019-07-04 21:20:00,180.526114654541
2019-07-04 21:30:00,186.27513275146484
2019-07-04 21:40:00,187.89188461303712
2019-07-04 21:50:00,183.4162701924642
2019-07-04 22:00:00,183.73479792277018
2019-07-04 22:10:00,185.9575325012207
2019-07-04 22:20:00,182.97892227172852
2019-07-04 22:30:00,183.92848205566406
2019-07-04 22:40:00,177.61687622070312
2019-07-04 22:50:00,181.50788447062175
2019-07-04 23:00:00,184.03168690999348
2019-07-04 23:10:00,180.06794281005858
2019-07-04 23:20:00,186.99940872192383
2019-07-04 23:30:00,183.04936676025392
2019-07-04 23:40:00,178.81482162475587
2019-07-04 23:50:00,181.14381561279296
2019-07-05 00:00:00,182.1754035949707
2019-07-05 00:10:00,180.6755516052246
2019-07-05 00:20:00,181.9823760986328
2019-07-05 00:30:00,182.94856491088868
2019-07-05 00:40:00,178.74052963256835
2019-07-05 00:50:00,181.1315060933431
2019-07-05 01:00:00,182.96220270792642
2019-07-05 01:10:00,179.98581314086914
2019-07-05 01:20:00,180.9668312072754
2019-07-05 01:30:00,180.96840744018556
2019-07-05 01:40:00,178.95555114746094
2019-07-05 01:50:00,180.95146789550782
2019-07-05 02:00:00,180.08418045043945
2019-07-05 02:10:00,179.20639877319337
2019-07-05 02:20:00,182.113334274292
2019-07-05 02:30:00,186.2316593170166
2019-07-05 02:40:00,179.2431610107422
2019-07-05 02:50:00,183.73096237182617
2019-07-05 03:00:00,181.3609535217285
2019-07-05 03:10:00,177.46387176513673
2019-07-05 03:20:00,183.6903289794922
2019-07-05 03:30:00,177.57914276123046
2019-07-05 03:40:00,175.94599456787108
2019-07-05 03:50:00,178.87317810058593
2019-07-05 04:00:00,180.3459686279297
2019-07-05 04:10:00,179.57245178222655
2019-07-05 04:20:00,179.17945861816406
2019-07-05 04:30:00,181.84789276123047
2019-07-05 04:40:00,179.32206497192382
2019-07-05 04:50:00,180.46625289916992
2019-07-05 05:00:00,181.20545501708983
2019-07-05 05:10:00,179.6350752088759
2019-07-05 05:20:00,178.65660213894313
2019-07-05 05:30:00,184.06731160481772
2019-07-05 05:40:00,176.50249633789062
2019-07-05 05:50:00,184.38402811686197
2019-07-05 06:00:00,190.055614789327
2019-07-05 06:10:00,191.46704502105712
2019-07-05 06:20:00,192.04638748168946
2019-07-05 06:30:00,194.08144302368163
2019-07-05 06:40:00,191.8971305847168
2019-07-05 06:50:00,188.24282836914062
2019-07-05 07:00:00,182.9627498626709
2019-07-05 07:10:00,179.11277961730957
2019-07-05 07:20:00,182.7669219970703
2019-07-05 07:30:00,180.48990116119384
2019-07-05 07:40:00,185.78856792449952
2019-07-05 07:50:00,179.39097747802734
2019-07-05 08:00:00,181.52864456176758
2019-07-05 08:10:00,178.45008087158203
2019-07-05 08:20:00,178.479248046875
2019-07-05 08:30:00,177.574702835083
2019-07-05 08:40:00,179.5554485321045
2019-07-05 08:50:00,178.72187271118165
2019-07-05 09:00:00,182.7862190246582
2019-07-05 09:10:00,181.1192398071289
2019-07-05 09:20:00,179.04406204223633
2019-07-05 09:30:00,181.96736395699637
2019-07-05 09:40:00,180.37094018118722
2019-07-05 09:50:00,184.85514755249022
2019-07-05 10:00:00,183.21256256103516
2019-07-05 10:10:00,181.16884536743163
2019-07-05 10:20:00,181.6586051940918
2019-07-05 10:30:00,182.76733932495117
2019-07-05 10:40:00,186.01542129516602
2019-07-05 10:50:00,185.10716094970704
2019-07-05 11:00:00,188.33125279744465
2019-07-05 11:10:00,188.66041056315103
2019-07-05 11:20:00,189.19552154541014
2019-07-05 11:30:00,190.79666023254396
2019-07-05 11:40:00,191.11967430114746
2019-07-05 11:50:00,183.98530349731445
2019-07-05 12:00:00,188.35562286376953
2019-07-05 12:10:00,189.04054565429686
2019-07-05 12:20:00,190.07182388305665
2019-07-05 12:30:00,189.9210548400879
2019-07-05 12:40:00,181.54677963256836
2019-07-05 12:50:00,184.94969100952147
2019-07-05 13:00:00,198.11550521850586
2019-07-05 13:10:00,191.4960922241211
2019-07-05 13:20:00,193.70989456176758
2019-07-05 13:30:00,188.5224411010742
2019-07-05 13:40:00,188.15836334228516
2019-07-05 13:50:00,193.79706192016602
2019-07-05 14:00:00,194.40303802490234
2019-07-05 14:10:00,197.74468536376952
2019-07-05 14:20:00,190.90023803710938
2019-07-05 14:30:00,187.70822830200194
