runtimedt,overallprobadt,overallprobaval,wifidt,wifival,wifiproba,co2dt,co2val,co2proba,elecdt,elecval,elecproba
2019-02-07 12:36:05.024663,2019-02-07 12:35:53-08:00,0.9294642303776641,2019-02-07 12:31:49-08:00,576,0,2019-02-07 10:54:52-08:00,246,0.9294642303776641,2019-02-07 12:35:53-08:00,296.818939,0.01225332372805843
2019-02-09 20:49:17.672232,2019-02-09 20:49:08-08:00,0.591262283942106,2019-02-09 20:41:54-08:00,91,0.22739880967342063,2019-02-09 05:45:01-08:00,398.0,0.591262283942106,2019-02-09 20:49:08-08:00,146.644012,0.3338686520769788
2019-02-09 20:50:32.620805,2019-02-09 20:50:23-08:00,0.591262283942106,2019-02-09 20:41:54-08:00,91,0.22739880967342063,2019-02-09 05:45:01-08:00,398.0,0.591262283942106,2019-02-09 20:50:23-08:00,140.988159,0.3655321248019421
2019-02-09 21:03:14.160337,2019-02-09 21:02:54-08:00,0.591262283942106,2019-02-09 21:01:54-08:00,92,0.2230256933595649,2019-02-09 05:45:01-08:00,398.0,0.591262283942106,2019-02-09 21:02:54-08:00,142.498,0.3569513946910804
