Bainer.AC.AHU01.Cooling Valve Output
Bainer.AC.AHU01.Heating Valve Output
Bainer.AC.AHU01.Outside Air Temp
Bainer.AC.AHU01.Supply Air Pressure
Bainer.AC.AHU01.Supply Air Pressure Setpoint
Bainer.AC.AHU01.Supply Air Temp
Bainer.AC.AHU01.Supply Air Temp Setpoint
Bainer.AC.AHU01.Supply Fan VFD Frequency
Bainer.AC.AHU01.Supply Fan VFD Power HP
Bainer.AC.AHU01.Supply Fan VFD Power KW
Bainer.AC.AHU01.Supply Fan VFD:KWH
Bainer.AC.AHU02.Cooling Valve Output
Bainer.AC.AHU02.Heating Valve Output
Bainer.AC.AHU02.Outside Air Temp
Bainer.AC.AHU02.Supply Air Temp
Bainer.AC.AHU02.Supply Air Temp Setpoint
Bainer.AC.AHU03.Cooling Valve Output
Bainer.AC.AHU03.Heating Valve Output
Bainer.AC.AHU03.Outside Air Temp
Bainer.AC.AHU03.Supply Air Pressure
Bainer.AC.AHU03.Supply Air Temp
Bainer.AC.AHU03.Supply Air Temp Setpoint
Bainer.AC.AHU03.Supply Fan VFD Frequency
Bainer.AC.AHU03.Supply Fan VFD Power KW
Bainer.AC.AHU03.Supply Fan VFD:KWH
Bainer.AC.AHU04.Cooling Valve Output
Bainer.AC.AHU04.Heating Valve Output
Bainer.AC.AHU04.Outside Air Temp
Bainer.AC.AHU04.Supply Air Temp
Bainer.AC.AHU04.Supply Air Temp Setpoint
Bainer.AC.AHU05.Cooling Valve Output
Bainer.AC.AHU05.Heating Valve Output
Bainer.AC.AHU05.Outside Air Temp
Bainer.AC.AHU05.Supply Air Pressure
Bainer.AC.AHU05.Supply Air Temp
Bainer.AC.AHU05.Supply Air Temp Setpoint
Bainer.AC.AHU05.Supply Fan VFD Frequency
Bainer.AC.AHU05.Supply Fan VFD Power KW
Bainer.AC.AHU05.Supply Fan VFD:KWH
Bainer.AC.AHU06.Cooling Valve Output
Bainer.AC.AHU06.Heating Valve Output
Bainer.AC.AHU06.Outside Air Temp
Bainer.AC.AHU06.Supply Air Pressure
Bainer.AC.AHU06.Supply Air Temp
Bainer.AC.AHU06.Supply Air Temp Setpoint
Bainer.AC.AHU06.Supply Fan VFD Frequency
Bainer.AC.AHU06.Supply Fan VFD Power KW
Bainer.AC.AHU06.Supply Fan VFD:KWH
Bainer.AC.AHU07.Cooling Valve Output
Bainer.AC.AHU07.Heating Valve Output
Bainer.AC.AHU07.Outside Air Temp
Bainer.AC.AHU07.Supply Air Temp
Bainer.AC.AHU07.Supply Air Temp Setpoint
Bainer.AC.AHU08.Cooling Valve Output
Bainer.AC.AHU08.Heating Valve Output
Bainer.AC.AHU08.Outside Air Temp
Bainer.AC.AHU08.Supply Air Pressure
Bainer.AC.AHU08.Supply Air Temp
Bainer.AC.AHU08.Supply Air Temp Setpoint
Bainer.AC.AHU08.Supply Fan VFD Frequency
Bainer.AC.AHU08.Supply Fan VFD Power KW
Bainer.AC.AHU08.Supply Fan VFD:KWH
Bainer.AC.AHU09.Cooling Valve Output
Bainer.AC.AHU09.Heating Valve Output
Bainer.AC.AHU09.Outside Air Temp
Bainer.AC.AHU09.Supply Air Temp
Bainer.AC.AHU09.Supply Air Temp Setpoint
Bainer.AC.AHU10.Cooling Valve Output
Bainer.AC.AHU10.Heating Valve Output
Bainer.AC.AHU10.Outside Air Temp
Bainer.AC.AHU10.Supply Air Pressure
Bainer.AC.AHU10.Supply Air Temp
Bainer.AC.AHU10.Supply Air Temp Setpoint
Bainer.AC.AHU10.Supply Fan VFD Frequency
Bainer.AC.AHU10.Supply Fan VFD Power KW
Bainer.AC.AHU10.Supply Fan VFD:KWH
Bainer.AC.AHU11.Cooling Valve Output
Bainer.AC.AHU11.Heating Valve Output
Bainer.AC.AHU11.Outside Air Temp
Bainer.AC.AHU11.Supply Air Pressure
Bainer.AC.AHU11.Supply Air Temp
Bainer.AC.AHU11.Supply Air Temp Setpoint
Bainer.AC.AHU11.Supply Fan VFD Frequency
Bainer.AC.AHU11.Supply Fan VFD Power KW
Bainer.AC.AHU11.Supply Fan VFD:KWH
Bainer.AC.AHU12.Cooling Valve Output
Bainer.AC.AHU12.Heating Valve Output
Bainer.AC.AHU12.Outside Air Temp
Bainer.AC.AHU12.Supply Air Temp
Bainer.AC.AHU12.Supply Air Temp Setpoint
Bainer.AC.AHU13.Cooling Valve Output
Bainer.AC.AHU13.Heating Valve Output
Bainer.AC.AHU13.Outside Air Temp
Bainer.AC.AHU13.Supply Air Pressure
Bainer.AC.AHU13.Supply Air Temp
Bainer.AC.AHU13.Supply Air Temp Setpoint
Bainer.AC.AHU13.Supply Fan VFD Frequency
Bainer.AC.AHU13.Supply Fan VFD Power KW
Bainer.AC.AHU13.Supply Fan VFD:KWH
Bainer.AC.AHU14.Cooling Valve Output
Bainer.AC.AHU14.Heating Valve Output
Bainer.AC.AHU14.Outside Air Temp
Bainer.AC.AHU14.Supply Air Temp
Bainer.AC.AHU14.Supply Air Temp Setpoint
Bainer.AC.AHU15.Cooling Valve Output
Bainer.AC.AHU15.Heating Valve Output
Bainer.AC.AHU15.Outside Air Temp
Bainer.AC.AHU15.Supply Air Pressure
Bainer.AC.AHU15.Supply Air Temp
Bainer.AC.AHU15.Supply Air Temp Setpoint
Bainer.AC.AHU15.Supply Fan VFD Frequency
Bainer.AC.AHU15.Supply Fan VFD Power KW
Bainer.AC.AHU15.Supply Fan VFD:KWH
Bainer.AHU.AC01.CCV
Bainer.AHU.AC01.CLGSP
Bainer.AHU.AC01.HCV
Bainer.AHU.AC01.HTGSP
Bainer.AHU.AC01.Mode
Bainer.AHU.AC01.RSP
Bainer.AHU.AC01.Speed
Bainer.AHU.AC01.Supply Fan Run Status
Bainer.AHU.AC01.Supply Fan Start Stop
Bainer.AHU.AC01.SVO
Bainer.AHU.AC01.Zone Air Temp
Bainer.AHU.AC02.CCV
Bainer.AHU.AC02.CLGSP
Bainer.AHU.AC02.HCV
Bainer.AHU.AC02.HTGSP
Bainer.AHU.AC02.Mode
Bainer.AHU.AC02.RSP
Bainer.AHU.AC02.Supply Fan Run Status
Bainer.AHU.AC02.Supply Fan Start Stop
Bainer.AHU.AC02.Zone Air Temp
Bainer.AHU.AC03.CCV
Bainer.AHU.AC03.CLGSP
Bainer.AHU.AC03.HCV
Bainer.AHU.AC03.HTGSP
Bainer.AHU.AC03.Mode
Bainer.AHU.AC03.RSP
Bainer.AHU.AC03.Speed
Bainer.AHU.AC03.Supply Fan Run Status
Bainer.AHU.AC03.Supply Fan Start Stop
Bainer.AHU.AC03.SVO
Bainer.AHU.AC03.Zone Air Temp
Bainer.AHU.AC04.CCV
Bainer.AHU.AC04.CLGSP
Bainer.AHU.AC04.HCV
Bainer.AHU.AC04.HTGSP
Bainer.AHU.AC04.Mode
Bainer.AHU.AC04.RSP
Bainer.AHU.AC04.Supply Fan Run Status
Bainer.AHU.AC04.Supply Fan Start Stop
Bainer.AHU.AC04.Zone Air Temp
Bainer.AHU.AC05.CCV
Bainer.AHU.AC05.CLGSP
Bainer.AHU.AC05.HCV
Bainer.AHU.AC05.HTGSP
Bainer.AHU.AC05.Mode
Bainer.AHU.AC05.RSP
Bainer.AHU.AC05.Speed
Bainer.AHU.AC05.Supply Fan Run Status
Bainer.AHU.AC05.Supply Fan Start Stop
Bainer.AHU.AC05.SVO
Bainer.AHU.AC05.Zone Air Temp
Bainer.AHU.AC06.CCV
Bainer.AHU.AC06.CLGSP
Bainer.AHU.AC06.HCV
Bainer.AHU.AC06.HTGSP
Bainer.AHU.AC06.Mode
Bainer.AHU.AC06.RSP
Bainer.AHU.AC06.Speed
Bainer.AHU.AC06.Supply Fan Run Status
Bainer.AHU.AC06.Supply Fan Start Stop
Bainer.AHU.AC06.SVO
Bainer.AHU.AC06.Zone Air Temp
Bainer.AHU.AC07.CCV
Bainer.AHU.AC07.CLGSP
Bainer.AHU.AC07.HCV
Bainer.AHU.AC07.HTGSP
Bainer.AHU.AC07.Mode
Bainer.AHU.AC07.RSP
Bainer.AHU.AC07.Supply Fan Run Status
Bainer.AHU.AC07.Supply Fan Start Stop
