timestamp,co2,elec_with_hvac,elec_no_hvac,rh,temp,wifi,hours
7/15/2019 5:20,-29.0,1733.7,269.2,64.3,26.4,0.0,1.0
7/15/2019 5:30,-33.0,2152.6,254.8,63.8,26.3,0.0,1.0
7/15/2019 5:40,-34.0,1733.1,273.4,63.0,26.3,0.0,1.0
7/15/2019 5:50,-33.0,1728.7,272.5,62.5,26.3,0.0,1.0
7/15/2019 6:00,-33.0,1729.7,278.4,62.5,26.3,0.0,1.0
7/15/2019 6:10,-31.0,2170.2,284.1,62.5,26.3,0.0,1.0
7/15/2019 6:20,-33.0,1809.4,366.8,62.6,26.3,0.0,1.0
7/15/2019 6:30,-21.0,1813.9,348.5,62.6,26.3,1.0,1.0
7/15/2019 6:40,-3.0,1778.4,333.9,63.0,26.4,1.0,1.0
7/15/2019 6:50,14.0,2206.7,336.2,62.9,26.4,1.0,1.0
7/15/2019 7:00,18.0,1966.1,522.6,63.0,26.4,1.0,1.0
7/15/2019 7:10,34.0,1889.6,452.4,63.4,26.4,2.0,1.0
7/15/2019 7:20,67.0,1828.1,388.5,64.1,26.4,4.0,1.0
7/15/2019 7:30,83.0,1694.6,261.3,65.2,26.4,8.0,1.0
7/15/2019 7:40,100.0,1702.9,263.2,64.9,26.4,8.0,1.0
7/15/2019 7:50,127.0,1706.0,263.5,63.5,26.4,9.0,1.0
7/15/2019 8:00,162.0,2208.1,285.8,62.5,26.4,12.0,1.0
7/15/2019 8:10,188.0,1785.0,321.5,64.8,26.5,12.0,1.0
7/15/2019 8:20,202.0,1738.9,288.0,62.7,26.1,15.0,0.0
7/15/2019 8:30,185.0,2616.5,1171.5,60.0,26.3,17.0,0.0
7/15/2019 8:40,167.0,3086.8,1128.5,58.9,26.3,21.0,0.0
7/15/2019 8:50,216.0,2600.1,1150.7,67.2,26.5,24.0,0.0
7/15/2019 9:00,258.0,2647.0,1206.9,67.8,26.4,24.0,0.0
7/15/2019 9:10,311.0,2859.1,1418.0,61.8,26.5,25.0,0.0
7/15/2019 9:20,344.0,3369.4,1380.3,60.7,26.6,26.0,0.0
7/15/2019 9:30,373.0,2739.8,1298.3,59.1,26.6,26.0,0.0
7/15/2019 9:40,404.0,2716.5,1274.0,60.3,26.6,27.0,0.0
7/15/2019 9:50,460.0,2750.7,1314.5,63.9,26.9,26.0,0.0
7/15/2019 10:00,560.0,3312.7,1314.3,63.2,27.1,26.0,0.0
7/15/2019 10:10,633.0,2737.0,1314.0,58.7,26.2,27.0,0.0
7/15/2019 10:20,692.0,2753.1,1318.3,55.5,26.3,28.0,0.0
7/15/2019 10:30,742.0,3393.6,1328.4,61.4,26.4,17.0,0.0
7/15/2019 10:40,791.0,2632.6,1206.7,59.8,26.4,29.0,0.0
7/15/2019 10:50,863.0,2818.2,1392.3,62.8,26.5,29.0,0.0
7/15/2019 11:00,769.0,2740.7,1303.1,64.4,26.5,28.0,0.0
7/15/2019 11:10,746.0,3534.9,1439.4,62.4,26.7,26.0,0.0
7/15/2019 11:20,827.0,2719.2,1267.9,67.5,26.0,30.0,0.0
7/15/2019 11:30,902.0,2715.9,1269.9,65.2,25.8,28.0,0.0
7/15/2019 11:40,780.0,2653.0,1353.5,63.2,26.2,28.0,0.0
7/15/2019 11:50,630.0,3422.3,1434.2,62.9,26.2,26.0,0.0
7/15/2019 12:00,607.0,2577.3,1266.6,69.3,26.4,18.0,0.0
7/15/2019 12:10,569.0,2820.6,1404.9,72.5,27.3,20.0,0.0
7/15/2019 12:20,543.0,3600.8,1465.3,70.2,26.5,21.0,0.0
7/15/2019 12:30,506.0,2831.0,1401.6,64.9,26.6,23.0,0.0
7/15/2019 12:40,478.0,2716.8,1291.9,62.5,26.6,23.0,0.0
7/15/2019 12:50,451.0,2737.5,1301.8,61.0,26.1,26.0,0.0
7/15/2019 13:00,426.0,3493.0,1331.6,64.7,26.6,23.0,0.0
7/15/2019 13:10,404.0,3438.7,2004.5,61.9,26.3,28.0,0.0
7/15/2019 13:20,380.0,2726.5,1302.1,61.0,26.4,21.0,0.0
7/15/2019 13:30,378.0,2713.2,1290.2,63.8,26.7,27.0,0.0
7/15/2019 13:40,383.0,3485.2,1306.8,62.9,26.6,29.0,0.0
7/15/2019 13:50,406.0,2696.4,1260.2,61.3,26.9,23.0,0.0
7/15/2019 14:00,417.0,2828.6,1404.6,61.9,26.6,23.0,0.0
7/15/2019 14:10,426.0,3569.7,1364.4,61.7,26.5,26.0,0.0
7/15/2019 14:20,427.0,2745.2,1326.1,62.4,26.3,23.0,0.0
7/15/2019 14:30,423.0,2789.2,1369.1,62.1,26.4,26.0,0.0
7/15/2019 14:40,416.0,2825.9,1399.9,67.9,26.5,28.0,0.0
7/15/2019 14:50,432.0,3536.7,1259.6,65.3,26.4,28.0,0.0
7/15/2019 15:00,401.0,2650.2,1220.4,63.4,26.4,25.0,0.0
7/15/2019 15:10,385.0,2678.7,1250.3,64.8,26.5,22.0,0.0
7/15/2019 15:20,399.0,3364.2,1218.0,63.0,26.5,26.0,0.0
7/15/2019 15:30,431.0,3512.4,1279.8,61.7,26.7,24.0,0.0
7/15/2019 15:40,407.0,2661.3,1240.2,62.4,26.7,22.0,0.0
7/15/2019 15:50,368.0,2679.8,1230.9,63.2,26.7,24.0,0.0
7/15/2019 16:00,367.0,3470.7,1241.0,60.3,26.7,26.0,0.0
7/15/2019 16:10,366.0,2707.8,1286.2,66.2,26.5,25.0,0.0
7/15/2019 16:20,337.0,2704.2,1285.5,69.8,26.5,24.0,0.0
7/15/2019 16:30,340.0,2724.6,1304.0,70.0,26.7,23.0,0.0
7/15/2019 16:40,333.0,3537.3,1287.1,68.2,26.8,17.0,0.0
7/15/2019 16:50,331.0,2854.1,1421.8,64.3,26.0,15.0,0.0
7/15/2019 17:00,322.0,2712.3,1267.8,66.2,25.9,15.0,1.0
7/15/2019 17:10,319.0,3513.8,1269.0,63.9,25.6,14.0,1.0
7/15/2019 17:20,318.0,2704.5,1282.5,62.4,26.1,13.0,1.0
7/15/2019 17:30,321.0,2589.6,1160.7,64.3,26.2,11.0,1.0
7/15/2019 17:40,314.0,2593.6,1177.4,68.1,26.2,9.0,1.0
7/15/2019 17:50,319.0,3337.2,1119.7,71.1,26.3,8.0,1.0
7/15/2019 18:00,298.0,1706.1,269.4,69.6,26.5,8.0,1.0
7/15/2019 18:10,291.0,1691.2,269.2,64.0,26.8,7.0,1.0
7/15/2019 18:20,279.0,2496.4,283.8,67.2,27.1,8.0,1.0
7/15/2019 18:30,281.0,1683.8,265.2,66.8,26.1,8.0,1.0
7/15/2019 18:40,270.0,1717.6,291.1,60.7,26.2,7.0,1.0
7/15/2019 18:50,273.0,1691.4,270.8,61.4,26.3,6.0,1.0
7/15/2019 19:00,261.0,2463.9,297.6,61.6,26.5,4.0,1.0
7/15/2019 19:10,254.0,1698.5,261.3,63.8,26.1,2.0,1.0
7/15/2019 19:20,242.0,1697.7,281.5,63.9,26.2,3.0,1.0
7/15/2019 19:30,240.0,2273.4,415.6,64.1,26.7,3.0,1.0
7/15/2019 19:40,232.0,1780.1,368.8,64.2,26.8,4.0,1.0
7/15/2019 19:50,225.0,1770.3,345.4,65.1,26.9,3.0,1.0
7/15/2019 20:00,217.0,1793.4,354.7,65.7,26.8,2.0,1.0
7/15/2019 20:10,213.0,2497.6,395.3,64.2,26.8,2.0,1.0
7/15/2019 20:20,209.0,1816.5,382.7,65.8,26.7,2.0,1.0
7/15/2019 20:30,195.0,1814.9,382.1,64.7,26.9,2.0,1.0
7/15/2019 20:40,194.0,2317.1,401.2,63.9,26.5,2.0,1.0
7/15/2019 20:50,191.0,1735.1,287.7,64.7,26.5,2.0,1.0
7/15/2019 21:00,183.0,1703.6,264.9,64.9,26.4,2.0,1.0
7/15/2019 21:10,179.0,1708.3,263.8,64.5,26.4,2.0,1.0
7/15/2019 21:20,178.0,2275.4,256.5,66.4,26.4,2.0,1.0
7/15/2019 21:30,173.0,1706.3,275.9,66.1,26.5,2.0,1.0
7/15/2019 21:40,166.0,1699.3,262.1,65.7,26.5,2.0,1.0
7/15/2019 21:50,152.0,1720.7,289.4,66.1,26.5,2.0,1.0
7/15/2019 22:00,148.0,2261.3,292.2,65.7,26.6,2.0,1.0
7/15/2019 22:10,143.0,1786.8,356.4,67.4,26.6,2.0,1.0
7/15/2019 22:20,136.0,1803.4,371.6,67.1,26.6,2.0,1.0
7/15/2019 22:30,137.0,2404.5,340.7,66.7,26.7,2.0,1.0
7/15/2019 22:40,137.0,1799.8,344.0,70.6,26.4,2.0,1.0
7/15/2019 22:50,129.0,1807.8,343.8,70.3,26.2,2.0,1.0
7/15/2019 23:00,129.0,1722.1,284.4,65.1,26.1,2.0,1.0
7/15/2019 23:10,127.0,2249.6,299.6,66.5,26.1,2.0,1.0
7/15/2019 23:20,121.0,1710.5,284.6,68.5,26.1,2.0,1.0
7/15/2019 23:30,118.0,1687.6,257.3,65.1,26.1,2.0,1.0
7/15/2019 23:40,,1705.9,279,62.5,26.1,,1
7/15/2019 23:50,,2213.7,283.2,61.4,26.1,,1
