fused-proba-dt,fused-proba-AVG,truth-val,elec-val,elec-proba,wifi-val,wifi-proba,co2-val,co2-proba
2019-07-16 00:00:00,0.4828763995296191,1,4816.5,0.9498655873050599,2,0.49481220595115205,118,0.003951405332645486
2019-07-16 00:05:00,0.48489043279816696,1,4672.4,0.9563494391628793,2,0.49481220595115205,120,0.0035096532804694824
2019-07-16 00:10:00,0.48269787782069656,1,4837.8,0.9488329160217704,2,0.49481220595115205,116,0.004448511489167251
2019-07-16 00:15:00,0.48386561693905783,1,4758.2,0.9525920165853632,2,0.49481220595115205,117,0.0041926282806582504
2019-07-16 00:20:00,0.4834701538138848,1,4801.3,0.9505904138788017,2,0.49481220595115205,114,0.0050078416117008695
2019-07-16 00:25:00,0.4760367982260476,1,5203.6,0.9276610882674968,2,0.49481220595115205,112,0.005637100459493949
2019-07-16 00:30:00,0.4769032824044892,1,5175.3,0.9295527168356932,2,0.49481220595115205,110,0.006344924426622156
2019-07-16 00:35:00,0.4849428555956819,1,4782.1,0.9514917886316322,2,0.49481220595115205,105,0.008524572204261616
2019-07-16 00:40:00,0.47648687263983974,1,5226.1,0.9261238397641057,2,0.49481220595115205,105,0.008524572204261616
2019-07-16 00:45:00,0.4789193643646749,1,5123.4,0.9329034466109019,2,0.49481220595115205,104,0.009042440531970897
2019-07-16 00:50:00,0.47720764410205607,1,5227.6,0.9260202946899893,2,0.49481220595115205,101,0.0107904316650268
2019-07-16 00:55:00,0.4779274050864654,1,5205.6,0.9275256470764063,2,0.49481220595115205,100,0.011444362231837868
2019-07-16 01:00:00,0.4755856362018309,1,5304.9,0.9205003404225028,2,0.49481220595115205,100,0.011444362231837868
2019-07-16 01:05:00,0.4635154502999093,1,5746.0,0.8812591638915286,2,0.49481220595115205,96,0.014474981057047476
2019-07-16 01:10:00,0.4804518680396044,1,5164.4,0.9302690249526824,2,0.49481220595115205,94,0.01627437321497882
2019-07-16 01:15:00,0.4826142166069222,1,5130.2,0.9324729993152049,2,0.49481220595115205,90,0.020557444554409554
2019-07-16 01:20:00,0.4889103224230797,1,4784.9,0.9513613167636774,2,0.49481220595115205,90,0.020557444554409554
2019-07-16 01:25:00,0.49010117201043957,1,4792.3,0.9510148935661629,2,0.49481220595115205,87,0.024476416514003896
2019-07-16 01:30:00,0.4907150251363843,1,4850.4,0.9482125992964516,2,0.49481220595115205,84,0.029120270161549278
2019-07-16 01:35:00,0.4892928142561869,1,4998.2,0.9403863808542322,2,0.49481220595115205,82,0.03267985596317646
2019-07-16 01:40:00,0.48558806428895734,1,5151.6,0.9311015899911669,2,0.49481220595115205,83,0.03085039692455316
2019-07-16 01:45:00,0.48466580083577454,1,5193.6,0.9283347996316184,2,0.49481220595115205,83,0.03085039692455316
2019-07-16 01:50:00,0.4964332043860072,1,4793.1,0.9509773025325986,2,0.49481220595115205,77,0.04351010467427108
2019-07-16 01:55:00,0.49763186571038903,1,4713.8,0.954573286505744,2,0.49481220595115205,77,0.04351010467427108
2019-07-16 02:00:00,0.5001236687782019,1,4661.2,0.9568184386734401,2,0.49481220595115205,75,0.04874036171001339
2019-07-16 02:05:00,0.5028491828345719,1,4680.2,0.9560199469204785,2,0.49481220595115205,72,0.057715395632085054
2019-07-16 02:10:00,0.4997465381000727,1,4880.3,0.9467120127169809,2,0.49481220595115205,72,0.057715395632085054
2019-07-16 02:15:00,0.5051544496852068,1,4678.0,0.9561131201214508,2,0.49481220595115205,70,0.06453802298301758
2019-07-16 02:20:00,0.5010098141549119,1,5071.4,0.9361117886871362,2,0.49481220595115205,68,0.07210544782644746
2019-07-16 02:25:00,0.4971151668314648,1,5137.7,0.9319952715602245,2,0.49481220595115205,70,0.06453802298301758
2019-07-16 02:30:00,0.5097909703606534,1,4822.8,0.9495622226992938,2,0.49481220595115205,65,0.08499848243151409
2019-07-16 02:35:00,0.5125661014363033,1,4746.0,0.9531444583785792,2,0.49481220595115205,64,0.08974163997917883
2019-07-16 02:40:00,0.5082506447559816,1,4825.0,0.9494558769628432,2,0.49481220595115205,66,0.08048385135394942
2019-07-16 02:45:00,0.5120770119023895,1,4880.6,0.9466967506959799,2,0.49481220595115205,63,0.09472207906003649
