timestamp,Elec-val,truth-val
2019-07-08 12:45:00,22326.4,0
2019-07-08 12:50:00,24114.4,0
2019-07-08 12:55:00,20342.1,0
2019-07-08 13:00:00,20033.9,0
2019-07-08 13:05:00,21335.7,0
2019-07-08 13:10:00,21978.6,0
2019-07-08 13:15:00,21298.0,0
2019-07-08 13:20:00,21232.4,0
2019-07-08 13:25:00,21205.0,0
2019-07-08 13:30:00,20253.0,0
2019-07-08 13:35:00,20225.8,0
2019-07-08 13:40:00,20281.6,0
2019-07-08 13:45:00,20926.2,0
2019-07-08 13:50:00,19388.2,0
2019-07-08 13:55:00,19434.9,0
2019-07-09 11:00:00,16104.1,0
2019-07-09 11:05:00,16351.9,0
2019-07-09 11:10:00,18968.7,0
2019-07-09 11:15:00,19177.1,0
2019-07-09 11:20:00,17223.8,0
2019-07-09 11:25:00,18505.6,0
2019-07-09 11:30:00,19823.3,0
2019-07-09 11:35:00,19654.9,0
2019-07-09 11:40:00,21264.0,0
2019-07-09 11:45:00,19882.6,0
2019-07-09 11:50:00,20367.5,0
2019-07-09 11:55:00,19314.9,0
2019-07-09 12:00:00,19846.9,0
2019-07-09 12:05:00,17892.9,0
2019-07-09 12:10:00,19457.0,0
2019-07-09 12:15:00,21511.3,0
2019-07-09 12:20:00,20448.6,0
2019-07-09 12:25:00,21042.5,0
2019-07-09 12:30:00,19296.4,0
2019-07-09 12:35:00,20252.6,0
2019-07-09 12:40:00,20541.1,0
2019-07-09 12:45:00,20096.3,0
2019-07-09 12:50:00,19908.4,0
2019-07-09 12:55:00,20512.3,0
2019-07-09 13:00:00,21334.8,0
2019-07-09 13:05:00,20726.3,0
2019-07-09 13:10:00,21863.4,0
2019-07-09 13:15:00,20553.5,0
2019-07-09 13:20:00,21176.1,0
2019-07-09 13:25:00,21261.2,0
2019-07-09 13:30:00,19654.4,0
2019-07-09 13:35:00,21499.6,0
2019-07-09 13:40:00,20120.0,0
2019-07-09 13:45:00,19704.2,0
2019-07-09 13:50:00,19680.3,0
2019-07-09 13:55:00,18729.1,0
2019-07-10 11:00:00,19127.1,0
2019-07-10 11:05:00,19393.6,0
2019-07-10 11:10:00,15313.7,0
2019-07-10 11:15:00,15449.3,0
2019-07-10 11:20:00,15623.6,0
2019-07-10 11:25:00,16030.1,0
2019-07-10 11:30:00,16347.0,0
2019-07-10 11:35:00,16456.8,0
2019-07-10 11:40:00,18698.4,0
2019-07-10 11:45:00,18601.6,0
2019-07-10 11:50:00,18261.8,0
2019-07-10 11:55:00,19816.0,0
2019-07-10 12:00:00,18381.6,0
2019-07-10 12:05:00,16974.3,0
2019-07-10 12:10:00,17639.4,0
2019-07-10 12:15:00,18064.0,0
2019-07-10 12:20:00,18247.9,0
2019-07-10 12:25:00,18547.7,0
2019-07-10 12:30:00,18392.4,0
2019-07-10 12:35:00,18536.9,0
2019-07-10 12:40:00,17425.6,0
2019-07-10 12:45:00,17264.5,0
2019-07-10 12:50:00,17105.9,0
