runtimedt,overallprobadt,overallprobaval,wifidt,wifival,wifiproba,co2dt,co2val,co2proba,elecdt,elecval,elecproba
2019-01-28 20:35:10.488594,2019-01-29T04:35:02.1390075Z,0.17247421607527136,2019-01-29T04:31:27.6890106Z,189,0.024621681576108445,2019-01-28T13:45:00Z,599.0,0.07227040600353607,2019-01-29T04:35:02.1390075Z,187.578491,0.15459884216106923
2019-01-28 20:40:11.640694,2019-01-29T04:40:02.6830139Z,0.17247421607527136,2019-01-29T04:31:27.6890106Z,189,0.024621681576108445,2019-01-28T13:45:00Z,599.0,0.07227040600353607,2019-01-29T04:40:02.6830139Z,191.643112,0.1419617006947984
2019-01-28 20:45:12.849194,2019-01-29T04:44:42.8650054Z,0.17247421607527136,2019-01-29T04:41:27.7130126Z,180,0.030660667781475803,2019-01-28T13:45:00Z,599.0,0.07227040600353607,2019-01-29T04:44:42.8650054Z,185.527542,0.1613169736786565
2019-01-28 20:50:14.276234,2019-01-29T04:50:02.149002Z,0.17247421607527136,2019-01-29T04:41:27.7130126Z,180,0.030660667781475803,2019-01-28T13:45:00Z,599.0,0.07227040600353607,2019-01-29T04:50:02.149002Z,191.0084,0.143876650355241
2019-01-28 20:55:15.550193,2019-01-29T04:55:02.0990142Z,0.17247421607527136,2019-01-29T04:51:28.4820098Z,178,0.03218598669042816,2019-01-28T13:45:00Z,599.0,0.07227040600353607,2019-01-29T04:55:02.0990142Z,183.5477,0.1680239613577833
2019-01-28 21:00:16.793884,2019-01-29T05:00:02.7170104Z,0.17247421607527136,2019-01-29T04:51:28.4820098Z,178,0.03218598669042816,2019-01-28T13:45:00Z,599.0,0.07227040600353607,2019-01-29T05:00:02.7170104Z,186.554321,0.1579246141262054
2019-01-28 21:05:18.044377,2019-01-29T05:05:02.6860046Z,0.19681061359349228,2019-01-29T05:01:27.7340087Z,168,0.040977861367588186,2019-01-28T13:45:00Z,599.0,0.07227040600353607,2019-01-29T05:05:02.6860046Z,175.697754,0.19681061359349228
2019-01-28 21:10:19.434651,2019-01-29T05:10:02.0860137Z,0.19681061359349228,2019-01-29T05:01:27.7340087Z,168,0.040977861367588186,2019-01-28T13:45:00Z,599.0,0.07227040600353607,2019-01-29T05:10:02.0860137Z,189.267487,0.1492394694999628
2019-01-28 21:15:20.712277,2019-01-29T05:15:02.07901Z,0.19681061359349228,2019-01-29T05:11:27.754013Z,143,0.07403381355611716,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T05:15:02.07901Z,191.573425,0.1421709049297939
2019-01-28 21:20:22.001501,2019-01-29T05:20:02.152008Z,0.19681061359349228,2019-01-29T05:11:27.754013Z,143,0.07403381355611716,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T05:20:02.152008Z,194.806488,0.13273302332166137
2019-01-28 21:25:26.323294,2019-01-29T05:25:16.2130126Z,0.19681061359349228,2019-01-29T05:21:27.7760009Z,138,0.08309628231732802,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T05:25:16.2130126Z,175.84407,0.1962415542983189
2019-01-28 21:30:27.645549,2019-01-29T05:30:22.1280059Z,0.2364178854018537,2019-01-29T05:21:27.7760009Z,138,0.08309628231732802,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T05:30:22.1280059Z,166.200241,0.2364178854018537
2019-01-28 21:35:30.263961,2019-01-29T05:35:22.1410064Z,0.24490144482476772,2019-01-29T05:31:29.5960083Z,130,0.09970548545328684,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T05:35:22.1410064Z,164.315292,0.24490144482476772
2019-01-28 21:40:34.917725,2019-01-29T05:40:22.5310058Z,0.24490144482476772,2019-01-29T05:31:29.5960083Z,130,0.09970548545328684,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T05:40:22.5310058Z,168.203888,0.22762500086838444
2019-01-28 21:45:36.183280,2019-01-29T05:45:22.1280059Z,0.2458656529091675,2019-01-29T05:41:28.1620025Z,158,0.05204217136049061,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T05:45:22.1280059Z,164.103882,0.2458656529091675
2019-01-28 21:50:37.470983,2019-01-29T05:50:32.1420135Z,0.250767834341853,2019-01-29T05:41:28.1620025Z,158,0.05204217136049061,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T05:50:32.1420135Z,163.037567,0.250767834341853
2019-01-28 21:55:39.462912,2019-01-29T05:55:31.9720001Z,0.250767834341853,2019-01-29T05:51:28.1570129Z,154,0.05721592491826266,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T05:55:31.9720001Z,215.967834,0.0833083392783942
2019-01-28 22:00:40.868534,2019-01-29T06:00:32.2640075Z,0.250767834341853,2019-01-29T05:51:28.1570129Z,154,0.05721592491826266,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:00:32.2640075Z,184.888382,0.16345825752090504
2019-01-28 22:05:42.172262,2019-01-29T06:05:32.5120086Z,0.250767834341853,2019-01-29T06:01:28.1830139Z,137,0.08502589947725814,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:05:32.5120086Z,169.339111,0.22274656932314119
2019-01-28 22:10:43.429780,2019-01-29T06:10:32.9370117Z,0.27796976716593513,2019-01-29T06:01:28.1830139Z,137,0.08502589947725814,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:10:32.9370117Z,157.354919,0.27796976716593513
2019-01-28 22:15:44.741244,2019-01-29T06:15:32.9460144Z,0.27796976716593513,2019-01-29T06:11:28.1980133Z,127,0.10666073931901443,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:15:32.9460144Z,163.6335,0.24802015524539855
2019-01-28 22:17:57.518637,2019-01-29T06:17:42.3930053Z,0.2520128047248489,2019-01-29T06:11:28.1980133Z,127,0.10666073931901443,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:17:42.3930053Z,162.768982,0.2520128047248489
2019-01-28 22:23:01.672172,2019-01-29T06:22:52.6119995Z,0.3748861810472838,2019-01-29T06:21:28.2120056Z,101,0.186383277873728,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:22:52.6119995Z,139.359238,0.3748861810472838
2019-01-28 22:28:02.813259,2019-01-29T06:27:52.451004Z,0.3748861810472838,2019-01-29T06:21:28.2120056Z,101,0.186383277873728,2019-01-29T01:45:00Z,611.0,0.061413566483859205,2019-01-29T06:27:52.451004Z,139.668488,0.37310287276455323
