fused-proba-dt,fused-proba-RMS,truth-val,Elec-val,Elec-proba,WiFi-val,WiFi-proba,CO2-val,CO2-proba
2019-07-20 06:35:00,0.7139543330200464,1,6262.5,0.7836765289925637,1.0,0.8219300974272652,24.0,0.4893611976481912
2019-07-20 06:40:00,0.728663704552055,1,6124.5,0.8137496455357722,1.0,0.8219300974272652,23.0,0.5050691163872376
2019-07-20 06:45:00,0.7585717784648145,1,5850.5,0.863718571680974,1.0,0.8219300974272652,20.0,0.5520095770241665
2019-07-20 06:50:00,0.7345140722072653,1,5896.2,0.8562498729483605,1.0,0.8219300974272652,26.0,0.45803912150669146
2019-07-20 06:55:00,0.8094344410371614,1,5582.8,0.9011382589579716,0.0,0.9560480110799615,24.0,0.4893611976481912
2019-07-20 07:00:00,0.8117496301697731,1,5375.1,0.9235717351249539,0.0,0.9560480110799615,26.0,0.45803912150669146
2019-07-20 07:05:00,0.7581205773124036,1,5525.0,0.9079119115959768,1.0,0.8219300974272652,25.0,0.47367426039296423
2019-07-20 07:10:00,0.7574320623344558,1,5609.9,0.8978120740646202,1.0,0.8219300974272652,24.0,0.4893611976481912
2019-07-20 07:15:00,0.7880743056103054,1,5063.0,0.9486113474311256,1.0,0.8219300974272652,21.0,0.5364240486383938
2019-07-20 07:20:00,0.788061160318087,1,4920.5,0.95726369822347,1.0,0.8219300974272652,22.0,0.5207670344908563
2019-07-20 07:25:00,0.7942550332489254,1,4790.0,0.9639519326757715,1.0,0.8219300974272652,21.0,0.5364240486383938
2019-07-20 07:30:00,0.7966417258960583,1,4403.9,0.9783387598612032,1.0,0.8219300974272652,22.0,0.5207670344908563
2019-07-20 07:35:00,0.789161471583971,1,4469.7,0.9763626467031964,1.0,0.8219300974272652,24.0,0.4893611976481912
2019-07-20 07:40:00,0.7859163477881382,1,4473.4,0.9762464479558031,1.0,0.8219300974272652,25.0,0.47367426039296423
2019-07-20 07:45:00,0.7763209364231369,1,4994.9,0.9529355691604096,1.0,0.8219300974272652,25.0,0.47367426039296423
2019-07-20 07:50:00,0.7329860441343378,1,5919.5,0.8523125605079986,1.0,0.8219300974272652,26.0,0.45803912150669146
2019-07-20 07:55:00,0.7554747271102488,1,5581.7,0.9012712132822726,1.0,0.8219300974272652,25.0,0.47367426039296423
2019-07-20 08:00:00,0.7432395258464006,1,5753.1,0.8785476973128619,1.0,0.8219300974272652,26.0,0.45803912150669146
2019-07-20 08:05:00,0.7344768526781152,1,5946.7,0.8476038882309553,1.0,0.8219300974272652,25.0,0.47367426039296423
2019-07-20 08:10:00,0.697848075757695,1,6190.3,0.7998305053485325,1.0,0.8219300974272652,31.0,0.3816777281598579
2019-07-20 08:15:00,0.6731100245988826,1,6465.0,0.7334741593379149,1.0,0.8219300974272652,31.0,0.3816777281598579
2019-07-20 08:20:00,0.6518580965210087,1,6599.7,0.6962410615205796,1.0,0.8219300974272652,34.0,0.33828424910994703
2019-07-20 08:25:00,0.5590820898723036,1,7557.8,0.3843345305788607,1.0,0.8219300974272652,34.0,0.33828424910994703
2019-07-20 08:30:00,0.5596362454649928,1,7550.3,0.38674651060066,1.0,0.8219300974272652,34.0,0.33828424910994703
2019-07-20 08:35:00,0.5342879065122126,1,7924.9,0.27497208030528386,1.0,0.8219300974272652,35.0,0.32436394856919504
2019-07-20 08:40:00,0.5188520447596187,1,8411.4,0.1638330762255249,1.0,0.8219300974272652,35.0,0.32436394856919504
