fused-proba-dt,fused-proba-SDWRMS,truth-val,elec-val,elec-proba,wifi-val,wifi-proba,co2-val,co2-proba
2019-08-04 02:25:00,0.8965259474625971,1,3978.8,0.9778226384659059,0.0,0.9560480112171198,8.0,0.7340238753463643
2019-08-04 02:30:00,0.8880869343226463,1,3819.5,0.981051063003087,0.0,0.9560480112171198,11.0,0.697756843465003
2019-08-04 02:35:00,0.8944370667225675,1,3850.5,0.9804611786309434,0.0,0.9560480112171198,9.0,0.7222472661661825
2019-08-04 02:40:00,0.9002449626160098,1,4224.0,0.9717779540889585,0.0,0.9560480112171198,6.0,0.7566007230888172
2019-08-04 02:45:00,0.8935604371555488,1,4251.0,0.9710216593810839,0.0,0.9560480112171198,8.0,0.7340238753463643
2019-08-04 02:50:00,0.8974491247487848,1,3877.4,0.9799347546133944,0.0,0.9560480112171198,8.0,0.7340238753463643
2019-08-04 02:55:00,0.8952664397701252,1,3747.8,0.9823492908196225,0.0,0.9560480112171198,9.0,0.7222472661661825
2019-08-04 03:00:00,0.8814781987312972,1,4151.7,0.9737099561704508,0.0,0.9560480112171198,12.0,0.6850634146062908
2019-08-04 03:05:00,0.8843399973864853,1,4195.2,0.9725635395748351,0.0,0.9560480112171198,11.0,0.697756843465003
2019-08-04 03:10:00,0.8805417155546282,1,4230.7,0.9715920880941193,0.0,0.9560480112171198,12.0,0.6850634146062908
2019-08-04 03:15:00,0.9003260024681699,1,4217.2,0.9719653866844197,0.0,0.9560480112171198,6.0,0.7566007230888172
2019-08-04 03:20:00,0.8965282545779434,1,4497.1,0.9631608840038287,0.0,0.9560480112171198,6.0,0.7566007230888172
2019-08-04 03:25:00,0.9037654389548119,1,4422.7,0.9657320840175565,0.0,0.9560480112171198,4.0,0.7778411930061908
2019-08-04 03:30:00,0.8954110006460725,1,4089.5,0.9752685878378747,0.0,0.9560480112171198,8.0,0.7340238753463643
2019-08-04 03:35:00,0.9077147997957251,1,3772.2,0.981917607568783,0.0,0.9560480112171198,5.0,0.76738986932242
2019-08-04 03:40:00,0.9021137222798042,1,3691.4,0.9833087488240443,0.0,0.9560480112171198,7.0,0.7454771245277854
2019-08-04 03:45:00,0.9083976853296107,1,3680.2,0.9834930861271336,0.0,0.9560480112171198,5.0,0.76738986932242
2019-08-04 03:50:00,0.9105905261598778,1,3789.3,0.9816089159964405,0.0,0.9560480112171198,4.0,0.7778411930061908
2019-08-04 03:55:00,0.9047168499721429,1,3762.4,0.9820922200262285,0.0,0.9560480112171198,6.0,0.7566007230888172
2019-08-04 04:00:00,0.9086124324548107,1,4014.8,0.9770216847495203,0.0,0.9560480112171198,4.0,0.7778411930061908
2019-08-04 04:05:00,0.9097958251362049,1,4182.3,0.9729084873364994,0.0,0.9560480112171198,3.0,0.7879526889193875
2019-08-04 04:10:00,0.9041627084561071,1,3831.9,0.9808172345798359,0.0,0.9560480112171198,6.0,0.7566007230888172
2019-08-04 04:15:00,0.9111789009593079,1,3711.6,0.9829711536915262,0.0,0.9560480112171198,4.0,0.7778411930061908
2019-08-04 04:20:00,0.9174117442307922,1,3650.9,0.9839659096818043,0.0,0.9560480112171198,2.0,0.7977236428964903
2019-08-04 04:25:00,0.9083199072501401,1,3691.1,0.9833137127062069,0.0,0.9560480112171198,5.0,0.76738986932242
2019-08-04 04:30:00,0.9172737419989333,1,3670.9,0.9836446296381253,0.0,0.9560480112171198,2.0,0.7977236428964903
2019-08-04 04:35:00,0.923026954016381,1,3634.4,0.9842262854193943,0.0,0.9560480112171198,0.0,0.8162470401723847
2019-08-04 04:40:00,0.9293133378909569,1,4088.3,0.9752977546912532,0.0,0.9560480112171198,-4.0,0.84929978673478
2019-08-04 04:45:00,0.9182614974720865,1,4177.6,0.9730331151544431,0.0,0.9560480112171198,0.0,0.8162470401723847
2019-08-04 04:50:00,0.9188485445634343,1,3832.7,0.9808020521025148,0.0,0.9560480112171198,1.0,0.8071545519793355
