,thresholds,TP,TN,FP,FN,VDA,ODA,COF,COR,MOF,MOR,COR/MOR,COR/MOF,MCC,"dist 0,0: COR-MOR","dist 0,0: COR-MOF","dist 0,1: ROC",AUCOR-MOR,AUROCC
0,0.0,3617.0,0.0,2428.0,0.0,1.0,0.0,0.40165425971877583,1.0,0.0,0.0,inf,inf,,1.0,1.0,1.0,0.046020895287173534,0.9542591068444413
1,0.001,3617.0,0.0,2428.0,0.0,1.0,0.0,0.40165425971877583,1.0,0.0,0.0,inf,inf,,1.0,1.0,1.0,,
2,0.002,3617.0,0.0,2428.0,0.0,1.0,0.0,0.40165425971877583,1.0,0.0,0.0,inf,inf,,1.0,1.0,1.0,,
3,0.003,3617.0,0.0,2428.0,0.0,1.0,0.0,0.40165425971877583,1.0,0.0,0.0,inf,inf,,1.0,1.0,1.0,,
4,0.004,3617.0,0.0,2428.0,0.0,1.0,0.0,0.40165425971877583,1.0,0.0,0.0,inf,inf,,1.0,1.0,1.0,,
5,0.005,3617.0,0.0,2428.0,0.0,1.0,0.0,0.40165425971877583,1.0,0.0,0.0,inf,inf,,1.0,1.0,1.0,,
6,0.006,3617.0,0.0,2428.0,0.0,1.0,0.0,0.40165425971877583,1.0,0.0,0.0,inf,inf,,1.0,1.0,1.0,,
7,0.007,3617.0,0.0,2428.0,0.0,1.0,0.0,0.40165425971877583,1.0,0.0,0.0,inf,inf,,1.0,1.0,1.0,,
8,0.008,3617.0,3.0,2425.0,0.0,1.0,0.0012355848434925864,0.4011579818031431,0.9987644151565074,0.0,0.0,inf,inf,0.027196948573996762,0.9987644151565074,0.9987644151565074,0.9987644151565074,,
9,0.009,3617.0,4.0,2424.0,0.0,1.0,0.0016474464579901153,0.40099255583126553,0.9983525535420099,0.0,0.0,inf,inf,0.03140693031905417,0.9983525535420099,0.9983525535420099,0.9983525535420099,,
10,0.01,3617.0,4.0,2424.0,0.0,1.0,0.0016474464579901153,0.40099255583126553,0.9983525535420099,0.0,0.0,inf,inf,0.03140693031905417,0.9983525535420099,0.9983525535420099,0.9983525535420099,,
11,0.011,3617.0,5.0,2423.0,0.0,1.0,0.002059308072487644,0.4008271298593879,0.9979406919275123,0.0,0.0,inf,inf,0.03511692224806709,0.9979406919275123,0.9979406919275123,0.9979406919275123,,
12,0.012,3617.0,9.0,2419.0,0.0,1.0,0.0037067545304777594,0.4001654259718776,0.9962932454695222,0.0,0.0,inf,inf,0.04712990369734714,0.9962932454695222,0.9962932454695222,0.9962932454695222,,
13,0.013,3617.0,15.0,2413.0,0.0,1.0,0.006177924217462933,0.3991728701406121,0.9938220757825371,0.0,0.0,inf,inf,0.06087470738408861,0.9938220757825371,0.9938220757825371,0.9938220757825371,,
14,0.014,3617.0,21.0,2407.0,0.0,1.0,0.008649093904448105,0.3981803143093466,0.9913509060955519,0.0,0.0,inf,inf,0.07206378668461824,0.9913509060955519,0.9913509060955519,0.9913509060955519,,
15,0.015,3617.0,26.0,2402.0,0.0,1.0,0.01070840197693575,0.39735318444995865,0.9892915980230642,0.0,0.0,inf,inf,0.08021847758030964,0.9892915980230642,0.9892915980230642,0.9892915980230642,,
16,0.016,3617.0,34.0,2394.0,0.0,1.0,0.01400329489291598,0.39602977667493794,0.985996705107084,0.0,0.0,inf,inf,0.09179436200354309,0.985996705107084,0.985996705107084,0.985996705107084,,
17,0.017,3617.0,44.0,2384.0,0.0,1.0,0.018121911037891267,0.39437551695616213,0.9818780889621087,0.0,0.0,inf,inf,0.10451158592269458,0.9818780889621087,0.9818780889621087,0.9818780889621087,,
