fused-proba-dt,fused-proba-RMS,truth-val,Elec-val,Elec-proba,WiFi-val,WiFi-proba,CO2-val,CO2-proba
2019-07-24 15:00:00,0.19335168857929091,0,14619.0,0.3348065918436973,27.0,0.0,335.0,0.00769236552675077
2019-07-24 15:05:00,0.1933844496098638,0,14620.5,0.3347909038745626,27.0,0.0,321.0,0.010377221958848791
2019-07-24 15:10:00,0.19748234977125778,0,13944.4,0.3418985982364514,28.0,0.0,322.0,0.010157949472299388
2019-07-24 15:15:00,0.2004019661801008,0,13466.7,0.3469639399902783,28.0,0.0,323.0,0.009943263698272052
2019-07-24 15:20:00,0.194893251969585,0,14365.7,0.33746098235207483,28.0,0.0,331.0,0.008379998795531956
2019-07-24 15:25:00,0.1947609665454419,0,14382.2,0.33728776043577224,26.0,0.0,349.0,0.005698151398945854
2019-07-24 15:30:00,0.20047603166251732,0,13444.0,0.3472055176448504,26.0,0.0,360.0,0.004499592250796501
2019-07-24 15:35:00,0.20164887927095002,0,13252.6,0.3492455522789076,26.0,0.0,368.0,0.0037888978729100353
2019-07-24 15:40:00,0.20327378054018988,0,12990.4,0.3520491824222718,27.0,0.0,358.0,0.00469709709435918
2019-07-24 15:45:00,0.20394540124447239,0,12882.9,0.3532016162686152,30.0,0.0,351.0,0.005458784804736493
2019-07-24 15:50:00,0.21126174847347842,0,11710.5,0.36587871250538556,30.0,0.0,353.0,0.005229420581214046
2019-07-24 15:55:00,0.20700949222913953,0,12387.9,0.3585300590535547,26.0,0.0,367.0,0.0038712238314423672
2019-07-24 16:00:00,0.20789948026683372,0,12245.3,0.3600716530243746,26.0,0.0,367.0,0.0038712238314423672
2019-07-24 16:05:00,0.20939653235315897,0,12006.7,0.36265752019523767,27.0,0.0,360.0,0.004499592250796501
2019-07-24 16:10:00,0.21169530978382103,0,11641.6,0.3666297392653638,27.0,0.0,353.0,0.005229420581214046
2019-07-24 16:15:00,0.21261976523975665,0,11493.7,0.3682440712618706,23.0,0.0,363.0,0.004218731125594827
2019-07-24 16:20:00,0.21708254758686252,0,10787.0,0.3759980018569345,23.0,0.0,443.0,0.0
