fused-proba-dt,fused-proba-HAVG,truth-val,elec-val,elec-proba,wifi-val,wifi-proba,co2-val,co2-proba
2019-07-16 00:00:00,0.18189718271930902,1,4816.5,0.8695758307868413,2,0.46727595742495265,118,0.07574159662872637
2019-07-16 00:05:00,0.17283038735819967,1,4672.4,0.8748486811409185,2,0.46727595742495265,120,0.07104825618667387
2019-07-16 00:10:00,0.1913276649893756,1,4837.8,0.8687806033859622,2,0.46727595742495265,116,0.08071803263658439
2019-07-16 00:15:00,0.18661385162812305,1,4758.2,0.871731505988354,2,0.46727595742495265,117,0.07819359140914894
2019-07-16 00:20:00,0.20109362278980603,1,4801.3,0.8701408092911012,2,0.46727595742495265,114,0.08599101429270017
2019-07-16 00:25:00,0.2108149525692052,1,5203.6,0.8544717341110919,2,0.46727595742495265,112,0.09157414486750859
2019-07-16 00:30:00,0.2211215399444319,1,5175.3,0.855623394066601,2,0.46727595742495265,110,0.09748110989314407
2019-07-16 00:35:00,0.24836087398151607,1,4782.1,0.8708514888356599,2,0.46727595742495265,105,0.11375486439844529
2019-07-16 00:40:00,0.24788323226875028,1,5226.1,0.8535506731413702,2,0.46727595742495265,105,0.11375486439844529
2019-07-16 00:45:00,0.25353988324897353,1,5123.4,0.8577157542876572,2,0.46727595742495265,104,0.11728131382366214
2019-07-16 00:50:00,0.2703224702172902,1,5227.6,0.8534890976948433,2,0.46727595742495265,101,0.1284334696478875
2019-07-16 00:55:00,0.27608082955821617,1,5205.6,0.854390057042726,2,0.46727595742495265,100,0.1323470084686661
2019-07-16 01:00:00,0.2759374019333006,1,5304.9,0.8502867986980933,2,0.46727595742495265,100,0.1323470084686661
2019-07-16 01:05:00,0.2983878857159801,1,5746.0,0.8309003080162584,2,0.46727595742495265,96,0.14902128864319453
2019-07-16 01:10:00,0.3112763861433546,1,5164.4,0.8560649412521506,2,0.46727595742495265,94,0.1579894022096131
2019-07-16 01:15:00,0.3352492423410018,1,5130.2,0.8574430575539224,2,0.46727595742495265,90,0.17723442102683384
2019-07-16 01:20:00,0.33591819759398367,1,4784.9,0.8707480547690183,2,0.46727595742495265,90,0.17723442102683384
2019-07-16 01:25:00,0.35400511672514473,1,4792.3,0.8704743536943711,2,0.46727595742495265,87,0.192842019308322
2019-07-16 01:30:00,0.37195060557819354,1,4850.4,0.8683082520174684,2,0.46727595742495265,84,0.20947412448308333
2019-07-16 01:35:00,0.3835632566813006,1,4998.2,0.8626591849438738,2,0.46727595742495265,82,0.22113491111557348
2019-07-16 01:40:00,0.37720123619124213,1,5151.6,0.8565820206307069,2,0.46727595742495265,83,0.21524721823469828
2019-07-16 01:45:00,0.3770910051457266,1,5193.6,0.8548795493942636,2,0.46727595742495265,83,0.21524721823469828
2019-07-16 01:50:00,0.4136374092461316,1,4793.1,0.87044473485756,2,0.46727595742495265,77,0.252281388270861
2019-07-16 01:55:00,0.4138556907128308,1,4713.8,0.8733527742429482,2,0.46727595742495265,77,0.252281388270861
2019-07-16 02:00:00,0.4256091720906803,1,4661.2,0.8752507603869277,2,0.46727595742495265,75,0.26552473093004103
2019-07-16 02:05:00,0.44264037364601855,1,4680.2,0.8745680060546374,2,0.46727595742495265,72,0.2862027675224921
2019-07-16 02:10:00,0.44200520674977656,1,4880.3,0.8671815803956424,2,0.46727595742495265,72,0.2862027675224921
2019-07-16 02:15:00,0.45378605607619693,1,4678.0,0.8746472253699901,2,0.46727595742495265,70,0.30051112776571065
2019-07-16 02:20:00,0.46328178655642377,1,5071.4,0.85978671883388,2,0.46727595742495265,68,0.3152189217107555
2019-07-16 02:25:00,0.45218893697702006,1,5137.7,0.857141783903643,2,0.46727595742495265,70,0.30051112776571065
2019-07-16 02:30:00,0.48007210452594407,1,4822.8,0.869341050259767,2,0.46727595742495265,65,0.33798608181177336
2019-07-16 02:35:00,0.48552611212492003,1,4746.0,0.8721787451034483,2,0.46727595742495265,64,0.3457518899331131
2019-07-16 02:40:00,0.47483696161254435,1,4825.0,0.869258978849531,2,0.46727595742495265,66,0.33030663770535884
2019-07-16 02:45:00,0.49009302736870003,1,4880.6,0.8671702347473496,2,0.46727595742495265,63,0.35360082468598397
2019-07-16 02:50:00,0.5005694747639163,1,4755.3,0.8718379376910723,2,0.46727595742495265,61,0.3695342802635627
2019-07-16 02:55:00,0.5073620649783268,1,5381.7,0.8470483224941239,2,0.46727595742495265,59,0.3857572369167861
2019-07-16 03:00:00,0.5328074894920852,1,5632.1,0.8360900773970833,2,0.46727595742495265,53,0.43583523071920494
2019-07-16 03:05:00,0.5312882179977853,1,5138.0,0.8571297219286561,2,0.46727595742495265,54,0.42736777190093356
2019-07-16 03:10:00,0.5353120548217298,1,5192.6,0.8549202786938965,2,0.46727595742495265,53,0.43583523071920494
2019-07-16 03:15:00,0.5478166374694466,1,5182.0,0.855351425945351,2,0.46727595742495265,50,0.4614436598483327
2019-07-16 03:20:00,0.543631039010474,1,5203.1,0.8544921474378584,2,0.46727595742495265,51,0.45287805990384633
2019-07-16 03:25:00,0.5524286560963222,1,5069.7,0.8598539956744108,2,0.46727595742495265,49,0.47003208671620733
2019-07-16 03:30:00,0.5640517759945154,1,5051.1,0.8605883195387676,2,0.46727595742495265,46,0.4958837032711073
2019-07-16 03:35:00,0.5608372061813618,1,4951.4,0.8644696357865123,2,0.46727595742495265,47,0.48725720832220676
2019-07-16 03:40:00,0.5625028690721532,1,5314.7,0.8498767220701847,2,0.46727595742495265,46,0.4958837032711073
