,thresholds,TP,TN,FP,FN,CR,MOR,"dist to 0,0"
60,0.06,3617.0,47.0,2381.0,0.0,0.39387923904052935,0.0,0.39387923904052935
61,0.061,3617.0,47.0,2381.0,0.0,0.39387923904052935,0.0,0.39387923904052935
62,0.062,3617.0,49.0,2379.0,0.0,0.3935483870967742,0.0,0.3935483870967742
63,0.063,3617.0,49.0,2379.0,0.0,0.3935483870967742,0.0,0.3935483870967742
64,0.064,3617.0,50.0,2378.0,0.0,0.3933829611248966,0.0,0.3933829611248966
65,0.065,3617.0,51.0,2377.0,0.0,0.39321753515301905,0.0,0.39321753515301905
66,0.066,3617.0,51.0,2377.0,0.0,0.39321753515301905,0.0,0.39321753515301905
67,0.067,3617.0,51.0,2377.0,0.0,0.39321753515301905,0.0,0.39321753515301905
68,0.068,3617.0,53.0,2375.0,0.0,0.39288668320926384,0.0,0.39288668320926384
69,0.069,3617.0,53.0,2375.0,0.0,0.39288668320926384,0.0,0.39288668320926384
70,0.07,3617.0,53.0,2375.0,0.0,0.39288668320926384,0.0,0.39288668320926384
71,0.071,3617.0,54.0,2374.0,0.0,0.39272125723738627,0.0,0.39272125723738627
72,0.072,3617.0,54.0,2374.0,0.0,0.39272125723738627,0.0,0.39272125723738627
73,0.073,3617.0,56.0,2372.0,0.0,0.3923904052936311,0.0,0.3923904052936311
74,0.074,3617.0,61.0,2367.0,0.0,0.3915632754342432,0.0,0.3915632754342432
75,0.075,3617.0,62.0,2366.0,0.0,0.3913978494623656,0.0,0.3913978494623656
76,0.076,3617.0,63.0,2365.0,0.0,0.391232423490488,0.0,0.391232423490488
77,0.077,3617.0,63.0,2365.0,0.0,0.391232423490488,0.0,0.391232423490488
78,0.078,3617.0,66.0,2362.0,0.0,0.39073614557485525,0.0,0.39073614557485525
79,0.079,3617.0,67.0,2361.0,0.0,0.3905707196029777,0.0,0.3905707196029777
80,0.08,3617.0,67.0,2361.0,0.0,0.3905707196029777,0.0,0.3905707196029777
81,0.081,3617.0,67.0,2361.0,0.0,0.3905707196029777,0.0,0.3905707196029777
82,0.082,3617.0,68.0,2360.0,0.0,0.3904052936311001,0.0,0.3904052936311001
83,0.083,3617.0,68.0,2360.0,0.0,0.3904052936311001,0.0,0.3904052936311001
84,0.084,3617.0,70.0,2358.0,0.0,0.3900744416873449,0.0,0.3900744416873449
85,0.085,3617.0,72.0,2356.0,0.0,0.38974358974358975,0.0,0.38974358974358975
86,0.086,3617.0,72.0,2356.0,0.0,0.38974358974358975,0.0,0.38974358974358975
87,0.087,3617.0,73.0,2355.0,0.0,0.38957816377171217,0.0,0.38957816377171217
88,0.088,3617.0,73.0,2355.0,0.0,0.38957816377171217,0.0,0.38957816377171217
89,0.089,3617.0,73.0,2355.0,0.0,0.38957816377171217,0.0,0.38957816377171217
90,0.09,3617.0,73.0,2355.0,0.0,0.38957816377171217,0.0,0.38957816377171217
91,0.091,3617.0,75.0,2353.0,0.0,0.38924731182795697,0.0,0.38924731182795697
92,0.092,3617.0,75.0,2353.0,0.0,0.38924731182795697,0.0,0.38924731182795697
93,0.093,3617.0,75.0,2353.0,0.0,0.38924731182795697,0.0,0.38924731182795697
94,0.094,3617.0,76.0,2352.0,0.0,0.3890818858560794,0.0,0.3890818858560794
95,0.095,3617.0,77.0,2351.0,0.0,0.3889164598842018,0.0,0.3889164598842018
96,0.096,3617.0,78.0,2350.0,0.0,0.38875103391232424,0.0,0.38875103391232424
97,0.097,3617.0,78.0,2350.0,0.0,0.38875103391232424,0.0,0.38875103391232424
98,0.098,3617.0,78.0,2350.0,0.0,0.38875103391232424,0.0,0.38875103391232424
99,0.099,3617.0,79.0,2349.0,0.0,0.38858560794044666,0.0,0.38858560794044666
100,0.1,3617.0,80.0,2348.0,0.0,0.3884201819685691,0.0,0.3884201819685691
101,0.101,3617.0,82.0,2346.0,0.0,0.3880893300248139,0.0,0.3880893300248139
102,0.102,3617.0,84.0,2344.0,0.0,0.38775847808105873,0.0,0.38775847808105873
103,0.103,3617.0,84.0,2344.0,0.0,0.38775847808105873,0.0,0.38775847808105873
104,0.104,3617.0,84.0,2344.0,0.0,0.38775847808105873,0.0,0.38775847808105873
105,0.105,3617.0,85.0,2343.0,0.0,0.38759305210918116,0.0,0.38759305210918116
106,0.106,3617.0,87.0,2341.0,0.0,0.38726220016542595,0.0,0.38726220016542595
107,0.107,3617.0,87.0,2341.0,0.0,0.38726220016542595,0.0,0.38726220016542595
108,0.108,3617.0,89.0,2339.0,0.0,0.3869313482216708,0.0,0.3869313482216708
109,0.109,3617.0,92.0,2336.0,0.0,0.3864350703060381,0.0,0.3864350703060381
110,0.11,3617.0,93.0,2335.0,0.0,0.38626964433416044,0.0,0.38626964433416044
111,0.111,3617.0,93.0,2335.0,0.0,0.38626964433416044,0.0,0.38626964433416044
112,0.112,3617.0,94.0,2334.0,0.0,0.38610421836228287,0.0,0.38610421836228287
113,0.113,3617.0,95.0,2333.0,0.0,0.3859387923904053,0.0,0.3859387923904053
114,0.114,3617.0,96.0,2332.0,0.0,0.3857733664185277,0.0,0.3857733664185277
115,0.115,3617.0,98.0,2330.0,0.0,0.3854425144747725,0.0,0.3854425144747725
116,0.116,3617.0,99.0,2329.0,0.0,0.38527708850289494,0.0,0.38527708850289494
117,0.117,3617.0,99.0,2329.0,0.0,0.38527708850289494,0.0,0.38527708850289494
118,0.118,3617.0,100.0,2328.0,0.0,0.38511166253101736,0.0,0.38511166253101736
119,0.119,3617.0,100.0,2328.0,0.0,0.38511166253101736,0.0,0.38511166253101736
120,0.12,3617.0,100.0,2328.0,0.0,0.38511166253101736,0.0,0.38511166253101736
121,0.121,3617.0,101.0,2327.0,0.0,0.3849462365591398,0.0,0.3849462365591398
122,0.122,3617.0,101.0,2327.0,0.0,0.3849462365591398,0.0,0.3849462365591398
123,0.123,3617.0,103.0,2325.0,0.0,0.38461538461538464,0.0,0.38461538461538464
124,0.124,3617.0,104.0,2324.0,0.0,0.384449958643507,0.0,0.384449958643507
125,0.125,3617.0,105.0,2323.0,0.0,0.38428453267162943,0.0,0.38428453267162943
126,0.126,3617.0,105.0,2323.0,0.0,0.38428453267162943,0.0,0.38428453267162943
127,0.127,3617.0,105.0,2323.0,0.0,0.38428453267162943,0.0,0.38428453267162943
128,0.128,3617.0,105.0,2323.0,0.0,0.38428453267162943,0.0,0.38428453267162943
129,0.129,3617.0,105.0,2323.0,0.0,0.38428453267162943,0.0,0.38428453267162943
130,0.13,3617.0,107.0,2321.0,0.0,0.3839536807278743,0.0,0.3839536807278743
131,0.131,3617.0,109.0,2319.0,0.0,0.38362282878411913,0.0,0.38362282878411913
132,0.132,3617.0,109.0,2319.0,0.0,0.38362282878411913,0.0,0.38362282878411913
133,0.133,3617.0,110.0,2318.0,0.0,0.3834574028122415,0.0,0.3834574028122415
134,0.134,3617.0,110.0,2318.0,0.0,0.3834574028122415,0.0,0.3834574028122415
135,0.135,3617.0,111.0,2317.0,0.0,0.3832919768403639,0.0,0.3832919768403639
136,0.136,3617.0,111.0,2317.0,0.0,0.3832919768403639,0.0,0.3832919768403639
137,0.137,3617.0,111.0,2317.0,0.0,0.3832919768403639,0.0,0.3832919768403639
138,0.138,3617.0,111.0,2317.0,0.0,0.3832919768403639,0.0,0.3832919768403639
139,0.139,3617.0,111.0,2317.0,0.0,0.3832919768403639,0.0,0.3832919768403639
140,0.14,3617.0,112.0,2316.0,0.0,0.38312655086848635,0.0,0.38312655086848635
141,0.141,3617.0,112.0,2316.0,0.0,0.38312655086848635,0.0,0.38312655086848635
142,0.142,3617.0,113.0,2315.0,0.0,0.3829611248966088,0.0,0.3829611248966088
143,0.143,3617.0,114.0,2314.0,0.0,0.3827956989247312,0.0,0.3827956989247312
144,0.144,3617.0,114.0,2314.0,0.0,0.3827956989247312,0.0,0.3827956989247312
145,0.145,3617.0,114.0,2314.0,0.0,0.3827956989247312,0.0,0.3827956989247312
146,0.146,3617.0,116.0,2312.0,0.0,0.382464846980976,0.0,0.382464846980976
147,0.147,3617.0,117.0,2311.0,0.0,0.3822994210090984,0.0,0.3822994210090984
148,0.148,3617.0,118.0,2310.0,0.0,0.38213399503722084,0.0,0.38213399503722084
149,0.149,3617.0,118.0,2310.0,0.0,0.38213399503722084,0.0,0.38213399503722084
150,0.15,3617.0,118.0,2310.0,0.0,0.38213399503722084,0.0,0.38213399503722084
151,0.151,3617.0,120.0,2308.0,0.0,0.3818031430934657,0.0,0.3818031430934657
152,0.152,3617.0,121.0,2307.0,0.0,0.3816377171215881,0.0,0.3816377171215881
153,0.153,3617.0,121.0,2307.0,0.0,0.3816377171215881,0.0,0.3816377171215881
154,0.154,3617.0,121.0,2307.0,0.0,0.3816377171215881,0.0,0.3816377171215881
155,0.155,3617.0,121.0,2307.0,0.0,0.3816377171215881,0.0,0.3816377171215881
156,0.156,3617.0,121.0,2307.0,0.0,0.3816377171215881,0.0,0.3816377171215881
157,0.157,3617.0,123.0,2305.0,0.0,0.3813068651778329,0.0,0.3813068651778329
158,0.158,3617.0,124.0,2304.0,0.0,0.38114143920595533,0.0,0.38114143920595533
159,0.159,3617.0,124.0,2304.0,0.0,0.38114143920595533,0.0,0.38114143920595533
160,0.16,3617.0,126.0,2302.0,0.0,0.3808105872622002,0.0,0.3808105872622002
161,0.161,3617.0,127.0,2301.0,0.0,0.38064516129032255,0.0,0.38064516129032255
162,0.162,3617.0,127.0,2301.0,0.0,0.38064516129032255,0.0,0.38064516129032255
163,0.163,3617.0,127.0,2301.0,0.0,0.38064516129032255,0.0,0.38064516129032255
164,0.164,3617.0,127.0,2301.0,0.0,0.38064516129032255,0.0,0.38064516129032255
165,0.165,3617.0,127.0,2301.0,0.0,0.38064516129032255,0.0,0.38064516129032255
166,0.166,3617.0,127.0,2301.0,0.0,0.38064516129032255,0.0,0.38064516129032255
167,0.167,3617.0,127.0,2301.0,0.0,0.38064516129032255,0.0,0.38064516129032255
168,0.168,3617.0,127.0,2301.0,0.0,0.38064516129032255,0.0,0.38064516129032255
169,0.169,3617.0,128.0,2300.0,0.0,0.380479735318445,0.0,0.380479735318445
170,0.17,3617.0,130.0,2298.0,0.0,0.3801488833746898,0.0,0.3801488833746898
171,0.171,3617.0,130.0,2298.0,0.0,0.3801488833746898,0.0,0.3801488833746898
172,0.172,3617.0,130.0,2298.0,0.0,0.3801488833746898,0.0,0.3801488833746898
173,0.173,3617.0,132.0,2296.0,0.0,0.3798180314309347,0.0,0.3798180314309347
174,0.174,3617.0,132.0,2296.0,0.0,0.3798180314309347,0.0,0.3798180314309347
175,0.175,3617.0,132.0,2296.0,0.0,0.3798180314309347,0.0,0.3798180314309347
176,0.176,3617.0,133.0,2295.0,0.0,0.37965260545905705,0.0,0.37965260545905705
177,0.177,3617.0,133.0,2295.0,0.0,0.37965260545905705,0.0,0.37965260545905705
178,0.178,3617.0,133.0,2295.0,0.0,0.37965260545905705,0.0,0.37965260545905705
179,0.179,3617.0,133.0,2295.0,0.0,0.37965260545905705,0.0,0.37965260545905705
180,0.18,3617.0,133.0,2295.0,0.0,0.37965260545905705,0.0,0.37965260545905705
181,0.181,3617.0,136.0,2292.0,0.0,0.3791563275434243,0.0,0.3791563275434243
182,0.182,3617.0,136.0,2292.0,0.0,0.3791563275434243,0.0,0.3791563275434243
183,0.183,3617.0,136.0,2292.0,0.0,0.3791563275434243,0.0,0.3791563275434243
184,0.184,3617.0,136.0,2292.0,0.0,0.3791563275434243,0.0,0.3791563275434243
185,0.185,3617.0,138.0,2290.0,0.0,0.37882547559966917,0.0,0.37882547559966917
186,0.186,3617.0,138.0,2290.0,0.0,0.37882547559966917,0.0,0.37882547559966917
187,0.187,3617.0,139.0,2289.0,0.0,0.37866004962779154,0.0,0.37866004962779154
188,0.188,3617.0,139.0,2289.0,0.0,0.37866004962779154,0.0,0.37866004962779154
189,0.189,3617.0,139.0,2289.0,0.0,0.37866004962779154,0.0,0.37866004962779154
190,0.19,3617.0,141.0,2287.0,0.0,0.3783291976840364,0.0,0.3783291976840364
191,0.191,3617.0,141.0,2287.0,0.0,0.3783291976840364,0.0,0.3783291976840364
192,0.192,3617.0,142.0,2286.0,0.0,0.3781637717121588,0.0,0.3781637717121588
193,0.193,3617.0,142.0,2286.0,0.0,0.3781637717121588,0.0,0.3781637717121588
194,0.194,3617.0,142.0,2286.0,0.0,0.3781637717121588,0.0,0.3781637717121588
195,0.195,3617.0,142.0,2286.0,0.0,0.3781637717121588,0.0,0.3781637717121588
196,0.196,3617.0,144.0,2284.0,0.0,0.37783291976840366,0.0,0.37783291976840366
197,0.197,3617.0,145.0,2283.0,0.0,0.37766749379652603,0.0,0.37766749379652603
198,0.198,3617.0,145.0,2283.0,0.0,0.37766749379652603,0.0,0.37766749379652603
199,0.199,3617.0,147.0,2281.0,0.0,0.3773366418527709,0.0,0.3773366418527709
200,0.2,3617.0,147.0,2281.0,0.0,0.3773366418527709,0.0,0.3773366418527709
201,0.201,3617.0,147.0,2281.0,0.0,0.3773366418527709,0.0,0.3773366418527709
202,0.202,3617.0,147.0,2281.0,0.0,0.3773366418527709,0.0,0.3773366418527709
203,0.203,3617.0,148.0,2280.0,0.0,0.3771712158808933,0.0,0.3771712158808933
204,0.204,3617.0,150.0,2278.0,0.0,0.37684036393713816,0.0,0.37684036393713816
205,0.205,3617.0,150.0,2278.0,0.0,0.37684036393713816,0.0,0.37684036393713816
206,0.206,3617.0,150.0,2278.0,0.0,0.37684036393713816,0.0,0.37684036393713816
207,0.207,3617.0,150.0,2278.0,0.0,0.37684036393713816,0.0,0.37684036393713816
208,0.208,3617.0,150.0,2278.0,0.0,0.37684036393713816,0.0,0.37684036393713816
209,0.209,3617.0,151.0,2277.0,0.0,0.3766749379652605,0.0,0.3766749379652605
210,0.21,3617.0,151.0,2277.0,0.0,0.3766749379652605,0.0,0.3766749379652605
211,0.211,3617.0,152.0,2276.0,0.0,0.37650951199338295,0.0,0.37650951199338295
212,0.212,3617.0,152.0,2276.0,0.0,0.37650951199338295,0.0,0.37650951199338295
213,0.213,3617.0,152.0,2276.0,0.0,0.37650951199338295,0.0,0.37650951199338295
214,0.214,3617.0,152.0,2276.0,0.0,0.37650951199338295,0.0,0.37650951199338295
215,0.215,3617.0,152.0,2276.0,0.0,0.37650951199338295,0.0,0.37650951199338295
216,0.216,3617.0,152.0,2276.0,0.0,0.37650951199338295,0.0,0.37650951199338295
217,0.217,3617.0,152.0,2276.0,0.0,0.37650951199338295,0.0,0.37650951199338295
218,0.218,3617.0,153.0,2275.0,0.0,0.3763440860215054,0.0,0.3763440860215054
219,0.219,3617.0,153.0,2275.0,0.0,0.3763440860215054,0.0,0.3763440860215054
220,0.22,3617.0,155.0,2273.0,0.0,0.3760132340777502,0.0,0.3760132340777502
221,0.221,3617.0,156.0,2272.0,0.0,0.37584780810587265,0.0,0.37584780810587265
