,thresholds,TP,TN,FP,FN,VDA,ODA,COF,COR,MOF,MOR,COR/MOR,COR/MOF,MCC,"dist 0,0: COR-MOR","dist 0,0: COR-MOF","dist 0,1: ROC",AUCOR-MOR,AUROCC
0,0.0,3617.0,0.0,2428.0,0.0,1.0,0.0,0.40165425971877583,1.0,0.0,0.0,inf,inf,,1.0,1.0,1.0,0.2835589216035035,0.9389481484787877
1,0.001,2705.0,2140.0,288.0,912.0,0.7478573403372961,0.8813838550247117,0.04764267990074442,0.1186161449752883,0.15086848635235733,0.2521426596627039,0.4704326714644932,0.7862221451487036,0.6169786272902952,0.27864979933705447,0.19191427779883924,0.6743731818158432,,
2,0.002,2705.0,2140.0,288.0,912.0,0.7478573403372961,0.8813838550247117,0.04764267990074442,0.1186161449752883,0.15086848635235733,0.2521426596627039,0.4704326714644932,0.7862221451487036,0.6169786272902952,0.27864979933705447,0.19191427779883924,0.6743731818158432,,
3,0.003,2704.0,2143.0,285.0,913.0,0.7475808681227537,0.8826194398682042,0.04714640198511166,0.11738056013179572,0.1510339123242349,0.25241913187724635,0.4650224381124919,0.7771801599087679,0.6179275723982399,0.2783767483726268,0.19128365996294294,0.674463521262406,,
4,0.004,2672.0,2161.0,267.0,945.0,0.7387337572573957,0.8900329489291599,0.044168734491315136,0.10996705107084019,0.15632754342431762,0.26126624274260435,0.4209003425642635,0.703440025103946,0.6167194057212204,0.28346569795665616,0.19113098428642775,0.6829093557783404,,
5,0.005,2653.0,2174.0,254.0,964.0,0.7334807851810893,0.8953871499176277,0.04201819685690653,0.10461285008237232,0.15947063688999172,0.2665192148189107,0.3925152269169509,0.6560007040953743,0.6170339518482213,0.2863151066046736,0.1907216097678931,0.6877134477182264,,
6,0.006,2626.0,2191.0,237.0,991.0,0.7260160353884435,0.9023887973640856,0.039205955334987594,0.09761120263591433,0.16393713813068653,0.27398396461155655,0.3562661149688215,0.5954184863109002,0.6169888990862639,0.29085247075501386,0.19079657265923128,0.694570848250109,,
7,0.007,2600.0,2195.0,233.0,1017.0,0.71882775781034,0.9040362438220758,0.03854425144747725,0.09596375617792421,0.16823821339950373,0.2811722421896599,0.34129882605265677,0.570404037458753,0.6119004486274776,0.2970974121020526,0.19368308895624584,0.7017803766857087,,
8,0.008,2582.0,2195.0,233.0,1035.0,0.7138512579485762,0.9040362438220758,0.03854425144747725,0.09596375617792421,0.17121588089330025,0.2861487420514238,0.3353631942952192,0.560483967242079,0.6072500307909332,0.30181143960656687,0.19627511398505126,0.7068418663499011,,
9,0.009,2553.0,2196.0,232.0,1064.0,0.7058335637268455,0.9044481054365733,0.03837882547559967,0.09555189456342669,0.1760132340777502,0.29416643627315453,0.32482255886834055,0.5428676716502955,0.6002159349319489,0.3092960665516264,0.2002768661757246,0.7147930783599694,,
10,0.01,2534.0,2196.0,232.0,1083.0,0.7005805916505391,0.9044481054365733,0.03837882547559967,0.09555189456342669,0.1791563275434243,0.2994194083494609,0.31912391748468544,0.5333436774108166,0.5953574239069752,0.314296272092116,0.20304470998651244,0.7199423582185179,,
11,0.011,2521.0,2197.0,231.0,1096.0,0.6969864528614874,0.9048599670510709,0.03821339950372209,0.09514003294892916,0.18130686517783293,0.3030135471385126,0.3139794700513474,0.5247458934090116,0.5924670429136004,0.31759854473688465,0.2047530347275376,0.7233681707105206,,
12,0.012,2510.0,2198.0,230.0,1107.0,0.6939452585015206,0.9052718286655683,0.0380479735318445,0.09472817133443164,0.18312655086848637,0.3060547414984794,0.3095138172688701,0.5172825616229803,0.5900947779916235,0.3203793551995298,0.20617652649454,0.7262323351707931,,
13,0.013,2495.0,2198.0,230.0,1122.0,0.689798175283384,0.9052718286655683,0.0380479735318445,0.09472817133443164,0.18560794044665013,0.310201824716616,0.3053759320112649,0.5103670193552934,0.5862925281890096,0.3243433342954401,0.20838362220004875,0.7301725164781807,,
14,0.014,2484.0,2199.0,229.0,1133.0,0.6867569809234172,0.9056836902800659,0.037882547559966916,0.0943163097199341,0.18742762613730354,0.3132430190765828,0.3010962861932936,0.5032145562727287,0.5839370985696632,0.32713415486524633,0.20982059317105023,0.7329805013996891,,
15,0.015,2469.0,2200.0,228.0,1148.0,0.6826098977052806,0.9060955518945635,0.03771712158808933,0.09390444810543658,0.18990901571546734,0.31739010229471937,0.29586445017192,0.49447072194892344,0.5805818484626712,0.3309902149741576,0.21185721518042347,0.7367915396696498,,
16,0.016,2454.0,2201.0,227.0,1163.0,0.6784628144871441,0.9065074135090609,0.037551695616211744,0.09349258649093904,0.1923904052936311,0.321537185512856,0.2907675712276238,0.48595243795161347,0.5772393889664348,0.33485373731869034,0.21390402468820766,0.7405599726470159,,
17,0.017,2439.0,2204.0,224.0,1178.0,0.6743157312690075,0.9077429983525536,0.03705541770057899,0.09225700164744646,0.19487179487179487,0.32568426873099254,0.2832712860431357,0.47342408740137,0.5747685781912277,0.33849903582110585,0.21560698223743088,0.7441838811181821,,
18,0.018,2418.0,2204.0,224.0,1199.0,0.6685098147636163,0.9077429983525536,0.03705541770057899,0.09225700164744646,0.19834574028122415,0.33149018523638374,0.27830990405238853,0.4651322560123552,0.5695269410905898,0.34408879269896153,0.21875188465630133,0.7494037509364978,,
19,0.019,2407.0,2204.0,224.0,1210.0,0.6654686204036494,0.9077429983525536,0.03705541770057899,0.09225700164744646,0.2001654259718776,0.33453137959635054,0.2757798140155487,0.4609037809576974,0.5667889802607163,0.3470195935211937,0.22040315811594022,0.7521056239724846,,
20,0.02,2401.0,2208.0,220.0,1216.0,0.6638097871163948,0.9093904448105437,0.036393713813068655,0.09060955518945635,0.2011579818031431,0.3361902128836052,0.2695187180265326,0.4504397706581115,0.5670280777511515,0.3481866607587874,0.22062326517107117,0.7533701998487315,,
21,0.021,2393.0,2210.0,218.0,1224.0,0.6615980094000553,0.9102141680395387,0.036062861869313484,0.08978583196046129,0.20248138957816378,0.3384019905999447,0.26532300179819324,0.4434275769615919,0.5659113629202754,0.3501105580567905,0.2214953921559912,0.7552149161521616,,
22,0.022,2391.0,2211.0,217.0,1226.0,0.6610450649709704,0.9106260296540363,0.035897435897435895,0.08937397034596375,0.20281224152191893,0.33895493502902957,0.2636750821707593,0.440673450849389,0.5658499339694153,0.3505398045243006,0.2216314776527612,0.7556501364076676,,
23,0.023,2376.0,2211.0,217.0,1241.0,0.6568979817528339,0.9106260296540363,0.035897435897435895,0.08937397034596375,0.20529363110008272,0.3431020182471662,0.2604880344410563,0.43534701913082263,0.5621421942127586,0.35455140882625186,0.22390440269377926,0.759258024748145,,
24,0.024,2368.0,2212.0,216.0,1249.0,0.6546862040364944,0.9110378912685337,0.03573200992555831,0.08896210873146623,0.20661703887510338,0.34531379596350564,0.257626859312821,0.4305652099933654,0.5606040331360979,0.3565892237192184,0.22495523453226243,0.761117751096527,,
25,0.025,2359.0,2213.0,215.0,1258.0,0.6521979541056124,0.9114497528830313,0.03556658395368073,0.0885502471169687,0.20810587262200164,0.3478020458943876,0.25459955788718264,0.4255057582051477,0.5588236299212885,0.358897491483011,0.22616188999086695,0.7632031020147453,,
26,0.026,2344.0,2216.0,212.0,1273.0,0.6480508708874758,0.9126853377265239,0.03507030603804798,0.08731466227347612,0.21058726220016544,0.3519491291125242,0.24808887151858847,0.4146246138595154,0.5564501796589185,0.36261831135643907,0.22797115003634214,0.7665858849404386,,
27,0.027,2328.0,2219.0,209.0,1289.0,0.6436273154547968,0.9139209225700164,0.03457402812241522,0.08607907742998352,0.21323407775020678,0.3563726845452032,0.24154229873099334,0.4036834934555861,0.5538485426859434,0.3666211912330655,0.22995299407743822,0.7701645839505011,,
28,0.028,2325.0,2219.0,209.0,1292.0,0.6427978988111694,0.9139209225700164,0.03457402812241522,0.08607907742998352,0.21373035566583953,0.3572021011888305,0.24098144200019384,0.40274614788254676,0.5531154372354484,0.36742747402026515,0.23041326460133185,0.7708569704265135,,
29,0.029,2307.0,2220.0,208.0,1310.0,0.6378213989494056,0.914332784184514,0.034408602150537634,0.085667215815486,0.21670802315963605,0.3621786010505944,0.23653306840046784,0.39531169435466634,0.549164702121701,0.3721722866154097,0.23302626282746416,0.7749340197125174,,
30,0.03,2297.0,2220.0,208.0,1320.0,0.6350566768039811,0.914332784184514,0.034408602150537634,0.085667215815486,0.21836228287841192,0.3649433231960188,0.2347411512156158,0.3923169087913734,0.5467306527170757,0.3748633097689488,0.23456546729953376,0.7772013182646186,,
31,0.031,2291.0,2220.0,208.0,1326.0,0.6333978435167266,0.914332784184514,0.034408602150537634,0.085667215815486,0.21935483870967742,0.36660215648327343,0.23367897406079402,0.39054171915883323,0.5452719135224979,0.3764784363064683,0.2354897389079313,0.7785538155413133,,
32,0.032,2283.0,2220.0,208.0,1334.0,0.631186065800387,0.914332784184514,0.034408602150537634,0.085667215815486,0.2206782464846981,0.36881393419961295,0.23227760090300814,0.3881996398835179,0.5433288698937562,0.3786325262380049,0.23672296115319744,0.780348013520254,,
33,0.033,2274.0,2220.0,208.0,1343.0,0.6286978158695051,0.914332784184514,0.034408602150537634,0.085667215815486,0.22216708023159637,0.3713021841304949,0.23072101236382195,0.38559815309353157,0.5411455591660769,0.3810566674467893,0.23811149364154943,0.7823540938644667,,
34,0.034,2264.0,2220.0,208.0,1353.0,0.6259330937240807,0.914332784184514,0.034408602150537634,0.085667215815486,0.2238213399503722,0.37406690627591926,0.22901575728352763,0.3827482036989009,0.5387228461921956,0.38375112017610374,0.2396557199041098,0.7845678007964502,,
35,0.035,2255.0,2221.0,207.0,1362.0,0.6234448437931988,0.9147446457990115,0.03424317617866005,0.08525535420098847,0.22531017369727047,0.3765551562068012,0.2264086755836823,0.37839105443830784,0.5369902239074041,0.386085820881659,0.24090070525307763,0.7865017496278124,,
36,0.036,2241.0,2223.0,205.0,1376.0,0.6195742327896047,0.9155683690280065,0.03391232423490488,0.08443163097199341,0.22762613730355666,0.38042576721039534,0.22193983228611933,0.37092239042565417,0.5345015534036399,0.38968251778365526,0.24278047428145558,0.7894659399693971,,
37,0.037,2232.0,2223.0,205.0,1385.0,0.6170859828587227,0.9155683690280065,0.03391232423490488,0.08443163097199341,0.22911497105045492,0.3829140171412773,0.2204976239896752,0.3685120644228882,0.532332579227576,0.3921120309705649,0.2441769241104525,0.7914124020179839,,
38,0.038,2231.0,2223.0,205.0,1386.0,0.6168095106441802,0.9155683690280065,0.03391232423490488,0.08443163097199341,0.2292803970223325,0.38319048935581973,0.22033853479487747,0.3682461827025254,0.5320917371155639,0.39238202232179736,0.24433215254507396,0.791627897365598,,
39,0.039,2217.0,2224.0,204.0,1400.0,0.6129388996405861,0.9159802306425041,0.0337468982630273,0.08401976935749589,0.23159636062861869,0.3870611003594139,0.2170710755471876,0.3627853612614733,0.5291714213975351,0.3960752669055808,0.24636597958993448,0.7945849400474907,,
40,0.04,2215.0,2229.0,199.0,1402.0,0.6123859552115013,0.9180395387149918,0.032919768403639374,0.08196046128500824,0.23192721257237386,0.38761404478849876,0.21144863656767104,0.3533887221596824,0.5309348436479677,0.3961845086968339,0.2459832293991654,0.7947961745464988,,
41,0.041,2196.0,2229.0,199.0,1421.0,0.6071329831351949,0.9180395387149918,0.032919768403639374,0.08196046128500824,0.23507030603804796,0.3928670168648051,0.2086213852694404,0.3486636090555066,0.5263824477488983,0.40132531711107183,0.24894892246176295,0.798816035144144,,
42,0.042,2195.0,2229.0,199.0,1422.0,0.6068565109206525,0.9180395387149918,0.032919768403639374,0.08196046128500824,0.23523573200992556,0.39314348907934754,0.2084746754345111,0.3484184166440751,0.5261431376202717,0.40159596638852635,0.24910513207940307,0.7990260899165079,,
43,0.043,2184.0,2229.0,199.0,1433.0,0.6038153165606857,0.9180395387149918,0.032919768403639374,0.08196046128500824,0.237055417700579,0.39618468343931434,0.2068743813453418,0.34574388588128036,0.523512592828415,0.40457362816422066,0.2508242178802663,0.8013267627508583,,
44,0.044,2173.0,2231.0,197.0,1444.0,0.6007741222007188,0.9188632619439868,0.0325889164598842,0.08113673805601318,0.2388751033912324,0.39922587779928115,0.2032351672774236,0.33966176007520754,0.5217904650342561,0.4073873731069443,0.2522785866508334,0.8035257459200208,,
45,0.045,2173.0,2231.0,197.0,1444.0,0.6007741222007188,0.9188632619439868,0.0325889164598842,0.08113673805601318,0.2388751033912324,0.39922587779928115,0.2032351672774236,0.33966176007520754,0.5217904650342561,0.4073873731069443,0.2522785866508334,0.8035257459200208,,
46,0.046,2162.0,2231.0,197.0,1455.0,0.597732927840752,0.9188632619439868,0.0325889164598842,0.08113673805601318,0.24069478908188585,0.402267072159248,0.2016986814767008,0.3370938704801372,0.5191682897535536,0.4103680879478127,0.2540022672212664,0.8057906162504577,,
47,0.047,2159.0,2232.0,196.0,1458.0,0.5969035111971247,0.9192751235584844,0.03242349048800662,0.08072487644151564,0.2411910669975186,0.4030964888028753,0.20026191912823188,0.3346926461515515,0.5189075401426813,0.4111000911720947,0.25434157441499705,0.8063638781573998,,
48,0.048,2158.0,2232.0,196.0,1459.0,0.5966270389825823,0.9192751235584844,0.03242349048800662,0.08072487644151564,0.2413564929693962,0.40337296101741776,0.2001246594166978,0.3344632474907211,0.5186694781565612,0.4113711844021859,0.2544984525984081,0.8065684608459311,,
49,0.049,2142.0,2232.0,196.0,1475.0,0.5922034835499033,0.9192751235584844,0.03242349048800662,0.08072487644151564,0.24400330851943755,0.4077965164500968,0.1979538156535336,0.330835171585737,0.5148639959002439,0.41570963965889945,0.25700996137295884,0.8098219185400315,,
50,0.05,2141.0,2233.0,195.0,1476.0,0.5919270113353607,0.9196869851729819,0.03225806451612903,0.08031301482701812,0.24416873449131513,0.4080729886646392,0.19681041641553154,0.32892423755374295,0.5150817670240109,0.4159011233794585,0.2570380346440876,0.8099830822938172,,
51,0.051,2140.0,2233.0,195.0,1477.0,0.5916505391208183,0.9196869851729819,0.03225806451612903,0.08031301482701812,0.24433416046319273,0.40834946087918167,0.19667716630286022,0.3287015400333951,0.5148442452849443,0.4161723952293366,0.25719518331387553,0.8101850528790628,,
52,0.052,2129.0,2233.0,195.0,1488.0,0.5886093447608516,0.9196869851729819,0.03225806451612903,0.08031301482701812,0.24615384615384617,0.4113906552391485,0.19522323563798694,0.3262716227347611,0.512233140049492,0.4191568340951878,0.2589244992791068,0.8123972055656062,,
53,0.053,2129.0,2234.0,194.0,1488.0,0.5886093447608516,0.9200988467874794,0.03209263854425145,0.07990115321252059,0.24615384615384617,0.4113906552391485,0.19422209083984338,0.3245984349258649,0.5126896347950188,0.4190781138436922,0.2587970445368765,0.8123565926025909,,
