fused-proba-dt,fused-proba-HM,truth-val,Elec-val,Elec-proba,WiFi-val,WiFi-proba,CO2-val,CO2-proba
2019-07-16 18:00:00,0,0,8867.7,0.09539930934055352,5.0,0.009271960837619053,265.0,0.0
2019-07-16 18:05:00,0,0,7925.7,0.27475562043085766,4.0,0.042240626640704826,254.0,0.0
2019-07-16 18:10:00,0,0,7361.8,0.44890052294823235,4.0,0.042240626640704826,253.0,0.0
2019-07-16 18:15:00,0,0,6774.1,0.6439862120809131,4.0,0.042240626640704826,245.0,0.0
2019-07-16 18:20:00,0,0,6456.4,0.7357502300481376,4.0,0.042240626640704826,246.0,0.0
2019-07-16 18:25:00,0,0,6376.5,0.7562931129530021,5.0,0.009271960837619053,237.0,0.0
2019-07-16 18:30:00,0,0,6708.6,0.6641015600829308,4.0,0.042240626640704826,240.0,0.0
2019-07-16 18:35:00,0,0,6407.1,0.7485553569416321,3.0,0.17207630131349005,236.0,0.0
2019-07-16 18:40:00,0,0,5430.3,0.9181114859874362,2.0,0.49481220610598453,232.0,0.0
2019-07-16 18:45:00,0,0,5091.1,0.9467196356864456,2.0,0.49481220610598453,223.0,0.0
2019-07-16 18:50:00,0,0,4610.4,0.9715294406581333,2.0,0.49481220610598453,228.0,0.0
2019-07-16 18:55:00,0,0,4439.9,0.9772785059731941,2.0,0.49481220610598453,222.0,0.0
2019-07-16 19:00:00,0,0,4307.9,0.9809350489007044,2.0,0.49481220610598453,215.0,0.0
2019-07-16 19:05:00,0,0,4306.2,0.9809781604041876,2.0,0.49481220610598453,208.0,0.0
2019-07-16 19:10:00,0,0,4927.2,0.9568900520123699,2.0,0.49481220610598453,197.0,0.0
2019-07-16 19:15:00,0,0,4916.1,0.9575073926484359,3.0,0.17207630131349005,200.0,0.0
2019-07-16 19:20:00,0,0,4335.2,0.9802294647529181,3.0,0.17207630131349005,193.0,0.0
2019-07-16 19:25:00,0,0,5621.6,0.8963456325520378,3.0,0.17207630131349005,189.0,0.0
2019-07-16 19:30:00,0,0,6071.5,0.8244091278914962,3.0,0.17207630131349005,182.0,0.0
2019-07-16 19:35:00,0,1,4940.3,0.9561504592000812,3.0,0.17207630131349005,179.0,0.0
2019-07-16 19:40:00,0,1,5011.3,0.9519269343358854,2.0,0.49481220610598453,179.0,0.0
2019-07-16 19:45:00,0,1,5751.5,0.8787792683384865,1.0,0.8219300974272652,177.0,0.0
2019-07-16 19:50:00,0,1,5257.4,0.9341143050923832,1.0,0.8219300974272652,168.0,0.0
2019-07-16 19:55:00,0,1,4627.2,0.9708917821665363,1.0,0.8219300974272652,169.0,0.0
2019-07-16 20:00:00,0,1,4727.6,0.9667825484376791,1.0,0.8219300974272652,168.0,0.0
2019-07-16 20:05:00,0,1,4865.9,0.9601952905965301,1.0,0.8219300974272652,160.0,0.0
2019-07-16 20:10:00,0,1,4900.3,0.9583715749592945,1.0,0.8219300974272652,161.0,0.0
2019-07-16 20:15:00,0,1,5179.7,0.9403163218822445,1.0,0.8219300974272652,151.0,0.0
2019-07-16 20:20:00,0,1,4916.0,0.9575129156961248,1.0,0.8219300974272652,146.0,0.0
2019-07-16 20:25:00,0,1,5514.2,0.9091304069138655,1.0,0.8219300974272652,149.0,0.0
2019-07-16 20:30:00,0,1,4977.0,0.9540134844917176,1.0,0.8219300974272652,141.0,0.0
2019-07-16 20:35:00,0,1,4897.5,0.9585229574497903,1.0,0.8219300974272652,140.0,0.0
2019-07-16 20:40:00,0,1,4973.3,0.9542333447937862,0.0,0.9560480110799615,143.0,0.0
2019-07-16 20:45:00,0,1,4963.1,0.9548342753176234,0.0,0.9560480110799615,145.0,0.0
2019-07-16 20:50:00,0,1,4871.3,0.9599141628731644,0.0,0.9560480110799615,138.0,0.0
2019-07-16 20:55:00,0.003443553958737185,1,4877.5,0.9595890403011926,0.0,0.9560480110799615,131.0,0.0011506091127638784
2019-07-16 21:00:00,0.00470830748605054,1,5364.1,0.9246191560080124,0.0,0.9560480110799615,126.0,0.0015746936885041585
2019-07-16 21:05:00,0.004154295031178195,1,5788.7,0.873295947410711,0.0,0.9560480110799615,128.0,0.0013889793165573483
2019-07-16 21:10:00,0.005012292192356884,1,5074.1,0.9478717995820485,0.0,0.9560480110799615,125.0,0.0016766494744950844
2019-07-16 21:15:00,0.004708414928993817,1,5219.4,0.9372189532180243,0.0,0.9560480110799615,126.0,0.0015746936885041585
2019-07-16 21:20:00,0.006434992064897252,1,5181.1,0.9402095710432884,0.0,0.9560480110799615,121.0,0.0021547476134555765
2019-07-16 21:25:00,0.008258199142919502,1,5159.7,0.9418219658580131,0.0,0.9560480110799615,117.0,0.0027687977717542056
2019-07-16 21:30:00,0.009953963749156339,1,5079.7,0.9474948877911094,0.0,0.9560480110799615,114.0,0.0033412846139536656
2019-07-16 21:35:00,0.01126867588374316,1,5651.9,0.8924611569982452,0.0,0.9560480110799615,112.0,0.0037870432971260914
2019-07-16 21:40:00,0.010583587077576739,1,5662.2,0.891111806263361,1.0,0.8219300974272652,113.0,0.0035572133285350915
2019-07-16 21:45:00,0.01847600331965277,1,4743.3,0.9660912418525549,1.0,0.8219300974272652,104.0,0.006245275784608539
2019-07-16 21:50:00,0.015354284250943701,1,4777.7,0.9645276790859851,1.0,0.8219300974272652,107.0,0.005177811718810932
2019-07-16 21:55:00,0.02362023889686275,1,4788.4,0.9640273324414064,1.0,0.8219300974272652,100.0,0.008015661990546485
2019-07-16 22:00:00,0.025110122122862483,1,4815.0,0.9627538743184784,1.0,0.8219300974272652,99.0,0.008531084117998411
2019-07-16 22:05:00,0.026731815803745763,1,4835.0,0.9617679565765918,0.0,0.9560480110799615,98.0,0.00907934551199785
