fused-proba-dt,fused-proba-HAVG,truth-val,elec-val,elec-proba,wifi-val,wifi-proba,co2-val,co2-proba
2019-07-20 20:10:00,0.5470387104495156,1,5957.6,0.4408941644763254,3.0,0.4843030396929726,22.0,0.8687103406213542
2019-07-20 20:15:00,0.6243993188759365,1,5977.8,0.4406956403081266,2.0,0.7174986811278573,19.0,0.8758506852190859
2019-07-20 20:20:00,0.6267790357096602,1,5674.7,0.4436764435191581,2.0,0.7174986811278573,18.0,0.8781556669120316
2019-07-20 20:25:00,0.6606985600106244,1,5723.0,0.44320116514864305,1.0,0.8729152473584029,18.0,0.8781556669120316
2019-07-20 20:30:00,0.6594147640559217,1,6227.7,0.43824122858911957,1.0,0.8729152473584029,12.0,0.8912228704209652
2019-07-20 20:35:00,0.6616436735249365,1,5709.4,0.4433349804638655,1.0,0.8729152473584029,16.0,0.8826551498705996
2019-07-20 20:40:00,0.6634379176584331,1,5682.0,0.443604603920928,1.0,0.8729152473584029,12.0,0.8912228704209652
2019-07-20 20:45:00,0.6637818817466319,1,5635.1,0.4440661897067419,1.0,0.8729152473584029,12.0,0.8912228704209652
2019-07-20 20:50:00,0.6644952313883598,1,5640.2,0.4440159912498343,1.0,0.8729152473584029,10.0,0.89529734024167
2019-07-20 20:55:00,0.6637584220936682,1,5638.3,0.4440346925022157,1.0,0.8729152473584029,12.0,0.8912228704209652
2019-07-20 21:00:00,0.6629775941210224,1,5583.0,0.4445790666347031,1.0,0.8729152473584029,15.0,0.8848504077023783
2019-07-20 21:05:00,0.6595778069763926,1,6101.1,0.439484270068133,1.0,0.8729152473584029,14.0,0.887009854429605
2019-07-20 21:10:00,0.6595963268252846,1,6151.5,0.4389893180973374,1.0,0.8729152473584029,13.0,0.8891338781948803
2019-07-20 21:15:00,0.6635213053959447,1,5821.8,0.4422292848663053,1.0,0.8729152473584029,9.0,0.8972836139602052
2019-07-20 21:20:00,0.6634939351500873,1,5776.3,0.4426768068138615,1.0,0.8729152473584029,10.0,0.89529734024167
2019-07-20 21:25:00,0.6627456527216334,1,5723.7,0.44319427781853105,1.0,0.8729152473584029,13.0,0.8891338781948803
2019-07-20 21:30:00,0.6625813401912426,1,5746.1,0.44297389479979493,1.0,0.8729152473584029,13.0,0.8891338781948803
2019-07-20 21:35:00,0.6649667626340308,1,5721.4,0.4432169076994625,1.0,0.8729152473584029,7.0,0.901156244302419
2019-07-20 21:40:00,0.6644678126486165,1,5693.4,0.44349242077342993,1.0,0.8729152473584029,9.0,0.8972836139602052
2019-07-20 21:45:00,0.6621587119924311,1,6100.5,0.4394901630805476,1.0,0.8729152473584029,7.0,0.901156244302419
2019-07-20 21:50:00,0.6649232036921027,1,5727.3,0.4431588576086868,1.0,0.8729152473584029,7.0,0.901156244302419
2019-07-20 21:55:00,0.6303325523968442,1,5716.3,0.4432670878412083,2.0,0.7174986811278573,7.0,0.901156244302419
2019-07-20 22:00:00,0.6275329462690448,1,6090.2,0.4395913291192764,2.0,0.7174986811278573,8.0,0.8992364477337325
2019-07-20 22:05:00,0.6620687782841269,1,6112.6,0.43937132396295736,1.0,0.8729152473584029,7.0,0.901156244302419
2019-07-20 22:10:00,0.66358728243222,1,6085.4,0.4396384761728774,1.0,0.8729152473584029,3.0,0.9085131534608583
2019-07-20 22:15:00,0.6643915554530312,1,6060.6,0.43988208661794564,1.0,0.8729152473584029,1.0,0.9120039262569387
2019-07-20 22:20:00,0.6608878895801825,1,6316.5,0.4373697936031494,1.0,0.8729152473584029,6.0,0.9030434077254824
2019-07-20 22:25:00,0.6610338761846352,1,6341.2,0.43712746967560295,1.0,0.8729152473584029,5.0,0.9048983430902964
2019-07-20 22:30:00,0.6636849660733535,1,5940.7,0.4410602710030653,1.0,0.8729152473584029,6.0,0.9030434077254824
2019-07-20 22:35:00,0.6315901793815148,1,5618.5,0.44422958866454104,2.0,0.7174986811278573,5.0,0.9048983430902964
2019-07-20 22:40:00,0.6312889248852922,1,5663.9,0.4437827310796281,2.0,0.7174986811278573,5.0,0.9048983430902964
2019-07-20 22:45:00,0.665799155662933,1,5700.4,0.4434235392394468,1.0,0.8729152473584029,5.0,0.9048983430902964
2019-07-20 22:50:00,0.6655569772985893,1,5687.8,0.44354752756508065,1.0,0.8729152473584029,6.0,0.9030434077254824
2019-07-20 22:55:00,0.665121766094144,1,5700.4,0.4434235392394468,1.0,0.8729152473584029,7.0,0.901156244302419
2019-07-20 23:00:00,0.6623028636601112,1,6081.1,0.43968071300008793,1.0,0.8729152473584029,7.0,0.901156244302419
2019-07-20 23:05:00,0.6631534042810656,1,6100.8,0.4394872165722076,1.0,0.8729152473584029,4.0,0.9067214562316194
2019-07-20 23:10:00,0.6656164646062354,1,5725.1,0.4431805032238257,1.0,0.8729152473584029,5.0,0.9048983430902964
2019-07-20 23:15:00,0.6666865293304868,1,5668.4,0.44373844397017154,1.0,0.8729152473584029,3.0,0.9085131534608583
2019-07-20 23:20:00,0.6665250680145167,1,5690.2,0.44352391019847537,1.0,0.8729152473584029,3.0,0.9085131534608583
2019-07-20 23:25:00,0.6666924533346088,1,5667.6,0.4437463171687487,1.0,0.8729152473584029,3.0,0.9085131534608583
2019-07-20 23:30:00,0.6655298989435049,1,5736.8,0.443065390386369,1.0,0.8729152473584029,5.0,0.9048983430902964
2019-07-20 23:35:00,0.6656312603674934,1,5723.1,0.4432001812430043,1.0,0.8729152473584029,5.0,0.9048983430902964
2019-07-20 23:40:00,0.6634410393588891,1,6062.2,0.4398663689397682,1.0,0.8729152473584029,4.0,0.9067214562316194
2019-07-20 23:45:00,0.6632536041999508,1,6171.9,0.4387890148397364,1.0,0.8729152473584029,2.0,0.9102738413052621
2019-07-20 23:50:00,0.6669932127499556,1,5669.6,0.4437266342252901,1.0,0.8729152473584029,2.0,0.9102738413052621
2019-07-20 23:55:00,0.6660988973808681,1,5747.7,0.44295815401354777,1.0,0.8729152473584029,3.0,0.9085131534608583
2019-07-21 00:00:00,0.6666569080547456,1,5672.4,0.44369907840122774,1.0,0.8729152473584029,3.0,0.9085131534608583
2019-07-21 00:05:00,0.6659751146005354,1,5676.6,0.443657745314672,1.0,0.8729152473584029,5.0,0.9048983430902964
2019-07-21 00:10:00,0.6660545204704911,1,5796.1,0.4424820495176005,1.0,0.8729152473584029,2.0,0.9102738413052621
2019-07-21 00:15:00,0.6652937873035009,1,5768.7,0.4427515668245087,1.0,0.8729152473584029,5.0,0.9048983430902964
2019-07-21 00:20:00,0.6590800344366792,1,6558.1,0.43500083315997506,1.0,0.8729152473584029,6.0,0.9030434077254824
2019-07-21 00:25:00,0.6603827523759502,1,6471.3,0.43585159740377755,1.0,0.8729152473584029,4.0,0.9067214562316194
2019-07-21 00:30:00,0.6626669598489523,1,6122.4,0.4392750791937419,1.0,0.8729152473584029,5.0,0.9048983430902964
2019-07-21 00:35:00,0.6622337661082023,1,6090.4,0.4395893646823611,1.0,0.8729152473584029,7.0,0.901156244302419
2019-07-21 00:40:00,0.6634306137434669,1,6019.8,0.44028292806077657,1.0,0.8729152473584029,5.0,0.9048983430902964
2019-07-21 00:45:00,0.6626034366236474,1,6086.3,0.43962963601732863,1.0,0.8729152473584029,6.0,0.9030434077254824
2019-07-21 00:50:00,0.6635259516139452,1,6050.8,0.43997836002626894,1.0,0.8729152473584029,4.0,0.9067214562316194
2019-07-21 00:55:00,0.6660114147275631,1,5716.1,0.44326905571350245,1.0,0.8729152473584029,4.0,0.9067214562316194
