fused-proba-dt,fused-proba-HAVG,truth-val,elec-val,elec-proba,wifi-val,wifi-proba,co2-val,co2-proba
2019-07-16 00:00:00,0.8878269612973452,1,4816.5,0.9998979609324475,2,0.9853457975856327,118,0.7331041642393541
2019-07-16 00:05:00,0.8808853477018976,1,4672.4,0.9999088496101138,2,0.9853457975856327,120,0.7190616973984391
2019-07-16 00:10:00,0.8943967306072766,1,4837.8,0.9998962446506497,2,0.9853457975856327,116,0.7466919927910118
2019-07-16 00:15:00,0.8911591632690437,1,4758.2,0.9999025147518238,2,0.9853457975856327,117,0.7399556340079929
2019-07-16 00:20:00,0.9006079060605195,1,4801.3,0.9998991683125483,2,0.9853457975856327,114,0.7598146980701747
2019-07-16 00:25:00,0.906462769382285,1,5203.6,0.9998618296147623,2,0.9853457975856327,112,0.772464736846182
2019-07-16 00:30:00,0.9119978614791452,1,5175.3,0.9998648579149384,2,0.9853457975856327,110,0.7846373681127452
2019-07-16 00:35:00,0.9244919925653994,1,4782.1,0.999900673027132,2,0.9853457975856327,105,0.8129724891266823
2019-07-16 00:40:00,0.9244802238887517,1,5226.1,0.9998593736131663,2,0.9853457975856327,105,0.8129724891266823
2019-07-16 00:45:00,0.926762677075783,1,5123.4,0.9998702401827841,2,0.9853457975856327,104,0.8182818799513424
2019-07-16 00:50:00,0.9331940458940671,1,5227.6,0.9998592083362474,2,0.9853457975856327,101,0.8335052288605123
2019-07-16 00:55:00,0.9352107372826377,1,5205.6,0.9998616130512973,2,0.9853457975856327,100,0.8383476327297908
2019-07-16 01:00:00,0.935207473977245,1,5304.9,0.9998504228873404,2,0.9853457975856327,100,0.8383476327297908
2019-07-16 01:05:00,0.9426526080480702,1,5746.0,0.9997887145834314,2,0.9853457975856327,96,0.8565860070205131
2019-07-16 01:10:00,0.9460690357246868,1,5164.4,0.9998660065093187,2,0.9853457975856327,94,0.865044573762689
2019-07-16 01:15:00,0.9522407831609719,1,5130.2,0.9998695473800522,2,0.9853457975856327,90,0.8806995056869518
2019-07-16 01:20:00,0.9522501273574736,1,4784.9,0.999900454996043,2,0.9853457975856327,90,0.8806995056869518
2019-07-16 01:25:00,0.9563830886940539,1,4792.3,0.9998998764646257,2,0.9853457975856327,87,0.8913879036808412
2019-07-16 01:30:00,0.9601301473697863,1,4850.4,0.9998952158285853,2,0.9853457975856327,84,0.901226102508844
2019-07-16 01:35:00,0.9624279048727793,1,4998.2,0.9998823583089649,2,0.9853457975856327,82,0.9073366115714971
2019-07-16 01:40:00,0.9612913619167044,1,5151.6,0.999867342862346,2,0.9853457975856327,83,0.9043249698153255
2019-07-16 01:45:00,0.9612899952953717,1,5193.6,0.9998629073598346,2,0.9853457975856327,83,0.9043249698153255
2019-07-16 01:50:00,0.9675636520256766,1,4793.1,0.9998998137196626,2,0.9853457975856327,77,0.9211505548200919
2019-07-16 01:55:00,0.9675655348397968,1,4713.8,0.9999058460395149,2,0.9853457975856327,77,0.9211505548200919
2019-07-16 02:00:00,0.9693914298301926,1,4661.2,0.999909645575415,2,0.9853457975856327,75,0.9261294974838149
2019-07-16 02:05:00,0.9719087182609194,1,4680.2,0.9999082911390935,2,0.9853457975856327,72,0.9330570992194376
2019-07-16 02:10:00,0.9719038186659406,1,4880.3,0.9998927334083475,2,0.9853457975856327,72,0.9330570992194376
2019-07-16 02:15:00,0.9734514684830112,1,4678.0,0.9999084490020702,2,0.9853457975856327,70,0.9373353505103152
2019-07-16 02:20:00,0.9748829331700035,1,5071.4,0.9998754178753493,2,0.9853457975856327,68,0.9413573675598211
2019-07-16 02:25:00,0.9734389353088501,1,5137.7,0.9998687789694551,2,0.9853457975856327,70,0.9373353505103152
2019-07-16 02:30:00,0.9768775533208622,1,4822.8,0.9998974562775393,2,0.9853457975856327,65,0.9469387138263415
2019-07-16 02:35:00,0.9774982256691989,1,4746.0,0.9999034416751579,2,0.9853457975856327,64,0.9486850832203496
2019-07-16 02:40:00,0.9762373190323523,1,4825.0,0.9998972794615639,2,0.9853457975856327,66,0.9451363483960895
2019-07-16 02:45:00,0.9780928475730004,1,4880.6,0.9998927082054591,2,0.9853457975856327,63,0.9503769875720629
2019-07-16 02:50:00,0.9792326261960577,1,4755.3,0.9999027358889798,2,0.9853457975856327,61,0.9536033836047894
2019-07-16 02:55:00,0.9802743610095443,1,5381.7,0.9998411515160552,2,0.9853457975856327,59,0.9566295784062749
2019-07-16 03:00:00,0.9830435933765777,1,5632.1,0.9998067423973345,2,0.9853457975856327,53,0.9646166827776421
2019-07-16 03:05:00,0.9826390825820132,1,5138.0,0.9998687481390756,2,0.9853457975856327,54,0.9633915814701587
2019-07-16 03:10:00,0.9830617263993976,1,5192.6,0.99986301467096,2,0.9853457975856327,53,0.9646166827776421
2019-07-16 03:15:00,0.9842511766840171,1,5182.0,0.9998641470182279,2,0.9853457975856327,50,0.9680594225750512
2019-07-16 03:20:00,0.983867680447418,1,5203.1,0.9998618837026615,2,0.9853457975856327,51,0.9669494375017705
2019-07-16 03:25:00,0.9846246427362684,1,5069.7,0.9998755836131982,2,0.9853457975856327,49,0.9691333193917254
2019-07-16 03:30:00,0.9856608127923947,1,5051.1,0.9998773826417929,2,0.9853457975856327,46,0.9721492859872972
2019-07-16 03:35:00,0.9853304741809108,1,4951.4,0.999886591650337,2,0.9853457975856327,47,0.971177198346674
2019-07-16 03:40:00,0.9856517065222294,1,5314.7,0.9998492706190385,2,0.9853457975856327,46,0.9721492859872972
